package	old	new	evidence
com.moonsworth.lunar.ichor	Annotation2	Available	rescued second copy of the applied @VersionGate (token-diff 1.00): identical RUNTIME @Documented member set int[] value() default {} / int min()/max() default -1 / boolean inverted() / boolean onReturn(); the real name survives in the framework's own error literal MixinInternalTask.java:360 "@DynamicImplements({@Interface(value = Itf.class, available = @Available(...)), ...})"; evaluated member-by-member ("value"/"min"/"max"/"inverted"/"onReturn") by loader/mixin/VersionGateEvaluator.method1 against Config versions; 316 import-aware users (bridge/fog/Fog.java, legacy/mixin/*, client/config/*) vs 343 for VersionGate
com.moonsworth.lunar.ichor	Annotation3	PipelineHookMarker	empty @Target(TYPE) @Retention(RUNTIME) marker, rescued copy of the applied PipelineHook (identical body); AutoCloseableIterator.method1 line 62 walks the injection class hierarchy and collects roots with "var8.getAnnotation(Annotation3.class) != null"; applied to MixinInternalTask, LunarMappingProviderHook, MixinHelper2_2, MixinHelper3_2, MixinHelper4_2, MixinHelper_2, MixinHelper_3 (8 users vs 5 for PipelineHook)
com.moonsworth.lunar.ichor	Annotation4	TransformAnnotations	RUNTIME METHOD hook annotation with String value() default ".*", rescued copy of the applied TransformAnnotation (identical body); AutoCloseableIterator.method1 registers AnnotationTransformInvoker::new for it; AnnotationTransformInvoker.method1 fetches the ClassNode and loops visibleAnnotations, matching value() against the annotation desc and invoking the hook with (regex, desc, [ClassNode, AnnotationNode]); 2 users vs 0 for TransformAnnotation
com.moonsworth.lunar.ichor	Annotation5	TransformClassBytes	empty RUNTIME METHOD annotation, rescued copy of the applied TransformBytecode (identical body); AutoCloseableIterator.method1 registers MixinHelper2_3::new for it; MixinHelper2_3.method1 reads ClassTransformContext.method1(clazz) bytes, invokes the hook by parameter count (byte[] / String,byte[] / String,byte[],URLClassLoader) and writes the result back via method2(byte[]) when non-null; 5 users (AutoCloseableIterator, MixinHelper2_3, forge/Ichor2Iterator_2, framework/mixin/Ichor2Iterator) vs TransformBytecode 3
com.moonsworth.lunar.ichor	Annotation6	SmuggledMember	CLASS-retention FIELD/METHOD annotation boolean smuggle() default true / Class<? extends Annotation>[] remove() default {} / Shadow shadow() default @Shadow, rescued copy of the applied Smuggle (0.82 token-diff, same members); read with Annotations.getInvisible by MixinHelper2_2 (restores the smuggledVisible/smuggledInvisible value lists onto the members) and MixinHelper_3 (hides them into those lists), the two halves of the smuggle pipeline; 2 users each side
com.moonsworth.lunar.ichor	Annotation7	TransformClassNode	empty RUNTIME METHOD annotation, rescued copy of the applied TransformClass (identical body); AutoCloseableIterator.method1 registers ClassTransformInvoker::new for it; ClassTransformInvoker.method1 fetches ClassNode via ctx and calls the hook with (ClassNode) or (ClassNode, IchorClassLoader) by parameter count; used by OmniMixinValidationTransform, SyntheticClassRenameHook, StubRemovalHook and the Ichor2Iterator hooks (14 users vs TransformClass 11)
com.moonsworth.lunar.ichor	Annotation8	ProvideMappings	RUNTIME METHOD annotation with method1()..method6() booleans + optional() default true, rescued copy of the applied ProvideRemapper (identical body); AutoCloseableIterator.method1 registers RemapTransformInvoker::new for it; the flags drive RemapTransformInvoker (method2 wraps a per-hook inheritance provider, method5 = provider needs the loader argument, method6 registers the produced MappingSet); 14 users (AutoCloseableIterator, LunarMappingProviderHook, forge/Ichor2Handler*) vs ProvideRemapper 1
com.moonsworth.lunar.ichor	Annotation9	DynamicImplements	@Documented @Target(TYPE) RUNTIME annotation whose sole member is Annotation12[] value(), rescued copy of the applied Implements (@KeepName, dead); the real name is in MixinInternalTask.java:319/360 literals "Invalid @DynamicImplements annotation attached to " and "... make sure your declaration is of the form @DynamicImplements({@Interface(...), ...})"; MixinInternalTask.method16 parses value into interface descriptors and applies them to the mixin ClassNode while checking Interface.available; sole user MixinInternalTask
com.moonsworth.lunar.ichor	Annotation10	TransformResources	RUNTIME METHOD annotation String value() default ".*", rescued copy of the applied TransformResource (identical body); AutoCloseableIterator registers MixinHelper7::new for it; MixinHelper7.method2(MixinShared, URLClassLoader) matches value() against MixinShared.getResourcePath() and invokes the hook with the resource payload; 4 users (AutoCloseableIterator, MixinHelper7, framework/mixin/Ichor2Handler + Ichor2Iterator) vs TransformResource 2 (NotchResourceTransformer, ResourceTransformInvoker)
com.moonsworth.lunar.ichor	Annotation11	TransformFields	RUNTIME METHOD annotation String value() default ".*", rescued copy of the applied TransformField (identical body); AutoCloseableIterator registers FieldTransformInvoker::new; FieldTransformInvoker.method1 loops ClassNode.fields and invokes the hook with (regex, field name, [ClassNode, FieldNode]); used by Ichor2Iterator.method3 (access-widener field rules), MixinHelper3_2 and MixinHelper4_2 (6 users vs TransformField 3)
com.moonsworth.lunar.ichor	Annotation12	ImplementedInterface	RUNTIME @Target({}) element annotation Class<?> value() + Annotation2 available(), rescued copy of the applied Interface (0.64 token-diff: the available() type points at the Annotation2 placeholder instead of VersionGate); it is the element type of Annotation9 exactly as the MixinInternalTask.java:360 literal shows "@Interface(value = Itf.class, available = @Available(...))"; only used from Annotation9.java while Interface is used by Implements.java and MixinInternalTask
com.moonsworth.lunar.ichor	Annotation13	StubMarker	RUNTIME @Documented String value() default "" annotation, rescued copy of the applied Stub (identical body); MixinInternalTask.method15 tests FatalIchorError6.method25(var1, Annotation13.class) != null to treat a class as compiler-synthesized; Ichor2Iterator2.java:55 attaches it to the generated constructor with value "Stub Constructor"; StubConstructorInjector/StubConstructorBody/StubRemovalHook consume the applied Stub (3 users vs 4)
com.moonsworth.lunar.ichor	Annotation_2	MixinConditions	CLASS-retention TYPE/METHOD/FIELD annotation String[] present() default {} / String[] absent() default {} / Annotation2 available() default @Annotation2, rescued copy of the applied MixinCondition (@KeepName, 0.93 token-diff); read by MixinInternalTask lines 85/103/115 via Annotations.getInvisible; applied to legacy/mixin/EntityRendererFogMixin, GuiChatEventsMixin, GuiScreenEventsMixin, ModelRendererMixin2, RenderItemMixin, ServerPingerMixin2 and client/mixin/TextureMapMixin2 (11 users) while MixinCondition has 16 incl. RenderEntityItemMixin.java:33 "@MixinCondition(absent = \"forge\", available = @VersionGate(min = 5))"
com.moonsworth.lunar.ichor	ClassNodeRemapper$Data2	AnnotationNodeRemapTask	nested ClassNodeRemapper$Data2: private final AnnotationNode field1 with run() mapping field1.desc and rewriting kotlin/Metadata value strings via mapMethodDesc/mapType, invoked at ClassNodeRemapper.java:177/183 as new ClassNodeRemapper.Data2(var4).run(); the extracted twin AnnotationRemapTask.java (formerly MixinMisc3$Data2) holds the identical body with the owner passed as field2; 1 reference each side
