package	old	new	evidence
com.moonsworth.lunar.bridge	Bridge_18	GuiChestBridge	empty marker interface. MERGE: bridge3 map (72c44452a) renamed to GuiChestBridge; 7adc91305 rescue batch 7 restored this copy; both empty (no members), twin implemented by legacy/mixin/GuiChestMixin (@Mixin GuiChest), copy has zero src refs -> delete only
com.moonsworth.lunar.bridge	Bridge_22	EntityRegistryBridge	bridge$getEntityString(Entity)/bridge$getEntityId(String) entity registry. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 2-member set (copy has varN params, twin renamed); live refs bridgeimpl/mixin/MixinHelper.java (implements this copy) + legacy/wrapper/EntityListBridgeAdapter.java -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_23	GlEnum	getGlId()/isSupported() base of the GL-enum bridge interfaces. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 2 members; 6 live refs in the older enum twins (BridgeType2_3, BridgeType2_8, BufferUsageHint, DepthTestMode, PolygonDrawMode, ShaderStage) -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_24	InventoryPlayerBridge	bridge$getSelectedSlot/getMainInventory/getArmorInventory/getOffhandInventory/setOffhandItem = InventoryPlayer. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 5 members; live refs legacy/mixin/InventoryPlayerMixin.java (implements this copy), Bridge6_10, Itemcounter, ItemTracker (10 refs/5 files) -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_25	MiscMarkerBridge	empty marker (flattened from bridge/mixinShared/mixinExtra/mixinMisc). MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical empty body; zero src refs -> delete only
com.moonsworth.lunar.bridge	Bridge_26	INetHandlerBridge	empty marker = net.minecraft.network.INetHandler; supertype of NetHandlerPlayClientBridge/NetHandlerServerBridge. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical empty body; live refs BridgeExtension2_6/ClientPacketListenerBridge/NetworkConnectionBridge/Bridge3_21 etc. (19 refs/8 files) -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_27	VertexFormats	12 static VertexFormatBridge constants field1..field12 used by BridgeHandler/slayer.Slayer3/MixinHelper_2. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; same 12 fields (twin adds a no-arg ctor; copy's fields still typed Bridge_63); 77 refs/7 files -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_28	BufferBuilderBridge	14-member vertex-buffer builder (bridge$begin/color/pos/normal/endVertex, method7..method12, end). MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 14 members (copy varN locals/fluent stubs, twin renamed params); live impl bridge/BridgeHandler.java implements this copy; 59 refs/19 files -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_29	ComputeProgramBridge	compute-shader program: method1(String, Map<Integer,BufferBindingTarget>) -> program id, method2..method6 buffer bind/store + close over GlObjectBridge. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 7 members; live refs RenderSystemBridge + cosmetics/emote/GeckoComputePipeline (6 refs/2 files) -> repoint before delete
com.moonsworth.lunar.bridge	Bridge_3	FakeTickBridge	bridge$getFakeTicks()/bridge$setFakeTicks(long) rewind fake world-tick counter. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 2-member set; zero src refs -> delete only
com.moonsworth.lunar.bridge	Bridge_30	NetworkPlayerInfoBridge	bridge$getCapeLocation/setCapeLocation/getUniqueId; NetworkPlayerInfoMixin implements the twin. MERGE: bridge3 (72c44452a); 7adc91305 restored copy; identical 3 members; live refs TabListEntryRenderEvent + legacy/mixin/AbstractClientPlayerMixin{,3} (13 refs/4 files) -> repoint before delete
