package	old	new	evidence
com.moonsworth.lunar.legacy.mixin	AbstractClientPlayerMixin3	AbstractClientPlayerCapeMixin	@Mixin(AbstractClientPlayer); setLocationOfCape HEAD cancels + resubmits cape (bridge$setCapeLocation) and bridge$getCapeLocation/bridge$isOptifineCape fall back to NetworkPlayerInfo. MERGE: add80a65b renamed this class to AbstractClientPlayerCapeMixin, 3d38608ff restored this copy; same target, same method set {setLocationOfCape}, same bridge$ member set, only annotation generation differs (Annotation2->VersionGate)
com.moonsworth.lunar.legacy.mixin	AbstractTextureMixin2	AbstractTextureHandleMixin	@Mixin(AbstractTexture) implements Bridge8Extension2; lunar$getHandle() = getGlTextureId(). MERGE: add80a65b renamed to AbstractTextureHandleMixin, 3d38608ff restored this copy; identical 15-line body and lunar$getHandle member
com.moonsworth.lunar.legacy.mixin	AbstractTextureMixin3	AbstractTextureMultiTexMixin	@Mixin(AbstractTexture) @Annotation2(min=1); bridge$setMultiTextureBase rewrites ShadersTex.multiTexMap base for OptiFine MultiTex. MERGE: add80a65b renamed to AbstractTextureMultiTexMixin, 3d38608ff restored this copy; identical bridge$ member; only @Annotation2 vs @VersionGate
com.moonsworth.lunar.legacy.mixin	AxisAlignedBBMixin2	AxisAlignedBBBoundsMixin	@Mixin(AxisAlignedBB) interface; @Mutable @Accessor minY/maxY -> bridge$setMinY/bridge$setMaxY. MERGE: add80a65b renamed to AxisAlignedBBBoundsMixin, 3d38608ff restored this copy; identical accessor set; live reference legacy/mixin/RenderManagerMixin.java:462-463 casts to this name (repoint before delete)
com.moonsworth.lunar.legacy.mixin	BlockMixin2	BlockXrayMixin	@Mixin(Block) 5 injections gated by StaffXray apollo$isXrayActive: shouldSideBeRendered v1_7/v1_8/v1_12, getAmbientOcclusionLightValue v1_7/v1_12, getMixedBrightnessForBlock v1_7/v1_8, getPackedLightmapCoords v1_12. MERGE: add80a65b renamed to BlockXrayMixin, 3d38608ff restored this copy; identical @At string set and lunar$/apollo$ members
com.moonsworth.lunar.legacy.mixin	BlockModelRendererMixin2	BlockModelRendererEmissiveMixin	@Mixin(BlockModelRenderer) @Annotation2(min=1); @Redirect TextureAtlasSprite.isEmissive in renderQuadsSmooth/renderQuadsFlat with null guard. MERGE: add80a65b renamed to BlockModelRendererEmissiveMixin, 3d38608ff restored this copy; identical injected methods and impl$ members
com.moonsworth.lunar.legacy.mixin	ChunkMixin2	ChunkLightingMixin	@Mixin(Chunk) implements Itemcounter2; 9 injected methods setLightValue/setLightFor/generateSkylightMap/relightBlock/setBlockIDWithMetadata/setBlockState/onChunkLoad/onLoad/addEntity/onUnload plus lunar$skipLightUpdates while ModLighting, and chunk load/unload/block-change events. MERGE: 11e4b815e renamed this class to ChunkLightingMixin, 3d38608ff restored this copy; identical injection set and lunar$ members. Old simple name is also declared in com/moonsworth/lunar/mixin/mixin/ChunkMixin2.java (third copy) - handle by path
com.moonsworth.lunar.legacy.mixin	ComponentTransformableExtension2	TranslatableComponentTransformMixin	@Mixin(TranslatableComponent) interface extends ComponentTransformable; default renderSelf delegates to AdventureMixins.renderSelfTranslatable. MERGE: add80a65b renamed to TranslatableComponentTransformMixin, 3d38608ff restored this copy; identical annotation string set (Adventure API only, no shaded code)
com.moonsworth.lunar.legacy.mixin	CrashReportMixin2	CrashReportStackTraceMixin	@Mixin(CrashReport); @Inject <init> after the cause field write calls Inventorymod.method1(cause) (inventory crash reporting). MERGE: add80a65b renamed to CrashReportStackTraceMixin, 3d38608ff restored this copy; same single injection target and lunar$fixCause member
com.moonsworth.lunar.legacy.mixin	EffectRendererMixin2	EffectRendererParticleChangerMixin	@Mixin(EffectRenderer) @Annotation2(min=1); ParticleChildMod count/jitter in spawnEffectParticle$v1_8, horse-stats particle registry in registerVanillaParticles$v1_8, block-break particle ids, ParticleRenderEvent in renderParticles v1_7/v1_8, rewind addEffect skip. MERGE: add80a65b renamed to EffectRendererParticleChangerMixin, 3d38608ff restored this copy; identical method/target strings and 11 lunar$/bridge$ members
com.moonsworth.lunar.legacy.mixin	EntityArmorStandMixin2	EntityArmorStandRewindMixin	@Mixin(EntityArmorStand) @Annotation2(min=1); @WrapWithCondition onUpdate skips EntityLivingBase.onUpdate while rewind frame >20s. MERGE: add80a65b renamed to EntityArmorStandRewindMixin, 3d38608ff restored this copy; same injection target and lunar$ member
com.moonsworth.lunar.legacy.mixin	EntityLivingBaseMixin2	EntityLivingBaseEventMixin	@Mixin(EntityLivingBase); EventEntityHealthChange via setHealth (v1_7/v1_8/v1_12), local potion-particle cancel, hurt/damage events, EventUseItemFinish, rewind limb/update skips, HeldItemAnimations swing speed. MERGE: add80a65b renamed to EntityLivingBaseEventMixin, 3d38608ff restored this copy; identical 6 injected methods, @At strings and 12 lunar$/bridge$ members
com.moonsworth.lunar.legacy.mixin	EntityPlayerMixin2	EntityPlayerNameplateMixin	@Mixin(EntityPlayer); onItemUseFinish$v1_7 fires EventUseItemFinish; handleStatusUpdate$v1_8 and setReducedDebug$v1_8 call ReducedDebugInfoNotifier. MERGE: add80a65b renamed to EntityPlayerNameplateMixin, 3d38608ff restored this copy; same 3 injected methods and lunar$ members
