package	old	new	evidence
com.moonsworth.lunar.client.util	Annotation2	NonNullSerialized	@Retention(RUNTIME) @Target(FIELD) annotation with inner Data TypeAdapterFactory that removes JsonNull members named via @SerializedName value/alternate (else field-naming strategy) before fromJsonTree so field defaults survive load, JsonParseException "... requires a no-arg constructor ... to keep field defaults"; used on fields of GuiRewindhandlersHandler26.Data/Data2 (persistent.json model); exact structural twin of util/io/NotNullSerialized - same file was renamed to NotNullSerialized by 8d81145ce and re-added as a stale copy by the 3d38608ff rescue, so this synonym keeps the canonical name free for the merge
com.moonsworth.lunar.client.util	Annotation3	OptionIdentifier	empty @Documented @Pattern("^([a-z]+\\.)?[a-z0-9]+(([A-Z]{1,4}[a-z0-9]+)*[A-Z]{0,3}|([a-z0-9]+[A-Z]{1,3})*|[A-Z]{1,3})$") annotation (CLASS retention, no members); the pattern literal is RegexPatterns.field2/IDENTIFIER_PATTERN and the key grammar of Annotation.Type (MOD_INFO "features.$MOD$.info" etc.); marks option id String fields/params across config/option (AbstractOptionBuilder ctor param, OptionProvider); twin config/option/Identifier renamed from this file by 8d81145ce and re-added by the rescue
com.moonsworth.lunar.client.util	Annotation4	TranslationMetadata	annotation with Annotation.Type method1() + String method2() + boolean method3() default false; used as @Annotation4(type = Annotation.Type.MOD_INFO, value = "getInfo") on HUD info constructors (ui/hud/TextHudComponent six ctors, ui/hud/MixinCore5Task) i.e. a mod-info translation entry (type selects the translation namespace); twin translation/TranslationEntry renamed from this file by 8d81145ce and re-added by the rescue
com.moonsworth.lunar.client.util	Annotation5	ConstantIdentifier	empty @Documented @Pattern("[A-Z0-9_]{2,}") annotation (CLASS retention, no members); the pattern literal is RegexPatterns.field1/CONSTANT_NAME_PATTERN; applied to classes/members whose ids are upper-case constants (SkyblockHealthHud, SkyblockDungeonPuzzles, framework/mod/ModDetails.method6 param, Framework7Extension); twin config/option/ConstantName renamed from this file by 8d81145ce and re-added by the rescue
com.moonsworth.lunar.client.util	Annotation6	CoordinateParameter	@Target(PARAMETER) annotation with a single obfuscated member and enum Type {X, Y, POSITION}; annotates the x/y/HudAnchor parameters of HUD render methods (ui/hud/HudElementBase.method1 "@Annotation6(... = Annotation6.Type.X) float, ... = Type.Y, ... = Type.POSITION HudAnchor", Framework7Extension2.method1); twin config/option/ParameterPosition renamed from this file by 8d81145ce and re-added by the rescue
com.moonsworth.lunar.client.util	Annotation7	SerializedFieldsOnly	empty @Retention(RUNTIME) @Target(TYPE) marker; read by util/io/JsonAdapters$SerializedNameExclusionStrategy ("if (field.getDeclaringClass() instanceof Annotation7) skip fields without @SerializedName") and applied to replay/rewind JSON models (HypixelLocation, ReplayMetadata, RewindProject, AudioSegment, timeline properties); twin util/io/SerializedNameOnly renamed from this file by 8d81145ce and re-added by the rescue
com.moonsworth.lunar.client.util	MixinHelper23$Data2	AnnotationLiteral	private nested SourceEmitter rendering an annotation argument: "\"" + text + "\"" when quoted else raw text, used for String values inside MixinHelper23.Data3.method1 and by MixinHelper24 rewrites; twin nested framework/codegen/AnnotationSpec$AnnotationLiteral (same class, canonical owner keeps the name)
com.moonsworth.lunar.client.util	MixinHelper25$Data2	JavadocBuilder	fluent javadoc builder nested in MixinHelper25: type Type3, List<String> field2 summary lines (" * " + text with trailing-dot fix) and field3 tags (" * @" + tag.name().toLowerCase()), method4() emits the "/** ... */" block or " * No documentation available."; twin nested framework/codegen/JavadocSpec$JavadocBuilder
com.moonsworth.lunar.client.util	ThreadModuleDump17$Data2	LabColor	non-static nested CIELAB record of ThreadModuleDump17: three doubles field1/L, a, b populated by rgbToLab(0.4124/0.3576/0.1805 D65, var10*=100 white 95.047/100/108.883) with @Generated-style value accessor methods interpolateHue()/rgbToLch()/lchToRgb(); twin nested util/math/ColorMath$LabColor
com.moonsworth.lunar.client.util	ThreadModuleDump18$Data2	ElasticInOut	elastic in/out easing nested in ThreadModuleDump18: fields field35 base 2.0, field36 exponent 10.0, field37 scale 1.0, field38 = (int period 6)*PI signed by period%2, map(t) uses toxi.math.MathUtils.sin with the t<=0.5 two-half split, average()=0.999999; twin nested util/math/Easing$ElasticInOut
