package	old	new	evidence
com.moonsworth.lunar.client.util	ThreadModuleDump29	DesktopNotifier	desktop notification dispatcher: Type enum NONE/NOTIFY/SYSTEM_TRAY/APPLE_SCRIPT picks notify-send (--urgency=critical/normal/low), TrayIcon or osascript; tray icon "logo/logo-64x64.png"; method2(title,message,MessageType). MERGE: 8d6088f02 renamed this class to DesktopNotifier and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.ui.notification.DesktopNotifier already exists (single declaration tree-wide) and is same 3 methods / 5 fields with the same identifiers/literals; refs to repoint: placeholder 0 files vs canonical 3; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump3	ServerUtils	current Hypixel server/gamemode from scoreboard: Pattern "(.+) (?:<- .+)?" for the client brand, "skyblock co-op" -> "SKYBLOCK", getServer()/isServer(String). MERGE: 8d6088f02 renamed this class to ServerUtils and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.net.ServerUtils already exists (single declaration tree-wide) and is same 6 methods / 2 fields with the same identifiers/literals; refs to repoint: placeholder 5 files vs canonical 6; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump30	KeyVersionPair	Lombok value triple keyCode:String / key:KeyCode / legacyKeyCode:int; toString literally "KeyVersionPair(keyCode=" ... ", legacyKeyCode=". MERGE: 8d6088f02 renamed this class to KeyVersionPair and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.config.option.KeyVersionPair already exists (single declaration tree-wide) and is same 10 methods / 3 fields with the same identifiers/literals; refs to repoint: placeholder 0 files vs canonical 2; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump31	ReflectionUtils	class-hierarchy reflection: annotated method/field scans, "must not be static/final" validation and EventHandler parameter-type check (Highlight subclass). MERGE: 8d6088f02 renamed this class to ReflectionUtils and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.framework.listener.ReflectionUtils already exists (single declaration tree-wide) and is same 7 methods / 0 fields with the same identifiers/literals; refs to repoint: placeholder 1 files vs canonical 1; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump32	DevFeatureList	dev-feature stub: method1 returns List.of(), method2 is an empty branch on LunarBuildData.field4 (production flag). MERGE: 8d6088f02 renamed this class to DevFeatureList and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.framework.DevFeatureList already exists (single declaration tree-wide) and is same 2 methods / 0 fields with the same identifiers/literals; refs to repoint: placeholder 0 files vs canonical 0; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump33	PotionUtils	potion metadata: 128-entry registry-name string table (minecraft:regeneration, long_/strong_ variants), int[] id table, flag helpers (damage & 32/64). MERGE: 8d6088f02 renamed this class to PotionUtils and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.game.PotionUtils already exists (single declaration tree-wide) and is same 7 methods / 2 fields with the same identifiers/literals; refs to repoint: placeholder 3 files vs canonical 2; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump34	DateUtils	relative date strings via translation key "date": today/tomorrow/yesterday/inDays/daysAgo; DateTimeFormatter "d MMMM uuuu" constant. MERGE: 8d6088f02 renamed this class to DateUtils and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.text.DateUtils already exists (single declaration tree-wide) and is same 7 methods / 2 fields with the same identifiers/literals; refs to repoint: placeholder 7 files vs canonical 5; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump36	UuidUtils	UUID <-> dashed/undashed String (regex "(\w{8})(\w{4})(\w{4})(\w{4})(\w{12})" -> "$1-$2-$3-$4-$5") and int[4]/two-long conversions. MERGE: 8d6088f02 renamed this class to UuidUtils and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.text.UuidUtils already exists (single declaration tree-wide) and is same 6 methods / 0 fields with the same identifiers/literals; refs to repoint: placeholder 5 files vs canonical 4; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump37	BackgroundExecutor	shared background executor: ScheduledThreadPoolExecutor "lunar-background-scheduler-task-%d" + ThreadPoolExecutor "lunar-background-task-%d" (size max(4, cores/2)) and tick-drained ConcurrentLinkedDeque queue; shutdown timeout warnings. MERGE: 8d6088f02 renamed this class to BackgroundExecutor and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.concurrent.BackgroundExecutor already exists (single declaration tree-wide) and is same 22 methods / 9 fields with the same identifiers/literals; refs to repoint: placeholder 39 files vs canonical 30; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
com.moonsworth.lunar.client.util	ThreadModuleDump38	FastMath	lookup-table sin/cos: 8192-entry double LUT over 0..2*PI with 16384 phase steps; self-test method prints "[LC Fast Math] Average error:" / "[LC Fast Math] Maximum error:". MERGE: 8d6088f02 renamed this class to FastMath and 3d38608ff re-added this copy; canonical com.moonsworth.lunar.client.util.math.FastMath already exists (single declaration tree-wide) and is same 3 methods / 4 fields with the same identifiers/literals; refs to repoint: placeholder 7 files vs canonical 4; delete the placeholder after repointing (apply_class_renames_aware.py SKIPs this row: new name already declared)
