com.moonsworth.lunar.client.fishing.highlight	Highlight	com.moonsworth.lunar.client.replay.modsettings	Highlight	ReplayMod settings-registry adapter (implemented by replaymod.mixin SettingKeys*); ClientOption factory (getOption/method1); belongs to the replay subsystem, not external links
com.moonsworth.lunar.client.hitbox	Gui2Extension	com.moonsworth.lunar.client.ui.hud.row	Gui2Extension	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox	com.moonsworth.lunar.client.ui.hud.row	Hitbox	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox2	com.moonsworth.lunar.client.ui.hud.row	Hitbox2	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox2Handler	com.moonsworth.lunar.client.ui.hud.row	Hitbox2Handler	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox2Handler2	com.moonsworth.lunar.client.ui.hud.row	Hitbox2Handler2	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox2Handler3	com.moonsworth.lunar.client.ui.hud.row	Hitbox2Handler3	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.hitbox	Hitbox2Handler4	com.moonsworth.lunar.client.ui.hud.row	Hitbox2Handler4	HUD row-layout engine (Hitbox2 row iface + 4 handlers + LEFT/CENTER/RIGHT alignment enum); used by framework.TypedHudRenderer/HudRowElement
com.moonsworth.lunar.client.keystrokes	KeystrokesType	com.moonsworth.lunar.client.network.server	KeystrokesType	server-brand enum (HYPIXEL "Hypixel BungeeCord"/TEST); consumed by network.server.ServerBrandWatcher
com.moonsworth.lunar.client.mod.combat	AttackIndicator	com.moonsworth.lunar.client.mod.combat.attackindicator	AttackIndicator	move into feature folder; extends AbstractFeature; getId "ATTACK_INDICATOR"; keys: attackIndicatorDisplayMode, horizontal
