owner	file	n_lazy
CosmeticsRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/CosmeticsRecorder.java	1
GuiStateRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/GuiStateRecorder.java	11
HudStateRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/HudStateRecorder.java	1
KeybindRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/KeybindRecorder.java	7
KeyframeRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/KeyframeRecorder.java	3
LocationRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/LocationRecorder.java	2
MessageSignatureRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/MessageSignatureRecorder.java	2
PacketRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/PacketRecorder.java	6
PlayerStateRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/PlayerStateRecorder.java	13
ResourcePackRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/ResourcePackRecorder.java	5
RewindhandlersNameplateCore	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/RewindhandlersNameplateCore.java	21
RewindhandlersNameplateCoreImpl	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/RewindhandlersNameplateCoreImpl.java	14
RewindhandlersNameplateCoreIterator	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/RewindhandlersNameplateCoreIterator.java	1
ScoreboardRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/ScoreboardRecorder.java	2
WorldEffectRecorder	com/moonsworth/lunar/client/replay/rewindhandlersNameplateCore/mixin/WorldEffectRecorder.java	4
Rewindhandlers	com/moonsworth/lunar/client/rewindhandlers/Rewindhandlers.java	21
Rewindhandlers2	com/moonsworth/lunar/client/rewindhandlers/Rewindhandlers2.java	55
Rewindhandlers3	com/moonsworth/lunar/client/rewindhandlers/Rewindhandlers3.java	37
FogIterator	com/moonsworth/lunar/client/tps/FogIterator.java	13
Tps	com/moonsworth/lunar/client/tps/Tps.java	7
TpsException	com/moonsworth/lunar/client/tps/TpsException.java	4
TpsType	com/moonsworth/lunar/client/tps/TpsType.java	2
CachedReplacement	com/moonsworth/lunar/client/translation/CachedReplacement.java	16
ClientLanguage	com/moonsworth/lunar/client/translation/ClientLanguage.java	3
ConstantReplacement	com/moonsworth/lunar/client/translation/ConstantReplacement.java	5
