package	old	new	evidence
com.moonsworth.lunar.client.fog.holograms	FogHandler2	NametagOverrideStore	UUID->List<Component> ConcurrentHashMap; written by Apollo nametag module Highlight3Iterator17 (OverrideNametagMessage adventureJsonLines -> Client.method58) and read back into render lines; cleared on HighlightImpl10 world-unload event
com.moonsworth.lunar.client.fog.holograms	FogHandler210	AnalyticsCounters	String->int counters; HighlightImpl6 (death) adds "stat:minecraft.custom:minecraft.deaths"; after 60 ticks flushes RecordCountersRequest/CounterUpdate over the analytics websocket
com.moonsworth.lunar.client.fog.holograms	FogHandler211	PinnedServerManager	ip->PinnedServer map + "pinned_manager.json" (removed/packChoices); ServerListMixin adds pinned entries to GuiMultiplayer, ServerDataMixin pin flag, Type.ENABLED/DISABLED toggles the server resource pack
com.moonsworth.lunar.client.fog.holograms	FogHandler212	UiStateStore	"ui-state.json" keys width/height/sorts/quickNavigation/windows; UI callbacks setWindowState/setSortState/setQuickNavigationState in driver UiStateBridge
com.moonsworth.lunar.client.fog.holograms	FogHandler22	LinkRegistry	String->String URL map read as getOrDefault("store", https://store.lunarclient.com) in HomeButtonBridge and ("wrapped", https://wrapped.lunarclient.com) in HomeThemeBridge
com.moonsworth.lunar.client.fog.holograms	FogHandler23	TeamMemberManager	UUID->memory.Memory (name/color/location) fed by Apollo team module (UpdateTeamMembersMessage/TeamMember, self = Client.method31); read by TeamView, DirectionHud and MarkerTeam.APOLLO; cleared on HighlightImpl10
com.moonsworth.lunar.client.fog.holograms	FogHandler24	ServerHologramStore	id->framework.holograms.Serverholograms map; filled/consumed by mod/render/ServerHolograms (method4 render loop) and mod/combat/TntCountdown
com.moonsworth.lunar.client.fog.holograms	FogHandler25	BorderManager	id->Itemcounter4Extension world borders created from Apollo DisplayBorderMessage/RemoveBorderMessage (Highlight3Iterator11 "border" module); stores cancelEntry/cancelExit/canShrinkOrExpand/color
com.moonsworth.lunar.client.fog.holograms	FogHandler252	ServerDiscoveryManager	implements serverdiscovery ServerDiscoveryService.Interface; "serverDiscovery:sectionCards"; discoverServers/searchServers/loadAutocompleteSuggestions/loadServerModal RPCs; getTotalServers() shown on the home button
com.moonsworth.lunar.client.fog.holograms	FogHandler253	HologramEntityManager	spawns client-side fake entities (Bridge8_6.bridge$create, bridge$decreaseEntityIdCounter, bridge$setNoPhysics) mapped to Holograms3_3 handlers; drives companion (Gui2Type.COMPANION), chest AprilFools HologramsHandler and Waila (method24 map); Molang is_state_/is_or_was_state_
com.moonsworth.lunar.client.fog.holograms	FogHandler254	ServerPinger	Bridge3_30 pinger + "lunar-server-ping-%d" pool; parses status/playersOnline/playersMax ("Server ping timed out."), caches Data per address with Data2 pending entries
com.moonsworth.lunar.client.fog.holograms	FogHandler255	ProfanityFilter	loads lunar:profanity/profanity_filter.json; compiles \b(...)\b Patterns (method1 whitelist / method2 blacklist); "Could not find profanity filter json file"
com.moonsworth.lunar.client.fog.holograms	FogHandler256	LiveExperienceManager	LoadLiveExperienceResponse/LiveExperience proto state with enabled/popup flags (method3-6 getters/setters); listeners on HighlightImpl10/HighlightImpl11; used by RewindIterator2
com.moonsworth.lunar.client.fog.holograms	FogHandler257	PerformanceReporter	samples FPS into IntArrayList, enables/disables GPU profiling, collects GC stats (Fog_2 JFR) and sends RecordPerfSnapshotRequest (avg/graphics/memory) every 300 ticks; rendered-cosmetics counters for DirectMemoryDebugChildMod
com.moonsworth.lunar.client.fog.holograms	FogHandler258	VanillaCapeManager	loads "vanilla_capes.json" (hash/name/rarity) and returns Optional<Component> tooltip for the cape item (Horsestats14); "Loading Vanilla Cape Data"
com.moonsworth.lunar.client.fog.holograms	FogHandler259	EventChestRegistry	date-gated chest.cosmetics.Chest flags (Apr 1 AprilFools, Apr 6 anniversary) select Chest2Handler/Chest2Iterator2; FeatureFlag APRIL_FOOLS_ENTITIES and ANNIVERSARY_PARTICLES call method1 to rebuild it
com.moonsworth.lunar.client.fog.holograms	FogHandler26	OutfitManager	per-UUID Gui2Iterator outfits from cosmetic v2 proto (CreateOutfitRequest/DeleteOutfitRequest/PlayerCosmeticsPushV2); "Default Outfit", defaultOutfitId; used by cosmetics/emote + driver SavedSkinBridge/EmoteHologram
com.moonsworth.lunar.client.fog.holograms	FogHandler27	ConversationManager	implements conversation ConversationService.Interface; 20 websocket topics conversation.upsert/.remove/.message.upsert/.presend/.owner/.participants/.pinned/.policy.* and matching RPC methods (send/load/create/delete)
com.moonsworth.lunar.client.fog.holograms	FogHandler28	TranslationManager	loads assets lang/lunar/*.json (setLanguage/defaultLang/region/forceUnicode, "Language set as %s (%s).") and resolves keys via method2(key, fallback, args); used tree-wide as Client.method67()
com.moonsworth.lunar.client.fog.holograms	FogHandler29	MorphManager	loads particles/configuration.json + particles/schemes/, registers mchorse.emoticons Morph/MorphEntry/MorphConfiguration ("Tried to register a morph"); morph NBT via BridgeExtension222; emote particle matrices getMatrix/getVector
com.moonsworth.lunar.client.fog.holograms	FogImpl2	FontRegistry	registers Fishing2Impl TrueType fonts fonts/roboto-bold|medium|light and fonts/raleway-extrabold|light at sizes 10-38; getCategory() "Font Textures"
com.moonsworth.lunar.client.fog.holograms	FogIterator2	TabLogoManager	LoadTabLogosResponse -> per-UUID tab logo colour cache (guava Cache, "lunar-tab-logo-thread"); method4(UUID) colour, method3(UUID) has-logo; used by Tab and tab/logo mixins
com.moonsworth.lunar.client.fog.holograms	FogIterator_2	CosmeticCompatibility	builds the cosmetics/compat.json preset graph (name/parent/compatible/incompatible) with jgrapht DefaultDirectedGraph + CycleDetector/TopologicalOrderIterator; method1(preset) -> Optional requirements set
com.moonsworth.lunar.client.fog.holograms	FogIterator_3	TurboEngineManager	FeatureFlag TURBO_ENGINE/TURBO_ENTITIES/TURBO_BLOCK_ENTITIES enable it; owns Highlight_2 engine (HighlightTask/HighlightHandler) plus turbo entity/blockentity handlers Highlight3Iterator23/23_2, camera-pos invalidation, per-type handler map; Client.method89 used by ItemPhysics/Skins3d/OverlayMod
com.moonsworth.lunar.client.fog.holograms	FogLoader2	ControlsSettings	"controls.json": dropStack, emote1-8Keys/emoteWheelKeybind, spray1-8Keys/sprayWheelKeybind/sprayAlwaysSnap/spraySnapKeybind, waypointsKeybind, friendMenuKey; registered as the "controls" scope by Holograms6
com.moonsworth.lunar.client.fog.holograms	FogLoader22	GeneralSettings	"general.json": advancedMode/achievements/anniversary/AprilFools/autoReconnect/menu styles/transparency and other GENERAL scope options; used by GuiScreenResourcePacks and config migrations
