package	old	new	evidence
com.moonsworth.lunar.network	MixinHelper3	GameRewindExportAudio	toString "class GameRewindExportAudio"; channels Type(MONO("mono")/STEREO("stereo")) + frequency BigDecimal; GameRewindExportAudioTypeAdapterFactory.create() checks MixinHelper3.class; Rewind_5 builds it from mic/system-audio flags, field "audio" of MixinHelper22; no twin file in tree
com.moonsworth.lunar.network	MixinHelper5	GameRewindRecordingLocation	toString "class GameRewindRecordingLocation"; Type + name/ip/server_mappings_id/live_experience_id; GameRewindRecordingLocationTypeAdapterFactory; List<MixinHelper5> "locations" of MixinHelper26 (RewindIterator2); no twin file in tree
com.moonsworth.lunar.network	MixinHelper24	GamePromotionInteractionEventData	toString "class GamePromotionInteractionEventData"; interaction_type(IMPRESSION/CLICK) + promotion_type; GamePromotionInteractionEventDataTypeAdapterFactory; data field of NetworkIterator4 (GamePromotionInteractionEvent); no twin file in tree
com.moonsworth.lunar.network	MixinHelper25	GameBlogPostInteractionEventData	toString "class GameBlogPostInteractionEventData"; post_id + interaction_type(IMPRESSION/CLICK); factory checks MixinHelper25.class; data of NetworkIterator (GameBlogPostInteractionEvent), sent by Gui20 with Type.CLICK; no twin file in tree
com.moonsworth.lunar.network	MixinHelper27	GameRewindEditorSessionEventData	toString "class GameRewindEditorSessionEventData"; session_type(PROJECT/QUICK_VIEW)/duration_ms/timelines List<MixinHelper8>/fast_rewind; GameRewindEditorSessionEventDataTypeAdapterFactory; data of NetworkIterator5; no twin file in tree
com.moonsworth.lunar.network	MixinHelper162	GameRewindLayerGameplay	toString "class GameRewindLayerGameplay"; extends MixinHelper16 + Type GAMEPLAY("gameplay"); GameRewindLayerGameplayTypeAdapterFactory; key "GameRewindLayerGameplay" in GameRewindLayer.field4; instantiated in Rewind_5; no twin file in tree
com.moonsworth.lunar.network	MixinHelper163	GameRewindLayerAudio	toString "class GameRewindLayerAudio"; extends MixinHelper16 + Type AUDIO("audio") + name; GameRewindLayerAudioTypeAdapterFactory; key in GameRewindLayer.field4; built by Rewind_5; no twin file in tree
com.moonsworth.lunar.network	MixinHelper164	GameRewindLayerEffect	toString "class GameRewindLayerEffect"; extends MixinHelper16 + Type EFFECT("effect") + sub_type; GameRewindLayerEffectTypeAdapterFactory; key in GameRewindLayer.field4; built by Rewind_5; no twin file in tree
com.moonsworth.lunar.network	NetworkIterator2	GameRewindLayerAddEvent	toString "class GameRewindLayerAddEvent"; implements Network; Type REWIND_LAYER_ADD("rewind.layer.add") + data MixinHelper23; GameRewindLayerAddEventTypeAdapterFactory.create() checks NetworkIterator2.class; anyOf variant of GameBatchEvent; no twin file in tree
com.moonsworth.lunar.network	NetworkIterator3	GameRewindProjectExportEvent	toString "class GameRewindProjectExportEvent"; implements Network; Type REWIND_PROJECT_EXPORT("rewind.project.export") + data MixinHelper22; GameRewindProjectExportEventTypeAdapterFactory; anyOf variant of GameBatchEvent; no twin file in tree
com.moonsworth.lunar.network	NetworkIterator4	GamePromotionInteractionEvent	toString "class GamePromotionInteractionEvent"; implements Network; Type PROMOTION_INTERACTION("promotion.interaction") + data MixinHelper24; GamePromotionInteractionEventTypeAdapterFactory; anyOf variant of GameBatchEvent; no twin file in tree
com.moonsworth.lunar.network	NetworkIterator5	GameRewindEditorSessionEvent	toString "class GameRewindEditorSessionEvent"; implements Network; Type REWIND_EDITOR_SESSION("rewind.editor.session") + data MixinHelper27; GameRewindEditorSessionEventTypeAdapterFactory; anyOf variant of GameBatchEvent; no twin file in tree
com.moonsworth.lunar.network	NetworkIterator6	GameRewindRecordingEvent	toString "class GameRewindRecordingEvent"; implements Network; Type REWIND_RECORDING("rewind.recording") + data MixinHelper26; GameRewindRecordingEventTypeAdapterFactory; RewindIterator2 enqueues it; no twin file in tree
com.moonsworth.lunar.network	Network2	AnalyticsBatcher	queue of Network2.Data + 15s ScheduledExecutorService "lunar-analytics-service-thread"; batch=100, flush=15000ms, retries<2, client timeout 5000ms; POSTs MixinHelper11 through MixinHelper_2 to /game/event/batch; Slayer "Analytics" logs; held by Client.field77 (method105) + ServiceEndpoints.method9 returns its Type; no twin file in tree
