owner	file	n_lazy
GuiVideoSettingsMixin	com/moonsworth/lunar/legacy/mixin/GuiVideoSettingsMixin.java	1
GuiYesNoChoiceMixin	com/moonsworth/lunar/legacy/mixin/GuiYesNoChoiceMixin.java	29
GuiYesNoMixin	com/moonsworth/lunar/legacy/mixin/GuiYesNoMixin.java	1
GuiYesNoMixin2	com/moonsworth/lunar/legacy/mixin/GuiYesNoMixin2.java	50
I18nMixin	com/moonsworth/lunar/legacy/mixin/I18nMixin.java	2
ICommandSenderMixin	com/moonsworth/lunar/legacy/mixin/ICommandSenderMixin.java	2
IMetadataSerializerMixin	com/moonsworth/lunar/legacy/mixin/IMetadataSerializerMixin.java	5
ImageBufferDownloadMixin	com/moonsworth/lunar/legacy/mixin/ImageBufferDownloadMixin.java	18
IntegratedPlayerListMixin	com/moonsworth/lunar/legacy/mixin/IntegratedPlayerListMixin.java	2
IntegratedServerMixin	com/moonsworth/lunar/legacy/mixin/IntegratedServerMixin.java	20
InventoryEffectRendererMixin	com/moonsworth/lunar/legacy/mixin/InventoryEffectRendererMixin.java	1
InventoryPlayerMixin	com/moonsworth/lunar/legacy/mixin/InventoryPlayerMixin.java	1
InventoryPlayerMixin2	com/moonsworth/lunar/legacy/mixin/InventoryPlayerMixin2.java	1
ItemArmorMixin	com/moonsworth/lunar/legacy/mixin/ItemArmorMixin.java	12
ItemBucketMixin	com/moonsworth/lunar/legacy/mixin/ItemBucketMixin.java	9
ItemCameraTransformsMixin	com/moonsworth/lunar/legacy/mixin/ItemCameraTransformsMixin.java	5
ItemGlintMixin	com/moonsworth/lunar/legacy/mixin/ItemGlintMixin.java	2
ItemMapMixin	com/moonsworth/lunar/legacy/mixin/ItemMapMixin.java	3
ItemMixin	com/moonsworth/lunar/legacy/mixin/ItemMixin.java	30
ItemMixin2	com/moonsworth/lunar/legacy/mixin/ItemMixin2.java	4
ItemPotionMixin	com/moonsworth/lunar/legacy/mixin/ItemPotionMixin.java	3
ItemPotionMixin2	com/moonsworth/lunar/legacy/mixin/ItemPotionMixin2.java	4
ItemRendererMixin	com/moonsworth/lunar/legacy/mixin/ItemRendererMixin.java	14
ItemRendererMixin2	com/moonsworth/lunar/legacy/mixin/ItemRendererMixin2.java	136
ItemSplashPotionMixin	com/moonsworth/lunar/legacy/mixin/ItemSplashPotionMixin.java	4
