package	old	new	evidence
com.moonsworth.lunar.bridge	Annotation2	BridgeParameterMapping	param-level mapping annotation (BridgeVersionTarget[] method1()); read via Type.getDescriptor in ParameterConversionEmitter/BridgeHandler5; duplicate of existing BridgeParameterTarget
com.moonsworth.lunar.bridge	Annotation3	BridgeVersionMapping	per-version mapping entry: int version() + BridgeTarget[] method1() target descriptors; 50 refs in restored bridge classes; duplicate of existing BridgeVersionTarget
com.moonsworth.lunar.bridge	Annotation4	BridgeTargetMapping	leaf target descriptor annotation (String[] value()); carries MC class names / member paths inside entries; duplicate of existing BridgeTarget
com.moonsworth.lunar.bridge	AutoCloseableExtension2	AwtImageBridge	wraps java.awt.image.BufferedImage: width/height + alpha-pixel checks (method1 opaque / method2 transparent); duplicate of existing BufferedImageBridge
com.moonsworth.lunar.bridge	AutoCloseableExtension3	DirectBufferImageBridge	direct native-order RGBA ByteBuffer image (method3 allocates w*h*4, method4 reads alpha byte); used by legacy/wrapper/Bridge7Handler; duplicate of existing DirectImageBridge
com.moonsworth.lunar.bridge	Bridge10	BlockFrostedIceBridge	empty block marker; @Annotation maps net/minecraft/block/BlockFrostedIce (v5) / FrostedIceBlock (v6); no implementors left in tree
com.moonsworth.lunar.bridge	Bridge11	LivingEntityRendererBridge	name-renderer hooks (canRenderName) for RendererLivingEntity; implemented by legacy/wrapper/RendererLivingEntityImpl2; duplicate of existing RendererLivingEntityBridge
com.moonsworth.lunar.bridge	Bridge12	RenderSystemBridge	GL/RenderSystem facade: scale/translate/loadIdentity, blend/depth/cull state, shader uniforms, GpuBuffer create; Bridge.method42() (real API: BridgeManager.getRenderSystem()); extended by LegacyRenderSystemBridge/ModernRenderSystemBridge
com.moonsworth.lunar.bridge	Bridge13	ShaderUniformBinder	single member bridge$setShaderUniforms(Bridge6_8) (shader manager); no refs in tree; duplicate of existing ShaderUniformsSetter
com.moonsworth.lunar.bridge	Bridge14	IResourcePackBridge	1.8 IResourcePack facet: getInputStream(IResourceLocation), pack name/description/image, close; implemented by AbstractResourcePack/DefaultResourcePack mixins; duplicate of existing ResourcePackBridge
com.moonsworth.lunar.bridge	Bridge15	IResourceBridge	1.8 IResource facet: getInputStream/hasMetadata/getMetadata/getResourcePackName; SimpleResourceMixin implements it; duplicate of existing ResourceBridge
com.moonsworth.lunar.bridge	Bridge16	BufferSourceDecorator	one-method decorator (unwrap() -> MultiBufferSourceBridge); unwrap loop in BridgeExtension2_11; duplicate of existing BufferSourceWrapper
com.moonsworth.lunar.bridge	Bridge17	BatchingBufferSourceBridge	MultiBufferSource batch API: bridge$getBuffer(RenderType) + renderUnbatchableAfter/renderSortedBatchable/contributeWeightedOrderings; duplicate of existing MultiBufferSourceBridge
com.moonsworth.lunar.bridge	Bridge18	OpenGlHelperBridge	framebuffer/lightmap capability + GL queries (OpenGL30/33/44, ARB extension flags, glGetStringi); Bridge.method22(); impl legacy/wrapper/Bridge18Handler delegates to OpenGlHelper
com.moonsworth.lunar.bridge	Bridge19	RenderStateLifecycleBridge	RenderStateShard setup/clear lifecycle (bridge$setupState/bridge$clearState); collected by MixinHelper7 render-state lists; duplicate of existing RenderStateShardBridge
com.moonsworth.lunar.bridge	Bridge2	BridgeImplementation	version-specific bridge implementation: enable()/shutdown + every vanilla factory; set by Bridge.method1 ("Setting Bridge Implementation to"), read by Bridge.method8(); implemented by legacy/Legacy2
com.moonsworth.lunar.bridge	Bridge20	RenderLayerBridge	1.8 RenderLayer facet: name/sortOnUpload/bufferSize/vertexFormat/formatMode/renderPipeline/shaderUniforms/outline; 83 refs; duplicate of existing RenderTypeBridge
com.moonsworth.lunar.bridge	Bridge21	CullingFrustumBridge	frustum culling: bridge$getPosition() + bridge$isBoundingBoxInFrustum(AABB); cast in legacy/mixin/RenderGlobalMixin2; duplicate of existing FrustumBridge
com.moonsworth.lunar.bridge	Bridge3	MethodParameter	bytecode-emitter method parameter slot: descriptor type + local index + annotations; load() emits the matching VarInsnNode; prior MethodParameter name was reverted in the jar-coupled wave
com.moonsworth.lunar.bridge	Bridge4	CoreMixinMarker	empty marker (jar mixinCore family); no implementors or real references, only used through its Data companion class; duplicate of existing CoreMarkerBridge
com.moonsworth.lunar.bridge	Bridge5	AdventureTextBridge	Adventure Component text utility: stripColor/getTextContent/asAdventure/asBridge/asLegacyString/doesComponentContain/getTextWidth; duplicate of existing TextBridge
