package	old	new	evidence
com.moonsworth.lunar.ichor	AutoCloseableIterator2	IchorTransformer	the pipeline's class transformer (IchorPipeline.field6): caches one IchorClassLoader per IchorStage, loads each stage's Mixin runtime ("Loading Mixin runtime for ", "Going to default mixins stage for "), drives every stage's injector through transformClassNode ("IchorInjector#transform: On stage ... we exploded???"), writes/dumps class bytes and maps obf<->deobf names across stages (method11-16); real name is IchorInjector (URLClassLoader: "isn't in the supplied IchorInjector's pipeline"), taken by the rescued MixinInternal2 twin - see notes
com.moonsworth.lunar.ichor	FieldTypeProvider2	NestClassNameMapper	implements ClassNameMapper (MixinMisc2) over the "<Config.method45()>.nest" table: method4(Config) loads the resource, method1 parses the 6-column rows into InnerClassRenameInfo (digit inner-name -> ANONYMOUS/LOCAL), remap/unmap + method2(FieldType)/method3(MethodDescriptor) walk the outer$inner chain; consumers FieldTypeProvider (lorenz FieldTypeProvider) and SyntheticClassRenameHook
com.moonsworth.lunar.ichor	Ichor2	IchorInjection	interface of one registered Ichor injection: default boolean method1(ClassTransformContext) applicability + IchorStage[] method2() stages, wrapped by IchorContainer and stored in IchorPipeline.field8; method26 error "isn't an instance of an Ichor injection!"; implementations LineNumberIchor / LVTCleanupIchor / ParameterAnnotationIchor and every Ichor2Handler*/Ichor2Iterator/Ichor2Impl
com.moonsworth.lunar.ichor	Ichor6	IchorModule	abstract ServiceLoader-loaded module (META-INF/services/com.moonsworth.lunar.ichor.ORCHOHHCOHCORRICRIHCHHRORHHCHH): id + List<IchorLoader> method1(pipeline) + PlatformLoadOrder Type (PRE_INIT..LAST); pipeline logs "found IchorModule" and "Couldn't find any IchorModules on the classpath!"; Client.addAllIchorModules; subclass log "RuntimeForgeIchorModule.loadFMLLoadingPluginsImpl"
com.moonsworth.lunar.ichor	Ichor7	IchorPipeline	the pipeline itself: logger "IchorPipeline", "Done creating IchorPipeline in ...ms", "IchorPipeline can't find class in ..."; holds IchorStage list, IchorOptions, IchorModule map, IchorInjection->IchorContainer map, MappingSets and PipelineMetrics; returned by IchorAPI.getPipeline and used by Client/Genesis/crash reporting
com.moonsworth.lunar.ichor	MixinHelper2	LunarMappingProviderHook	@PipelineHook interface with a @ProvideRemapper default method1(URLClassLoader): loads the intermediary->lunar MappingSet (Files.Data2.field12) with flags method1/method2/method3/method5, throwing "Can't find mappings intermediary2lunar_${mcVer}.kin for " + Config id; implemented at EXTERNAL_REMAP by Ichor2Handler2 and Ichor2Handler24 (applied twin ReplayModMappingHook)
com.moonsworth.lunar.ichor	MixinHelper3	AnnotationTransformInvoker	invoker for @TransformAnnotation (Annotation4; AutoCloseableIterator registers MixinHelper3::new for Annotation4): method1(ClassTransformContext) reads the ClassNode and loops visibleAnnotations, invoking the hook method with (value() regex, annotation.desc, [ClassNode, AnnotationNode]); same family as ResourceTransformInvoker/BytecodeTransformInvoker/MethodTransformInvoker
com.moonsworth.lunar.ichor	MixinHelper4	ClassTransformInvoker	invoker for @TransformClass (Annotation7; AutoCloseableIterator registers MixinHelper4::new for Annotation7): method1(ClassTransformContext) fetches the ClassNode and invokes the hook with (ClassNode) or (ClassNode, IchorClassLoader) depending on the hook's parameter count
com.moonsworth.lunar.ichor	MixinHelper5	FieldTransformInvoker	invoker for @TransformField (Annotation11; AutoCloseableIterator registers MixinHelper5::new for Annotation11): method1(ClassTransformContext) loops ClassNode.fields and invokes the hook per field with (value() regex, field.name, [ClassNode, FieldNode])
com.moonsworth.lunar.ichor	Ichor2Handler4$Data2	LegacyRemapProvider	nested Ichor2Handler4$Data2: @ProvideRemapper method2(URLClassLoader) -> RemapTransformResult, calling method1 (Lunar MappingSet from Files.Data2.field4); only instantiated by Ichor5Handler when Config.method19() ("modern") is false, without the mixin-target-remap flag that sibling Ichor2Handler4$Data sets for modern configs	com/moonsworth/lunar/ichor/Ichor2Handler4.java
com.moonsworth.lunar.ichor	Ichor2Iterator$Data3	AccessWideningRules	nested Ichor2Iterator$Data3: parsed access-widener tables - Map<String,ClassAccessRule> field1, Map<String,MethodAccessRule> field2, Map<String,FieldAccessRule> fields; filled by Ichor2Iterator.method7 from the "class accessible|extendable", "method accessible|extendable" and "field accessible|mutable" lines	com/moonsworth/lunar/ichor/Ichor2Iterator.java
com.moonsworth.lunar.ichor	MixinHelper6$Data30	RemapTransformResult	nested MixinHelper6$Data30: return value of a @ProvideRemapper hook = MappingSet + Function<String,Boolean> class filter + InheritanceFixer, consumed by RemapTransformInvoker.method1 (field8 = filter, method2(MappingSet), fixer for InheritanceProvider2) and built by Ichor2Handler4$Data/$Data2, Ichor2Impl2 and the forge providers	com/moonsworth/lunar/ichor/MixinHelper6.java
