owner	file	n_lazy
SoundSource	com/moonsworth/lunar/bridge/SoundSource.java	1
SourceImage	com/moonsworth/lunar/bridge/SourceImage.java	8
SpawnPositionPacketBuilder	com/moonsworth/lunar/bridge/SpawnPositionPacketBuilder.java	1
SpecialModelRendererBridge	com/moonsworth/lunar/bridge/SpecialModelRendererBridge.java	4
SpriteAnimationBridge	com/moonsworth/lunar/bridge/SpriteAnimationBridge.java	12
StyledCharSink	com/moonsworth/lunar/bridge/StyledCharSink.java	3
SubtypeCoercion	com/moonsworth/lunar/bridge/SubtypeCoercion.java	6
TessellatorBridge	com/moonsworth/lunar/bridge/TessellatorBridge.java	4
TextBridge	com/moonsworth/lunar/bridge/TextBridge.java	36
TextColorFunctionHolder	com/moonsworth/lunar/bridge/TextColorFunctionHolder.java	6
TextColorTransform	com/moonsworth/lunar/bridge/TextColorTransform.java	1
TextFieldStateBridge	com/moonsworth/lunar/bridge/TextFieldStateBridge.java	8
assignable	com/moonsworth/lunar/bridge/TextureBridge.java	2
TextureFiltering	com/moonsworth/lunar/bridge/TextureFiltering.java	1
TextureFormat	com/moonsworth/lunar/bridge/TextureFormat.java	1
TextureManagerBridge	com/moonsworth/lunar/bridge/TextureManagerBridge.java	4
TextureOverrideBridge	com/moonsworth/lunar/bridge/TextureOverrideBridge.java	1
TextureUtilBridge	com/moonsworth/lunar/bridge/TextureUtilBridge.java	5
ThisEmitter	com/moonsworth/lunar/bridge/ThisEmitter.java	1
ThreadDownloadImageDataBridge	com/moonsworth/lunar/bridge/ThreadDownloadImageDataBridge.java	1
TiersBridge	com/moonsworth/lunar/bridge/TiersBridge.java	7
TileEntityBeaconRendererBridge	com/moonsworth/lunar/bridge/TileEntityBeaconRendererBridge.java	12
TimeUpdatePacketBridge	com/moonsworth/lunar/bridge/TimeUpdatePacketBridge.java	1
ToolMaterialBridge	com/moonsworth/lunar/bridge/ToolMaterialBridge.java	2
TurboBlockBridge	com/moonsworth/lunar/bridge/TurboBlockBridge.java	1
