owner	file	n_lazy
EntityListBridgeImpl	com/moonsworth/lunar/legacy/wrapper/EntityListBridgeImpl.java	12
EntityLivingBase	com/moonsworth/lunar/legacy/wrapper/EntityLivingBase.java	8
EntityLivingBase_2	com/moonsworth/lunar/legacy/wrapper/EntityLivingBase_2.java	13
EntityPlayerSPImpl	com/moonsworth/lunar/legacy/wrapper/EntityPlayerSPImpl.java	24
ExternalTextureFramebuffer	com/moonsworth/lunar/legacy/wrapper/ExternalTextureFramebuffer.java	7
FaceEdgeMasks	com/moonsworth/lunar/legacy/wrapper/FaceEdgeMasks.java	20
Fog3Handler	com/moonsworth/lunar/legacy/wrapper/Fog3Handler.java	33
FolderResourcePackImpl	com/moonsworth/lunar/legacy/wrapper/FolderResourcePackImpl.java	11
FramebufferImpl	com/moonsworth/lunar/legacy/wrapper/FramebufferImpl.java	11
FramebufferImpl2	com/moonsworth/lunar/legacy/wrapper/FramebufferImpl2.java	8
FramebufferImpl3	com/moonsworth/lunar/legacy/wrapper/FramebufferImpl3.java	4
GameSettingsBridge	com/moonsworth/lunar/legacy/wrapper/GameSettingsBridge.java	3
GlFenceSyncBridgeImpl	com/moonsworth/lunar/legacy/wrapper/GlFenceSyncBridgeImpl.java	9
GlStateSnapshot	com/moonsworth/lunar/legacy/wrapper/GlStateSnapshot.java	25
GuiScreenImpl	com/moonsworth/lunar/legacy/wrapper/GuiScreenImpl.java	41
GuiScreenImpl2	com/moonsworth/lunar/legacy/wrapper/GuiScreenImpl2.java	101
HeldItemChangePacketBuilder	com/moonsworth/lunar/legacy/wrapper/HeldItemChangePacketBuilder.java	1
Horsestats23Handler	com/moonsworth/lunar/legacy/wrapper/Horsestats23Handler.java	3
Horsestats7Handler	com/moonsworth/lunar/legacy/wrapper/Horsestats7Handler.java	21
IBorderImpl	com/moonsworth/lunar/legacy/wrapper/IBorderImpl.java	10
ICodecImpl	com/moonsworth/lunar/legacy/wrapper/ICodecImpl.java	25
ICodecImpl2	com/moonsworth/lunar/legacy/wrapper/ICodecImpl2.java	10
IResourceManager	com/moonsworth/lunar/legacy/wrapper/IResourceManager.java	4
InventoryBridgeImpl	com/moonsworth/lunar/legacy/wrapper/InventoryBridgeImpl.java	3
ItemsBridgeImpl	com/moonsworth/lunar/legacy/wrapper/ItemsBridgeImpl.java	101
