owner	file	n_lazy
Calculator2Iterator36	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator36.java	23
Calculator2Iterator362	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator362.java	20
Calculator2Iterator37	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator37.java	25
Calculator2Iterator372	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator372.java	14
Calculator2Iterator38	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator38.java	22
Calculator2Iterator39	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator39.java	94
Calculator2Iterator392	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Iterator392.java	16
Calculator2Task	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Task.java	184
Calculator2Task2	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Task2.java	16
Calculator2Task3	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Task3.java	11
Calculator2Task4	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Task4.java	7
Calculator2Task5	com/moonsworth/lunar/client/click/holograms/mixin/Calculator2Task5.java	13
Holograms	com/moonsworth/lunar/client/click/holograms/mixin/Holograms.java	2
Bridge7Iterator	com/moonsworth/lunar/client/click/holograms/nameplate/Bridge7Iterator.java	20
Bridge7Iterator2	com/moonsworth/lunar/client/click/holograms/nameplate/Bridge7Iterator2.java	9
Bridge7Task	com/moonsworth/lunar/client/click/holograms/nameplate/Bridge7Task.java	49
Calculator2Impl	com/moonsworth/lunar/client/click/holograms/nameplate/Calculator2Impl.java	31
Highlight3Handler	com/moonsworth/lunar/client/click/holograms/nameplate/Highlight3Handler.java	33
Nameplate$Data8	com/moonsworth/lunar/client/click/holograms/nameplate/Nameplate$Data8.java	7
Nameplate	com/moonsworth/lunar/client/click/holograms/nameplate/Nameplate.java	64
Nameplate_2	com/moonsworth/lunar/client/click/holograms/nameplate/Nameplate_2.java	11
Highlight3Extension	com/moonsworth/lunar/client/click/holograms/nameplate/mixin/Highlight3Extension.java	5
Highlight3Extension10	com/moonsworth/lunar/client/click/holograms/nameplate/mixin/Highlight3Extension10.java	2
Highlight3Extension11	com/moonsworth/lunar/client/click/holograms/nameplate/mixin/Highlight3Extension11.java	2
Highlight3Extension12	com/moonsworth/lunar/client/click/holograms/nameplate/mixin/Highlight3Extension12.java	2
