owner	file	n_lazy
EventResolutionChange	com/moonsworth/lunar/client/event/EventResolutionChange.java	4
EventResourcePackUpdate	com/moonsworth/lunar/client/event/EventResourcePackUpdate.java	2
EventScreenChange	com/moonsworth/lunar/client/event/EventScreenChange.java	2
EventScreenClose	com/moonsworth/lunar/client/event/EventScreenClose.java	2
EventScreenOpen	com/moonsworth/lunar/client/event/EventScreenOpen.java	6
EventScreenUpdate	com/moonsworth/lunar/client/event/EventScreenUpdate.java	3
LunarEventBus	com/moonsworth/lunar/client/event/LunarEventBus.java	61
ResultEvent	com/moonsworth/lunar/client/event/ResultEvent.java	4
EventAttack	com/moonsworth/lunar/client/event/fishing/EventAttack.java	2
EventBlockHighlight	com/moonsworth/lunar/client/event/fishing/EventBlockHighlight.java	8
EventBlockHighlightAlpha	com/moonsworth/lunar/client/event/fishing/EventBlockHighlightAlpha.java	7
EventBlockHighlightColor	com/moonsworth/lunar/client/event/fishing/EventBlockHighlightColor.java	14
EventBlockHighlightLayer	com/moonsworth/lunar/client/event/fishing/EventBlockHighlightLayer.java	7
EventBlockHighlightRotation	com/moonsworth/lunar/client/event/fishing/EventBlockHighlightRotation.java	12
EventBlockHighlightWidth	com/moonsworth/lunar/client/event/fishing/EventBlockHighlightWidth.java	7
EventCriticalHit	com/moonsworth/lunar/client/event/fishing/EventCriticalHit.java	2
EventEnchantmentCriticalHit	com/moonsworth/lunar/client/event/fishing/EventEnchantmentCriticalHit.java	2
EventEndermanTeleport	com/moonsworth/lunar/client/event/fishing/EventEndermanTeleport.java	20
EventEntityChunkBase	com/moonsworth/lunar/client/event/fishing/EventEntityChunkBase.java	5
EventEntityCollisionBoxes	com/moonsworth/lunar/client/event/fishing/EventEntityCollisionBoxes.java	6
EventEntityHealthUpdate	com/moonsworth/lunar/client/event/fishing/EventEntityHealthUpdate.java	8
EventEntityHurtAnimation	com/moonsworth/lunar/client/event/fishing/EventEntityHurtAnimation.java	3
EventEntityInteract	com/moonsworth/lunar/client/event/fishing/EventEntityInteract.java	2
EventEntityJoinWorld	com/moonsworth/lunar/client/event/fishing/EventEntityJoinWorld.java	2
EventEntityMovement	com/moonsworth/lunar/client/event/fishing/EventEntityMovement.java	5
