owner	file	n_lazy
ClassHierarchyFactory	com/moonsworth/lunar/ichor/ClassHierarchyFactory.java	1
ClassHierarchyNode	com/moonsworth/lunar/ichor/ClassHierarchyNode.java	7
ClassInfoIterator	com/moonsworth/lunar/ichor/ClassInfoIterator.java	49
ClassNameMapper	com/moonsworth/lunar/ichor/ClassNameMapper.java	2
ClassNodeClassInfo	com/moonsworth/lunar/ichor/ClassNodeClassInfo.java	4
ClassNodeInheritanceProvider	com/moonsworth/lunar/ichor/ClassNodeInheritanceProvider.java	3
ClassTransformContext	com/moonsworth/lunar/ichor/ClassTransformContext.java	11
ClassWriter	com/moonsworth/lunar/ichor/ClassWriter.java	11
ClasspathHierarchyResolver	com/moonsworth/lunar/ichor/ClasspathHierarchyResolver.java	11
ExternalAccessWideningHook	com/moonsworth/lunar/ichor/ExternalAccessWideningHook.java	3
ExternalFieldWideningHook	com/moonsworth/lunar/ichor/ExternalFieldWideningHook.java	3
FieldAccessRule	com/moonsworth/lunar/ichor/FieldAccessRule.java	1
FieldAccessWideningHook	com/moonsworth/lunar/ichor/FieldAccessWideningHook.java	2
FieldRemapTask	com/moonsworth/lunar/ichor/FieldRemapTask.java	1
FieldTypeProvider	com/moonsworth/lunar/ichor/FieldTypeProvider.java	4
FieldTypeProvider2	com/moonsworth/lunar/ichor/FieldTypeProvider2.java	41
ForgeAccessWideningHook	com/moonsworth/lunar/ichor/ForgeAccessWideningHook.java	1
HandlerRegistrationTask	com/moonsworth/lunar/ichor/HandlerRegistrationTask.java	1
HierarchyCacheEntry	com/moonsworth/lunar/ichor/HierarchyCacheEntry.java	4
HierarchyCacheKey	com/moonsworth/lunar/ichor/HierarchyCacheKey.java	4
HierarchyClassWriter	com/moonsworth/lunar/ichor/HierarchyClassWriter.java	6
IClassBytecodeProvider	com/moonsworth/lunar/ichor/IClassBytecodeProvider.java	13
IClassProvider	com/moonsworth/lunar/ichor/IClassProvider.java	5
IGlobalPropertyServiceImpl	com/moonsworth/lunar/ichor/IGlobalPropertyServiceImpl.java	10
IMixinErrorImpl	com/moonsworth/lunar/ichor/IMixinErrorImpl.java	10
