owner	file	n_lazy
Fishing3Impl13	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl13.java	6
Fishing3Impl2	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl2.java	7
Fishing3Impl3	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl3.java	6
Fishing3Impl4	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl4.java	5
Fishing3Impl5	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl5.java	7
Fishing3Impl6	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl6.java	8
Fishing3Impl7	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl7.java	6
Fishing3Impl8	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl8.java	6
Fishing3Impl9	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Impl9.java	5
Fishing3Iterator	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Iterator.java	8
Fishing3Iterator2	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Iterator2.java	12
Fishing3Iterator_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3Iterator_2.java	14
Fishing3_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3_2.java	2
Fishing3_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing3_3.java	16
Fishing4	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing4.java	78
Fishing5	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing5.java	14
Fishing6	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing6.java	12
FishingChatType	com/moonsworth/lunar/client/framework/feature/mod/fishing/FishingChatType.java	2
Fishing_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing_2.java	27
Fishing_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing_3.java	6
Fishing_4	com/moonsworth/lunar/client/framework/feature/mod/fishing/Fishing_4.java	13
FpsCommand	com/moonsworth/lunar/client/framework/feature/mod/fishing/FpsCommand.java	3
GlaciteTunnelGraph	com/moonsworth/lunar/client/framework/feature/mod/fishing/GlaciteTunnelGraph.java	6
GlaciteTunnelsDeserializer	com/moonsworth/lunar/client/framework/feature/mod/fishing/GlaciteTunnelsDeserializer.java	3
Gui2Extension	com/moonsworth/lunar/client/framework/feature/mod/fishing/Gui2Extension.java	8
