owner	file	n_lazy
MixinLegacy2Iterator	com/moonsworth/lunar/ichor/MixinLegacy2Iterator.java	28
MixinMisc	com/moonsworth/lunar/ichor/MixinMisc.java	264
MixinMisc2	com/moonsworth/lunar/ichor/MixinMisc2.java	2
MixinMisc2Handler	com/moonsworth/lunar/ichor/MixinMisc2Handler.java	8
MixinMisc3	com/moonsworth/lunar/ichor/MixinMisc3.java	67
MixinMisc4	com/moonsworth/lunar/ichor/MixinMisc4.java	86
MixinMisc5	com/moonsworth/lunar/ichor/MixinMisc5.java	23
MixinMore	com/moonsworth/lunar/ichor/MixinMore.java	2
MixinMoreHandler	com/moonsworth/lunar/ichor/MixinMoreHandler.java	18
MixinOther	com/moonsworth/lunar/ichor/MixinOther.java	76
MixinRegistrationTask	com/moonsworth/lunar/ichor/MixinRegistrationTask.java	1
MixinServiceAbstractImpl	com/moonsworth/lunar/ichor/MixinServiceAbstractImpl.java	14
MixinShared	com/moonsworth/lunar/ichor/MixinShared.java	7
MixinSourceArchive	com/moonsworth/lunar/ichor/MixinSourceArchive.java	9
MixinSupport	com/moonsworth/lunar/ichor/MixinSupport.java	41
MixinTransformTask	com/moonsworth/lunar/ichor/MixinTransformTask.java	2
ModuleRemapTask	com/moonsworth/lunar/ichor/ModuleRemapTask.java	1
PipelineMetrics	com/moonsworth/lunar/ichor/PipelineMetrics.java	18
PropertyKey	com/moonsworth/lunar/ichor/PropertyKey.java	2
ProvideRemapper	com/moonsworth/lunar/ichor/ProvideRemapper.java	6
RecordComponentRemapTask	com/moonsworth/lunar/ichor/RecordComponentRemapTask.java	1
RemappedClassInfo	com/moonsworth/lunar/ichor/RemappedClassInfo.java	12
RemapperIterator	com/moonsworth/lunar/ichor/RemapperIterator.java	30
RemapperIterator2	com/moonsworth/lunar/ichor/RemapperIterator2.java	28
RemappingInheritanceProvider	com/moonsworth/lunar/ichor/RemappingInheritanceProvider.java	3
