owner	file	n_lazy
FieldSetEmitter	com/moonsworth/lunar/bridge/FieldSetEmitter.java	12
FluentTessellatorBridge	com/moonsworth/lunar/bridge/FluentTessellatorBridge.java	30
GameRendererBridge	com/moonsworth/lunar/bridge/GameRendererBridge.java	4
GlBlendFactor	com/moonsworth/lunar/bridge/GlBlendFactor.java	2
GlBufferTarget	com/moonsworth/lunar/bridge/GlBufferTarget.java	2
GlFenceSyncBridge	com/moonsworth/lunar/bridge/GlFenceSyncBridge.java	9
GlHandleBridge	com/moonsworth/lunar/bridge/GlHandleBridge.java	1
GlMatrixMode	com/moonsworth/lunar/bridge/GlMatrixMode.java	2
GlStateMutatorBridge	com/moonsworth/lunar/bridge/GlStateMutatorBridge.java	33
GlStateQueryBridge	com/moonsworth/lunar/bridge/GlStateQueryBridge.java	9
GlyphAtlasEntry	com/moonsworth/lunar/bridge/GlyphAtlasEntry.java	11
GpuBufferUsage	com/moonsworth/lunar/bridge/GpuBufferUsage.java	1
GuiAchievementBridge	com/moonsworth/lunar/bridge/GuiAchievementBridge.java	1
GuiAchievementsBridge	com/moonsworth/lunar/bridge/GuiAchievementsBridge.java	1
GuiBridge	com/moonsworth/lunar/bridge/GuiBridge.java	1
GuiConfirmOpenLinkBridge	com/moonsworth/lunar/bridge/GuiConfirmOpenLinkBridge.java	1
GuiContainerBridge	com/moonsworth/lunar/bridge/GuiContainerBridge.java	8
GuiControlsBridge	com/moonsworth/lunar/bridge/GuiControlsBridge.java	1
GuiEditSignBridge	com/moonsworth/lunar/bridge/GuiEditSignBridge.java	2
GuiErrorScreenBridge	com/moonsworth/lunar/bridge/GuiErrorScreenBridge.java	1
GuiIngameBridge	com/moonsworth/lunar/bridge/GuiIngameBridge.java	4
GuiIngameMenuBridge	com/moonsworth/lunar/bridge/GuiIngameMenuBridge.java	1
GuiLanguageBridge	com/moonsworth/lunar/bridge/GuiLanguageBridge.java	1
GuiMainMenuBridge	com/moonsworth/lunar/bridge/GuiMainMenuBridge.java	1
GuiMultiplayerBridge	com/moonsworth/lunar/bridge/GuiMultiplayerBridge.java	1
