owner	file	n_lazy
TextureUtilBridgeImpl	com/moonsworth/lunar/legacy/wrapper/TextureUtilBridgeImpl.java	5
TimeUpdatePacketBuilder	com/moonsworth/lunar/legacy/wrapper/TimeUpdatePacketBuilder.java	1
ToolMaterialBridgeImpl	com/moonsworth/lunar/legacy/wrapper/ToolMaterialBridgeImpl.java	12
UnsupportedNetPacketBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedNetPacketBuilder.java	1
UnsupportedPacketBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedPacketBuilder.java	1
UnsupportedPacketListBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedPacketListBuilder.java	1
UnsupportedSnapshotPacketBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedSnapshotPacketBuilder.java	1
UnsupportedStatePacketBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedStatePacketBuilder.java	1
UnsupportedWorldPacketBuilder	com/moonsworth/lunar/legacy/wrapper/UnsupportedWorldPacketBuilder.java	1
WindowItemsPacketBuilder	com/moonsworth/lunar/legacy/wrapper/WindowItemsPacketBuilder.java	2
WorldBorderImpl	com/moonsworth/lunar/legacy/wrapper/WorldBorderImpl.java	49
WorldClientImpl	com/moonsworth/lunar/legacy/wrapper/WorldClientImpl.java	4
Wrapper$Data3	com/moonsworth/lunar/legacy/wrapper/Wrapper$Data3.java	7
Wrapper$Type	com/moonsworth/lunar/legacy/wrapper/Wrapper$Type.java	1
Wrapper	com/moonsworth/lunar/legacy/wrapper/Wrapper.java	20
Wrapper2$Data	com/moonsworth/lunar/legacy/wrapper/Wrapper2$Data.java	17
Wrapper2$Type	com/moonsworth/lunar/legacy/wrapper/Wrapper2$Type.java	1
Wrapper2	com/moonsworth/lunar/legacy/wrapper/Wrapper2.java	53
Wrapper2_2	com/moonsworth/lunar/legacy/wrapper/Wrapper2_2.java	100
Wrapper2_3	com/moonsworth/lunar/legacy/wrapper/Wrapper2_3.java	177
Wrapper2_4	com/moonsworth/lunar/legacy/wrapper/Wrapper2_4.java	1
Wrapper_10	com/moonsworth/lunar/legacy/wrapper/Wrapper_10.java	169
Wrapper_11	com/moonsworth/lunar/legacy/wrapper/Wrapper_11.java	54
Wrapper_12	com/moonsworth/lunar/legacy/wrapper/Wrapper_12.java	1
Wrapper_2	com/moonsworth/lunar/legacy/wrapper/Wrapper_2.java	3
