owner	file	n_lazy
TypeCoercion	com/moonsworth/lunar/bridge/TypeCoercion.java	2
TypeCoercionPipeline	com/moonsworth/lunar/bridge/TypeCoercionPipeline.java	7
TypeConversionCoercion	com/moonsworth/lunar/bridge/TypeConversionCoercion.java	7
TypeConversionUtilBridge	com/moonsworth/lunar/bridge/TypeConversionUtilBridge.java	12
Vec3Factory	com/moonsworth/lunar/bridge/Vec3Factory.java	4
VertexConsumerBridge	com/moonsworth/lunar/bridge/VertexConsumerBridge.java	31
VertexFormatBridge	com/moonsworth/lunar/bridge/VertexFormatBridge.java	1
VertexFormats	com/moonsworth/lunar/bridge/VertexFormats.java	12
WindowItemsPacketBridge	com/moonsworth/lunar/bridge/WindowItemsPacketBridge.java	2
WindowsMouseBridge	com/moonsworth/lunar/bridge/WindowsMouseBridge.java	6
WorldBorderExtensionBridge	com/moonsworth/lunar/bridge/WorldBorderExtensionBridge.java	27
WorldBorderPacketBridge	com/moonsworth/lunar/bridge/WorldBorderPacketBridge.java	1
WorldBridgeExtension	com/moonsworth/lunar/bridge/WorldBridgeExtension.java	4
WorldJoinPacketBuilder	com/moonsworth/lunar/bridge/WorldJoinPacketBuilder.java	1
Fog	com/moonsworth/lunar/bridge/fog/Fog.java	9
Fog3	com/moonsworth/lunar/bridge/fog/Fog3.java	32
Glintcolorizer	com/moonsworth/lunar/bridge/glintcolorizer/Glintcolorizer.java	8
Glintcolorizer	com/moonsworth/lunar/bridge/glintcolorizer/mixin/Glintcolorizer.java	1
Glintcolorizer2	com/moonsworth/lunar/bridge/glintcolorizer/mixin/Glintcolorizer2.java	1
Hitbox	com/moonsworth/lunar/bridge/hitbox/Hitbox.java	8
HitcolorExtension	com/moonsworth/lunar/bridge/hitcolor/HitcolorExtension.java	1
Horsestats	com/moonsworth/lunar/bridge/horsestats/Horsestats.java	1
Horsestats10	com/moonsworth/lunar/bridge/horsestats/Horsestats10.java	11
Horsestats11	com/moonsworth/lunar/bridge/horsestats/Horsestats11.java	9
Horsestats12	com/moonsworth/lunar/bridge/horsestats/Horsestats12.java	77
