owner	file	n_lazy
GuiListExtendedImpl	com/moonsworth/lunar/legacy/GuiListExtendedImpl.java	48
GuiListExtendedImpl2	com/moonsworth/lunar/legacy/GuiListExtendedImpl2.java	52
HostedWorldListEntry	com/moonsworth/lunar/legacy/HostedWorldListEntry.java	49
KeyboardBridgeImpl	com/moonsworth/lunar/legacy/KeyboardBridgeImpl.java	13
Legacy	com/moonsworth/lunar/legacy/Legacy.java	4
Legacy2	com/moonsworth/lunar/legacy/Legacy2.java	218
MatrixStackHolder	com/moonsworth/lunar/legacy/MatrixStackHolder.java	1
MixinCore	com/moonsworth/lunar/legacy/MixinCore.java	1
MixinCore2	com/moonsworth/lunar/legacy/MixinCore2.java	1
MixinCore3	com/moonsworth/lunar/legacy/MixinCore3.java	48
MixinCore4	com/moonsworth/lunar/legacy/MixinCore4.java	1
MixinHelper	com/moonsworth/lunar/legacy/MixinHelper.java	3
MixinHelper2	com/moonsworth/lunar/legacy/MixinHelper2.java	20
MixinHelper3	com/moonsworth/lunar/legacy/MixinHelper3.java	3
MixinHelper4	com/moonsworth/lunar/legacy/MixinHelper4.java	25
MixinMisc	com/moonsworth/lunar/legacy/MixinMisc.java	13
ModelBipedImpl	com/moonsworth/lunar/legacy/ModelBipedImpl.java	23
ModelSkeletonHeadImpl	com/moonsworth/lunar/legacy/ModelSkeletonHeadImpl.java	18
MouseBridgeImpl	com/moonsworth/lunar/legacy/MouseBridgeImpl.java	28
RunnableErrorScreen	com/moonsworth/lunar/legacy/RunnableErrorScreen.java	3
ServerListDragBridge	com/moonsworth/lunar/legacy/ServerListDragBridge.java	3
ALMixin	com/moonsworth/lunar/legacy/mixin/ALMixin.java	1
AbstractClientPlayerMixin	com/moonsworth/lunar/legacy/mixin/AbstractClientPlayerMixin.java	32
AbstractClientPlayerMixin2	com/moonsworth/lunar/legacy/mixin/AbstractClientPlayerMixin2.java	5
AbstractClientPlayerMixin3	com/moonsworth/lunar/legacy/mixin/AbstractClientPlayerMixin3.java	2
