package	old	new	evidence
com.moonsworth.lunar.bridge.horsestats	Horsestats2	BlockModelRotationBridge	rescued duplicate of bridge.minecraft.ModelRotationBridge; sole member bridge$rotateFace(EnumFacingBridge) is 1.8 ModelRotation.rotateFace; keep distinct until dedupe
com.moonsworth.lunar.bridge.horsestats	Horsestats3	CryptManagerBridge	@Annotation: net/minecraft/util/CryptManager (v0) / util/Crypt (v6); encryptData, byteToPublicKey, generateSecretKey, digestData server-id hash
com.moonsworth.lunar.bridge.horsestats	Horsestats4	ResourcePackListBridge	rescued duplicate of bridge.minecraft.GuiResourcePackListBridge; setUnderlyingList(List<Bridge10_4>) writes GuiResourcePackList's backing list
com.moonsworth.lunar.bridge.horsestats	Horsestats5	ChatComponentMarker	rescued duplicate of bridge.minecraft.IChatComponentMarker; empty marker implemented by legacy/mixin/IChatComponentMixin2 + IChatComponentBridgeMixin (@Mixin IChatComponent)
com.moonsworth.lunar.bridge.horsestats	Horsestats6	ItemTransformsBridge	display data holder: 9 ItemTransformVec3f-style slots (thirdperson/firstperson left+right, head, gui, ground, fixed, on_shelf), Gson "display" deserializer, Type NONE..ON_SHELF (modern ItemTransforms); distinct from MixinHelper2_5 (the vanilla ItemCameraTransforms duck, classes-39)
com.moonsworth.lunar.bridge.horsestats	Horsestats7	ModelFaceBakeryBridge	rescued duplicate of bridge.minecraft.FaceBakeryBridge; exposes BlockPartFace/ModelRotation/builder + six EnumFacing constants; wrapped by legacy/wrapper/Horsestats7Handler, used by Hypixelbedwars bed models
com.moonsworth.lunar.bridge.horsestats	Horsestats8	ItemTransformVec3fBridge	rotation/translation/scale Vector3f + Quaternionf pose application, JSON keys rotation/translation/scale, MAX_SCALE clamp (vanilla ItemTransformVec3f)
com.moonsworth.lunar.bridge.horsestats	Horsestats10	LanguageEntry	rescued duplicate of bridge.minecraft.LanguageBridge; code/region/name/bidi value holder built in LanguageManagerMixin.bridge$getLanguages, sorted by name in FogHandler28
com.moonsworth.lunar.bridge.horsestats	Horsestats11	BufferedImageConverterBridge	rescued duplicate of bridge.minecraft.ImageConverterBridge; converts Bridge_10 (NativeImage pixels/format) to/from java.awt.BufferedImage + scales; @Annotation2(min=6); Bridge.method16() returns the twin
com.moonsworth.lunar.bridge.horsestats	Horsestats12	AxisAlignedBBBridge	@Annotation: util/AxisAlignedBB (v0), math/AxisAlignedBB (v5), world/phys/AABB (v6); min/max coords, expand/offset/union/intersect, calculateX/Y/ZOffset, nested Data unit-box/zero-box constants
com.moonsworth.lunar.bridge.horsestats	Horsestats13	ChatComponentFactory	rescued duplicate of bridge.minecraft.ChatComponentFactoryBridge; Bridge.method57() singleton, flattens IChatComponent to formatted text and builds components from strings
com.moonsworth.lunar.bridge.horsestats	Horsestats14	ResourceLocationBridge	@Annotation: util/ResourceLocation (v0, v6), resources/Identifier (v35); bridge$getDomain/getPath + create/validPathChar/validNamespaceChar
com.moonsworth.lunar.bridge.horsestats	Horsestats15	Vec3Bridge	@Annotation: util/Vec3 (v0), math/Vec3d (v5), world/phys/Vec3 (v6); xCoord/yCoord/zCoord, dotProduct/crossProduct/normalize/lengthVector, subtract/add/scale, Data.ZERO
com.moonsworth.lunar.bridge.horsestats	Horsestats16	TexturedBoxRenderer	rescued duplicate of bridge.minecraft.TexturedBoxBridge; Bridge2.method53(w,h) factory (22x17 / 64x32 HUD sprites), method1 renders cached textured box, Extension.method1 draws; used by Holograms12/Fov3Task/Module_2
com.moonsworth.lunar.bridge.horsestats	Horsestats18	KeyBindingClashEntry	rescued duplicate of bridge.minecraft.KeyBindingEntry; id + KeyBindingOrigin + underlying binding, collected by MixinHelper_15.bridge$getClashesWith() (ThreadModuleDump63 key-bind clash report)
com.moonsworth.lunar.bridge.horsestats	Horsestats19	DamageSourceQuery	rescued duplicate of bridge.minecraft.DamageSourceBridge; bridge$isGeneric() (DamageSource.generic) and bridge$isPlayerAttack() ("player" type); Horsestats19Extension adds EntityDamageSource.bridge$getEntity
com.moonsworth.lunar.bridge.horsestats	Horsestats20	Vector3iBridge	rescued duplicate of same-package Vec3iBridge (jar-coupled, APPLIED.md); bridge$getX/Y/Z, bridge$toJoml(), above/below/offset/axis helpers; nested Extension adds mutable bridge$setPos
com.moonsworth.lunar.bridge.horsestats	Horsestats21	MovingObjectPositionHitResult	rescued duplicate of bridge.minecraft.MovingObjectPositionBridge; bridge$getHitLocation/getEntityHit/getBlockPosition/isTypeOfHit(HorsestatsType4)/getSideHit; result of Raycaster BLOCK raycasts
com.moonsworth.lunar.bridge.horsestats	Horsestats22	FormattingCodeBridge	rescued duplicate of bridge.minecraft.EnumChatFormattingBridge; sole member bridge$formattingCode() exposing EnumChatFormatting.formattingCode
com.moonsworth.lunar.bridge.horsestats	Horsestats23	SystemClipboardBridge	rescued duplicate of bridge.minecraft.ClipboardBridge; method1/method2 read/write the system clipboard; legacy/wrapper/Horsestats23Handler, used by Legacy2 and Calculator2Task
