owner	file	n_lazy
RenderPlayerOFMixin	com/moonsworth/lunar/v1_7/mixin/RenderPlayerOFMixin.java	3
Slayer3Handler	com/moonsworth/lunar/v1_7/optifine/wrapper/Slayer3Handler.java	4
Slayer6Renderer2	com/moonsworth/lunar/v1_7/optifine/wrapper/Slayer6Renderer2.java	4
Slayer6Renderer22	com/moonsworth/lunar/v1_7/optifine/wrapper/Slayer6Renderer22.java	4
Slayer7Handler	com/moonsworth/lunar/v1_7/optifine/wrapper/Slayer7Handler.java	1
ForgeHooksClientMixin	com/moonsworth/lunar/v1_8/mixin/ForgeHooksClientMixin.java	16
GuiIngameForgeMixin	com/moonsworth/lunar/v1_8/mixin/GuiIngameForgeMixin.java	83
GuiScreenMixin	com/moonsworth/lunar/v1_8/mixin/GuiScreenMixin.java	1
GuiSlotMixin	com/moonsworth/lunar/v1_8/mixin/GuiSlotMixin.java	5
GuiUtilsMixin	com/moonsworth/lunar/v1_8/mixin/GuiUtilsMixin.java	3
ServerConfigurationManagerMixin	com/moonsworth/lunar/v1_8/mixin/ServerConfigurationManagerMixin.java	4
ServerListEntryNormalMixin	com/moonsworth/lunar/v1_8/mixin/ServerListEntryNormalMixin.java	7
TextureMapMixin	com/moonsworth/lunar/v1_8/mixin/TextureMapMixin.java	2
TileEntitySignRendererMixin	com/moonsworth/lunar/v1_8/mixin/TileEntitySignRendererMixin.java	3
VboRegionMixin	com/moonsworth/lunar/v1_8/mixin/VboRegionMixin.java	12
CustomItemsWrapper	com/moonsworth/lunar/v1_8/optifine/wrapper/CustomItemsWrapper.java	1
Slayer3Handler	com/moonsworth/lunar/v1_8/optifine/wrapper/Slayer3Handler.java	2
Slayer3Impl	com/moonsworth/lunar/v1_8/optifine/wrapper/Slayer3Impl.java	3
Slayer3Impl2	com/moonsworth/lunar/v1_8/optifine/wrapper/Slayer3Impl2.java	6
Wrapper2	com/moonsworth/lunar/v1_8/optifine/wrapper/Wrapper2.java	7
Wrapper22	com/moonsworth/lunar/v1_8/optifine/wrapper/Wrapper22.java	4
BridgeValueCodec	com/moonsworth/webosr/BridgeValueCodec.java	1
NativeHandle	com/moonsworth/webosr/NativeHandle.java	1
TextureHandler	com/moonsworth/webosr/TextureHandler.java	18
UltralightConfig	com/moonsworth/webosr/config/UltralightConfig.java	2
