owner	file	n_lazy
MainMixin	com/moonsworth/lunar/legacy/mixin/MainMixin.java	6
MapDataMixin	com/moonsworth/lunar/legacy/mixin/MapDataMixin.java	2
MapDecorationMixin	com/moonsworth/lunar/legacy/mixin/MapDecorationMixin.java	3
MapItemRendererMixin	com/moonsworth/lunar/legacy/mixin/MapItemRendererMixin.java	10
MessageDeserializer2Mixin	com/moonsworth/lunar/legacy/mixin/MessageDeserializer2Mixin.java	4
MinecraftMixin	com/moonsworth/lunar/legacy/mixin/MinecraftMixin.java	102
MinecraftMixin2	com/moonsworth/lunar/legacy/mixin/MinecraftMixin2.java	265
MinecraftMixin3	com/moonsworth/lunar/legacy/mixin/MinecraftMixin3.java	2
MinecraftMixin4	com/moonsworth/lunar/legacy/mixin/MinecraftMixin4.java	1
ModelBakeryMixin2	com/moonsworth/lunar/legacy/mixin/ModelBakeryMixin2.java	30
ModelBakeryOptifineMixin	com/moonsworth/lunar/legacy/mixin/ModelBakeryOptifineMixin.java	14
ModelBipedBridgeMixin	com/moonsworth/lunar/legacy/mixin/ModelBipedBridgeMixin.java	4
ModelBipedMixin	com/moonsworth/lunar/legacy/mixin/ModelBipedMixin.java	19
ModelBipedMixin2	com/moonsworth/lunar/legacy/mixin/ModelBipedMixin2.java	5
ModelHorseMixin	com/moonsworth/lunar/legacy/mixin/ModelHorseMixin.java	12
ModelHumanoidHeadMixin	com/moonsworth/lunar/legacy/mixin/ModelHumanoidHeadMixin.java	1
ModelLlamaMixin	com/moonsworth/lunar/legacy/mixin/ModelLlamaMixin.java	5
ModelPlayerLayerMixin	com/moonsworth/lunar/legacy/mixin/ModelPlayerLayerMixin.java	8
ModelPlayerMixin	com/moonsworth/lunar/legacy/mixin/ModelPlayerMixin.java	6
ModelPlayerMixin2	com/moonsworth/lunar/legacy/mixin/ModelPlayerMixin2.java	17
ModelRendererAttachMixin	com/moonsworth/lunar/legacy/mixin/ModelRendererAttachMixin.java	1
ModelRendererMixin	com/moonsworth/lunar/legacy/mixin/ModelRendererMixin.java	16
ModelRendererMixin2	com/moonsworth/lunar/legacy/mixin/ModelRendererMixin2.java	6
ModelRendererMixin3	com/moonsworth/lunar/legacy/mixin/ModelRendererMixin3.java	8
MouseMixin	com/moonsworth/lunar/legacy/mixin/MouseMixin.java	8
