owner	file	n_lazy
Nameplate2Iterator4	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate2Iterator4.java	21
Nameplate2Iterator5	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate2Iterator5.java	15
Nameplate2Iterator6	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate2Iterator6.java	22
Nameplate2Task	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate2Task.java	17
Nameplate2_2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate2_2.java	5
Nameplate3	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate3.java	14
Nameplate3Iterator	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate3Iterator.java	9
Nameplate3Iterator2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate3Iterator2.java	7
Nameplate3Iterator3	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate3Iterator3.java	8
Nameplate_2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/Nameplate_2.java	10
Nameplate2Impl	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/Nameplate2Impl.java	9
Nameplate2Impl2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/Nameplate2Impl2.java	8
Nameplate2Impl	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/colorsaturation/Nameplate2Impl.java	7
Nameplate2Impl	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/fishing/Nameplate2Impl.java	6
Nameplate2Impl2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/fishing/Nameplate2Impl2.java	9
Nameplate2Impl3	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/fishing/Nameplate2Impl3.java	9
Nameplate2Impl4	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/fishing/Nameplate2Impl4.java	6
Nameplate2Impl	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl.java	27
Nameplate2Impl2	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl2.java	11
Nameplate2Impl3	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl3.java	26
Nameplate2Impl4	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl4.java	11
Nameplate2Impl5	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl5.java	9
Nameplate2Impl6	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl6.java	10
Nameplate2Impl7	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/gui/Nameplate2Impl7.java	9
Nameplate2Impl	com/moonsworth/lunar/client/framework/feature/rewind/nameplate/mixin/highlight/Nameplate2Impl.java	6
