owner	file	n_lazy
Nameplate	com/moonsworth/lunar/client/fishing/Nameplate.java	11
Fishing2Extension	com/moonsworth/lunar/client/fishing/gui/mixin/Fishing2Extension.java	1
Fishing2Extension	com/moonsworth/lunar/client/fishing/highlight/Fishing2Extension.java	24
Highlight	com/moonsworth/lunar/client/fishing/highlight/Highlight.java	7
Fishing2Extension	com/moonsworth/lunar/client/fishing/rewindhandlers/Fishing2Extension.java	2
Fog2	com/moonsworth/lunar/client/fog/Fog2.java	5
FogHandler	com/moonsworth/lunar/client/fog/FogHandler.java	3
FogHandler2	com/moonsworth/lunar/client/fog/FogHandler2.java	3
FogLoader	com/moonsworth/lunar/client/fog/FogLoader.java	31
FogLoader2	com/moonsworth/lunar/client/fog/FogLoader2.java	27
FogType	com/moonsworth/lunar/client/fog/FogType.java	2
Fog_2	com/moonsworth/lunar/client/fog/Fog_2.java	15
Highlight3Iterator	com/moonsworth/lunar/client/fog/Highlight3Iterator.java	29
Lighting3Extension	com/moonsworth/lunar/client/fog/Lighting3Extension.java	18
Lighting3Loader	com/moonsworth/lunar/client/fog/Lighting3Loader.java	8
Lighting3Loader2	com/moonsworth/lunar/client/fog/Lighting3Loader2.java	112
Lighting3Loader22	com/moonsworth/lunar/client/fog/Lighting3Loader22.java	8
Lighting3Loader3	com/moonsworth/lunar/client/fog/Lighting3Loader3.java	20
Chest	com/moonsworth/lunar/client/fog/chest/Chest.java	14
Chest2	com/moonsworth/lunar/client/fog/chest/Chest2.java	55
Click	com/moonsworth/lunar/client/fog/click/Click.java	11
ClickImpl	com/moonsworth/lunar/client/fog/click/ClickImpl.java	4
GuiRewindhandlersHandler2	com/moonsworth/lunar/client/fog/click/GuiRewindhandlersHandler2.java	67
Click	com/moonsworth/lunar/client/fog/click/mixin/Click.java	31
Colorsaturation	com/moonsworth/lunar/client/fog/colorsaturation/Colorsaturation.java	16
