owner	file	n_lazy
Nameplate2_2	com/moonsworth/lunar/client/fog/holograms/nameplate/Nameplate2_2.java	19
Nameplate3	com/moonsworth/lunar/client/fog/holograms/nameplate/Nameplate3.java	13
NameplateBase	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase.java	5
NameplateBase2	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase2.java	5
NameplateBase3	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase3.java	4
NameplateBase4	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase4.java	4
NameplateBase5	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase5.java	12
NameplateBase_2	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateBase_2.java	7
NameplateImpl	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateImpl.java	44
NameplateImpl2	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateImpl2.java	9
NameplateImpl_2	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateImpl_2.java	24
NameplateUpdater	com/moonsworth/lunar/client/fog/holograms/nameplate/NameplateUpdater.java	55
Nameplate_2	com/moonsworth/lunar/client/fog/holograms/nameplate/Nameplate_2.java	29
Nameplate_3	com/moonsworth/lunar/client/fog/holograms/nameplate/Nameplate_3.java	10
Nameplate	com/moonsworth/lunar/client/fog/holograms/nameplate/mixin/Nameplate.java	23
Bridge13Handler	com/moonsworth/lunar/client/fog/holograms/rewindhandlers/Bridge13Handler.java	17
Highlight3Iterator23$Data	com/moonsworth/lunar/client/fog/holograms/rewindhandlers/Highlight3Iterator23$Data.java	7
Highlight3Iterator23	com/moonsworth/lunar/client/fog/holograms/rewindhandlers/Highlight3Iterator23.java	56
Highlight3Iterator23_2	com/moonsworth/lunar/client/fog/holograms/rewindhandlers/Highlight3Iterator23_2.java	115
Rewindhandlers	com/moonsworth/lunar/client/fog/holograms/rewindhandlers/Rewindhandlers.java	38
Gui2Handler	com/moonsworth/lunar/client/fog/mixin/Gui2Handler.java	37
Gui2Handler	com/moonsworth/lunar/client/fog/nameplate/Gui2Handler.java	13
NameplateTask	com/moonsworth/lunar/client/fog/nameplate/NameplateTask.java	6
RewindhandlersType	com/moonsworth/lunar/client/fog/rewindhandlers/RewindhandlersType.java	7
RewindhandlersType2	com/moonsworth/lunar/client/fog/rewindhandlers/RewindhandlersType2.java	12
