owner	file	n_lazy
BlockFire	net/minecraft/block/BlockFire.java	2
BlockPane	net/minecraft/block/BlockPane.java	6
BlockPistonBase	net/minecraft/block/BlockPistonBase.java	2
BlockPortal	net/minecraft/block/BlockPortal.java	5
BlockRailBase	net/minecraft/block/BlockRailBase.java	6
BlockRailDetector	net/minecraft/block/BlockRailDetector.java	2
BlockRailPowered	net/minecraft/block/BlockRailPowered.java	1
BlockRedstoneComparator	net/minecraft/block/BlockRedstoneComparator.java	1
BlockRedstoneWire	net/minecraft/block/BlockRedstoneWire.java	1
BlockSlab	net/minecraft/block/BlockSlab.java	1
BlockStairs	net/minecraft/block/BlockStairs.java	20
BlockTrapDoor	net/minecraft/block/BlockTrapDoor.java	1
BlockTripWire	net/minecraft/block/BlockTripWire.java	5
BlockTripWireHook	net/minecraft/block/BlockTripWireHook.java	11
BlockVine	net/minecraft/block/BlockVine.java	2
BlockWall	net/minecraft/block/BlockWall.java	3
LoadingScreenRenderer	net/minecraft/client/LoadingScreenRenderer.java	1
Minecraft	net/minecraft/client/Minecraft.java	13
SoundHandler	net/minecraft/client/audio/SoundHandler.java	2
SoundManager	net/minecraft/client/audio/SoundManager.java	3
EntityPlayerSP	net/minecraft/client/entity/EntityPlayerSP.java	7
FontRenderer	net/minecraft/client/gui/FontRenderer.java	4
GuiCreateWorld	net/minecraft/client/gui/GuiCreateWorld.java	1
GuiCustomizeWorldScreen	net/minecraft/client/gui/GuiCustomizeWorldScreen.java	1
GuiIngame	net/minecraft/client/gui/GuiIngame.java	1
