owner	file	n_lazy
ForgeEventFactoryV1_12Mixin	com/moonsworth/lunar/forge/mixin/ForgeEventFactoryV1_12Mixin.java	2
ForgeHooksMixin	com/moonsworth/lunar/forge/mixin/ForgeHooksMixin.java	2
ForgeVersionMixin2	com/moonsworth/lunar/forge/mixin/ForgeVersionMixin2.java	2
GuavaEventBusMixin	com/moonsworth/lunar/forge/mixin/GuavaEventBusMixin.java	1
GuavaEventBusV1_12Mixin	com/moonsworth/lunar/forge/mixin/GuavaEventBusV1_12Mixin.java	1
LoaderMixin2	com/moonsworth/lunar/forge/mixin/LoaderMixin2.java	4
ModDiscovererMixin2	com/moonsworth/lunar/forge/mixin/ModDiscovererMixin2.java	1
ModelLoaderMixin2	com/moonsworth/lunar/forge/mixin/ModelLoaderMixin2.java	9
ObjectHolderRefMixin	com/moonsworth/lunar/forge/mixin/ObjectHolderRefMixin.java	5
FrameworkType	com/moonsworth/lunar/framework/FrameworkType.java	6
Ichor5Handler	com/moonsworth/lunar/framework/Ichor5Handler.java	13
Ichor6Impl	com/moonsworth/lunar/framework/Ichor6Impl.java	20
MappingNamespace	com/moonsworth/lunar/framework/MappingNamespace.java	4
OptifineMixinHandler	com/moonsworth/lunar/framework/OptifineMixinHandler.java	1
Ichor2Handler	com/moonsworth/lunar/framework/mixin/Ichor2Handler.java	6
Ichor2Iterator	com/moonsworth/lunar/framework/mixin/Ichor2Iterator.java	70
Ichor2Iterator2	com/moonsworth/lunar/framework/mixin/Ichor2Iterator2.java	9
NotchResourceTransformer	com/moonsworth/lunar/framework/mixin/NotchResourceTransformer.java	4
AccessWideningHook	com/moonsworth/lunar/ichor/AccessWideningHook.java	9
Annotation8	com/moonsworth/lunar/ichor/Annotation8.java	6
AnnotationRemapTask	com/moonsworth/lunar/ichor/AnnotationRemapTask.java	6
AutoCloseableIterator	com/moonsworth/lunar/ichor/AutoCloseableIterator.java	49
AutoCloseableIterator2	com/moonsworth/lunar/ichor/AutoCloseableIterator2.java	199
BytecodeTransformInvoker	com/moonsworth/lunar/ichor/BytecodeTransformInvoker.java	2
ClassAccessRule	com/moonsworth/lunar/ichor/ClassAccessRule.java	2
