owner	file	n_lazy
LookAtBlockTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/LookAtBlockTask.java	3
LookAtOwnerTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/LookAtOwnerTask.java	1
LookAtTargetTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/LookAtTargetTask.java	1
LookAtTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/LookAtTask.java	2
MoveToOwnerTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/MoveToOwnerTask.java	6
TeleportToOwnerTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/TeleportToOwnerTask.java	3
AnimationControllerImpl	com/moonsworth/lunar/client/cosmetics/inactive/mixin/gui/AnimationControllerImpl.java	3
AnimationEventImpl	com/moonsworth/lunar/client/cosmetics/inactive/mixin/gui/AnimationEventImpl.java	8
EvaluatorIterator	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/EvaluatorIterator.java	48
MolangRuntime	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/MolangRuntime.java	125
QueryDefaults	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/QueryDefaults.java	4
QueryTransition	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/QueryTransition.java	13
FunctionImpl	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/FunctionImpl.java	5
MolangAnimationState	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangAnimationState.java	11
MolangCheckBiome	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangCheckBiome.java	9
MolangCheckBiomeCategory	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangCheckBiomeCategory.java	9
MolangCheckSnowyBiome	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangCheckSnowyBiome.java	8
MolangLightLevel	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangLightLevel.java	9
MolangSmoothQuery	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/mixin/MolangSmoothQuery.java	14
EmoteModel	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/EmoteModel.java	79
EvaluatorImpl	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/EvaluatorImpl.java	2
MolangResourceModel	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/MolangResourceModel.java	6
BedrockAnimatedModel	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/mixin/BedrockAnimatedModel.java	7
ModelRenderState	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/mixin/ModelRenderState.java	4
ModelTextureProvider	com/moonsworth/lunar/client/cosmetics/inactive/mixin/holograms/mixin/ModelTextureProvider.java	2
