owner	file	n_lazy
EventRenderItemStackSize	com/moonsworth/lunar/client/event/mixin/highlight/EventRenderItemStackSize.java	11
EventRenderModel	com/moonsworth/lunar/client/event/mixin/highlight/EventRenderModel.java	13
EventRenderNameTag	com/moonsworth/lunar/client/event/mixin/highlight/EventRenderNameTag.java	9
EventRenderParticle	com/moonsworth/lunar/client/event/mixin/highlight/EventRenderParticle.java	2
EventRenderPlayer	com/moonsworth/lunar/client/event/mixin/highlight/EventRenderPlayer.java	7
EventFeatureToggle	com/moonsworth/lunar/client/event/mixin/holograms/EventFeatureToggle.java	5
EventWebSocketReady	com/moonsworth/lunar/client/event/mixin/holograms/EventWebSocketReady.java	2
EventIchorHandlersLoaded	com/moonsworth/lunar/client/event/mixin/holograms/mixin/EventIchorHandlersLoaded.java	2
EventRenderHud	com/moonsworth/lunar/client/event/mixin/nameplate/EventRenderHud.java	5
EventRenderHudBase	com/moonsworth/lunar/client/event/mixin/nameplate/EventRenderHudBase.java	11
EventKeybind	com/moonsworth/lunar/client/event/mixin/rewindhandlers/EventKeybind.java	20
EventMouseButton	com/moonsworth/lunar/client/event/mixin/rewindhandlers/EventMouseButton.java	9
EventMouseScroll	com/moonsworth/lunar/client/event/mixin/rewindhandlers/EventMouseScroll.java	3
EventMouseWheel	com/moonsworth/lunar/client/event/mixin/rewindhandlers/EventMouseWheel.java	3
EventPerspectiveChange	com/moonsworth/lunar/client/event/mixin/rewindhandlers/EventPerspectiveChange.java	7
Module	com/moonsworth/lunar/client/feature/Module.java	7
Module2	com/moonsworth/lunar/client/feature/Module2.java	37
ModuleType	com/moonsworth/lunar/client/feature/ModuleType.java	21
ModuleType3	com/moonsworth/lunar/client/feature/ModuleType3.java	39
ModuleType3_2	com/moonsworth/lunar/client/feature/ModuleType3_2.java	5
Module_2	com/moonsworth/lunar/client/feature/Module_2.java	64
MixinHelper	com/moonsworth/lunar/client/feature/mixin/MixinHelper.java	60
Fishing	com/moonsworth/lunar/client/fishing/Fishing.java	11
Fishing2Extension	com/moonsworth/lunar/client/fishing/Fishing2Extension.java	24
Fishing_2	com/moonsworth/lunar/client/fishing/Fishing_2.java	4
