# wave5 members-obf2 -- settings/framework/option module member renames
# owner.fqn<TAB>M|F<TAB>old<TAB>new<TAB>evidence
# Scope note: the rewind-handler obf tokens listed in wave5/members-obf.tsv
# (HHCCRRIIOCOROOHRCCCCOHRCHIOROC, RORCORIHORORRCCCCCRRICIORROIHR, ...) were
# already named and APPLIED by members-obf1.tsv (rewind events) before this
# map was written; they are NOT duplicated here. This map covers the
# settings/option framework tokens (the CCCHIHCOIHIHRICIRCRIICHHHRHIIH boolean
# setter family) plus the option-framework lazy fields.
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	M	CCCHIHCOIHIHRICIRCRIICHHHRHIIH	ignoreRecentKeyPress	token is globally unique in src (16 files, 50 sites, always `.CCCHI(true)` on SimpleKeybindOption.Data / ModifierKeybindOption.Data); raw member-renames snapshot maps it to KeybindOptionBuilder.method5 which stores field15 (default false)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	M	method5	ignoreRecentKeyPress	declaration `public B method5(boolean var1) { this.field15 = var1; }`; the option-side flag (AbstractKeybindOption.field9, read via method12()) makes ModifierKeybindOption.method19() skip activation while GuiRewindhandlers3.method4() (<=500ms since a key event) is true; apply signature-aware (no-arg method5() hook exists on OptionBuilderBase, and Data.method5(KeyCode))
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	F	field15	ignoreRecentKeyPress	boolean flag written only by method5(boolean); passed as 5th ctor arg to AbstractKeybindOption (field9)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	F	field14	disabledInGui	[SIGNATURE-AWARE: file declares outer field14 too] boolean default true; set false by the OCIRRCIOIORIIRCOORRIROOROOHCOI(false) call sites (Tab, PanoramaMaker, ShaderDebugMod, GeckolibDebugMod, BadgeManager, SkyblockSpiritLeapDebug)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field8	disabledInGui	option-side flag (ctor arg4, builder field14); GuiRewindhandlers6Task.method5() only triggers when `!option.method11() || ThreadModuleDump63.method11() == null` (screens block the keybind by default)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field9	ignoreRecentKeyPress	option-side flag (ctor arg5, builder field15); ModifierKeybindOption.method19 returns false when method12() is set and GuiRewindhandlers3.method4() is true
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field7	keyBindingClashes	Set<KeyBindingClashEntry>; isUnique()/method6(Set)/method9() maintain it; the option JSON exposes it as "clashesWith" (AbstractKeybindOption.Data.provide)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field10	lastPressTime	long written by method11(long) on key down and read by method13() in GuiRewindhandlers6Task (System.currentTimeMillis() - option.method13() <= option.method14())
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field11	down	boolean toggled by method12(boolean)/isDown() in GuiRewindhandlers6Task.method5 (press/release state)
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field12	holdThreshold	int default 200 (ms); method14(int) sets, method14() reads; compared against elapsed press time in GuiRewindhandlers6Task
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field13	pressActions	List<Runnable> fed by method3(Runnable); run on key down in GuiRewindhandlers6Task.method5
com.moonsworth.lunar.client.lighting.AbstractKeybindOption	F	field14	holdListeners	[SIGNATURE-AWARE: file declares KeybindOptionBuilder.field14 too] List<BooleanConsumer> fed by method2(BooleanConsumer); invoked with true (hold) / false (tap) in GuiRewindhandlers6Task.method5
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	F	field15	keybindRegistry	HashBiMap<SimpleKeybindOption, MixinHelper_15>; put() in method1, get() in method6(Set) to push sibling clashing names
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	F	field16	showInControls	[SIGNATURE-AWARE: same file declares Data.field16 too] boolean ctor arg6 passed to Bridge2.method12 (flag4) so the keybind is added to gameSettings.keyBindings; Data.method6(boolean)/method12() set it
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	F	field17	ignoreClashing	[SIGNATURE-AWARE: same file declares Data.field17 too] boolean ctor arg7; clearing forced in method6(Set) when set, exposed as Data.this.field17 ("ignoreClashing" JSON property)
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	F	field18	keyBinding	MixinHelper_15 bound by method1(MixinHelper_15) and returned by method19()
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	F	field19	registered	boolean set true in method2(KeyCode) after the keybind is registered; method17() returns it
com.moonsworth.lunar.client.lighting.ToggleOption	F	field8	toggled	boolean state behind method9()/method3(boolean); ToggleOptionBuilder.method5 wraps the toggle for debug tracing
com.moonsworth.lunar.client.framework.feature.rewind.highlight.HighlightImpl	M	CCCHIHCOIHIHRICIRCRIICHHHRHIIH	setSavePath	declaring owner of the raw token per tools/mappings-snapshot/member-renames.tsv (same token string as the keybind setter, different method); no .CCCHI call sites in this file
com.moonsworth.lunar.client.framework.feature.rewind.highlight.HighlightImpl	M	method1	setSavePath	method1(String) sets field10 which is annotated @SerializedName("savePath"); getter method4() returns it; sibling of method2(File field11) [saveFile]
com.moonsworth.lunar.client.util.ThreadModuleDump23	M	CCCHIHCOIHIHRICIRCRIICHHHRHIIH	greenFloat	declaring owner of the raw token per member-renames snapshot (same token string, different method)
com.moonsworth.lunar.client.util.ThreadModuleDump23	M	method6	greenFloat	method6(int argb):float = method2(argb) * 0.003921569F, i.e. the green channel as 0..1; siblings method5/7/8 are red/blue/alpha floats, method1..4 are the 0..255 channels
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	M	OCIRRCIOIORIIRCOORRIROOROOHCOI	disabledInGui	companion boolean setter used by the same builder chains, always `.OCIRR(false)` (6 files: Tab, GeckolibDebugMod, PanoramaMaker, ShaderDebugMod, SkyblockSpiritLeapDebug, BadgeManager); flips field14 (default true) so the keybind still fires while a screen is open
com.moonsworth.lunar.client.lighting.AbstractKeybindOption$KeybindOptionBuilder	M	method4	disabledInGui	[SIGNATURE-AWARE: overloaded with the protected Function<O,GuiExtension> method4() override in the same class; default multi-decl filter drops this row] declaration `public B method4(boolean var1) { this.field14 = var1; }`
