package	old	new	evidence
com.moonsworth.lunar.bridge	BridgeExtension_9	AbstractRenderContext	abstract render context (translate/scale/rotate/push/pop/color); base of BridgeExtension2_11 (modern) and BridgeExtension3_5 (RenderContextLegacyTransform base)
com.moonsworth.lunar.bridge	BridgeHandler2	ObjectAllocationEmitter	emits NEW+DUP and pushes the type, building the receiver of an <init> path; twin NewInstanceEmitter
com.moonsworth.lunar.bridge	BridgeHandler3	FieldReadEmitter	emits GETSTATIC/GETFIELD after pushing the receiver path; twin FieldGetEmitter
com.moonsworth.lunar.bridge	BridgeHandler4	FieldWriteEmitter	emits PUTSTATIC/PUTFIELD after receiver+value; twin FieldSetEmitter
com.moonsworth.lunar.bridge	BridgeHandler5	ParameterDefaultEmitter	loads a queued parameter and emits the null-checked lens conversion when the bridge param annotation is present; twin ParameterConversionEmitter
com.moonsworth.lunar.bridge	BridgeHandler6	MethodReturnEmitter	emits RETURN for void or Type.getOpcode(IRETURN) for the return value; twin ReturnEmitter
com.moonsworth.lunar.bridge	BridgeHandler_2	ReceiverEmitter	emits ALOAD 0 and pushes the target class type as the chain receiver; twin ThisEmitter
com.moonsworth.lunar.bridge	BridgeIterator2	SignatureEmitter	root emitter: parses the method signature, queues parameters, installs lens children plus composite/return emitters; twin InvocationEmitter
com.moonsworth.lunar.bridge	BridgeIterator3	ChainEmitter	walks the List<Bridge_13> path and nests new-instance/field/default handlers into one emitter chain; twin PathEmitter
com.moonsworth.lunar.bridge	BridgeIterator4	SequenceEmitter	runs each child emitter and emits POP/POP2 when a value is left on the stack; twin CompositeEmitter
com.moonsworth.lunar.bridge	BridgeIterator5	GroupingEmitter	picks a signature-compatible grouping of child emitters via GroupingUtil statics ("Could not find a valid grouping"); unique
com.moonsworth.lunar.bridge	BridgeType2	ShaderStage	GL shader stage enum VERTEX(35633)/FRAGMENT(35632)/GEOMETRY(36313)/CONTROL/EVALUATION/COMPUTE; twin ShaderStageType
