owner	file	n_lazy
HorsestatsHandler5	com/moonsworth/lunar/bridge/horsestats/HorsestatsHandler5.java	11
HorsestatsHandler6	com/moonsworth/lunar/bridge/horsestats/HorsestatsHandler6.java	11
HorsestatsHandler7	com/moonsworth/lunar/bridge/horsestats/HorsestatsHandler7.java	18
HorsestatsHandler8	com/moonsworth/lunar/bridge/horsestats/HorsestatsHandler8.java	22
HorsestatsType$Extension	com/moonsworth/lunar/bridge/horsestats/HorsestatsType$Extension.java	3
HorsestatsType$Type	com/moonsworth/lunar/bridge/horsestats/HorsestatsType$Type.java	11
HorsestatsType$Type2	com/moonsworth/lunar/bridge/horsestats/HorsestatsType$Type2.java	2
HorsestatsType3	com/moonsworth/lunar/bridge/horsestats/HorsestatsType3.java	5
HorsestatsType8	com/moonsworth/lunar/bridge/horsestats/HorsestatsType8.java	16
HorsestatsType_2	com/moonsworth/lunar/bridge/horsestats/HorsestatsType_2.java	45
Horsestats_2	com/moonsworth/lunar/bridge/horsestats/Horsestats_2.java	3
Horsestats_3	com/moonsworth/lunar/bridge/horsestats/Horsestats_3.java	9
Horsestats_4	com/moonsworth/lunar/bridge/horsestats/Horsestats_4.java	2
Vec3iBridge	com/moonsworth/lunar/bridge/horsestats/Vec3iBridge.java	73
HorsestatsHandler	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsHandler.java	6
HorsestatsType	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsType.java	11
HorsestatsType2	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsType2.java	4
Itemcounter$Extension	com/moonsworth/lunar/bridge/itemcounter/Itemcounter$Extension.java	6
Itemcounter$Type	com/moonsworth/lunar/bridge/itemcounter/Itemcounter$Type.java	3
Itemcounter2_3	com/moonsworth/lunar/bridge/itemcounter/Itemcounter2_3.java	2
Itemcounter4_3	com/moonsworth/lunar/bridge/itemcounter/Itemcounter4_3.java	9
Itemcounter6	com/moonsworth/lunar/bridge/itemcounter/Itemcounter6.java	74
Itemcounter8	com/moonsworth/lunar/bridge/itemcounter/Itemcounter8.java	31
ItemcounterType	com/moonsworth/lunar/bridge/itemcounter/ItemcounterType.java	5
ItemcounterType2	com/moonsworth/lunar/bridge/itemcounter/ItemcounterType2.java	6
