package	old	new	evidence
com.moonsworth.lunar.legacy.wrapper	MixinHelper26	EffectPacketFactory	rescued duplicate of EffectPacketBuilder (classes-15): S28PacketEffect builder, 1.7 x/y/z vs 1.8 BlockPos ctor; implements bridge EffectPacketBridge
com.moonsworth.lunar.legacy.wrapper	MixinHelper27	SpawnObjectPacketFactory	rescued duplicate of SpawnObjectPacketBuilder (classes-15): S0EPacketSpawnObject -> S13PacketDestroyEntities via field_179775_c
com.moonsworth.lunar.legacy.wrapper	MixinHelper28	WindowItemsPacketFactory	rescued duplicate of WindowItemsPacketBuilder (classes-15): S30PacketWindowItems from Container.windowId + getInventory, 1.7/1.8 branches
com.moonsworth.lunar.legacy.wrapper	MixinHelper29	UnsupportedSnapshotPacketFactory	rescued duplicate of UnsupportedSnapshotPacketBuilder (classes-15): no-op super(null,...), method2() returns null (bridge NoOpBatchPacketBridge)
com.moonsworth.lunar.legacy.wrapper	MixinHelper3	EntityHeadLookPacketFactory	rescued duplicate of EntityHeadLookPacketBuilder (classes-15): S19PacketEntityHeadLook from EntityLivingBase.rotationYawHead*256/360
com.moonsworth.lunar.legacy.wrapper	MixinHelper30	ServerDifficultyPacketFactory	rescued duplicate of ServerDifficultyPacketBuilder (classes-15): S41PacketServerDifficulty from World difficulty/isDifficultyLocked; throws "This packet is not available in 1.7"
com.moonsworth.lunar.legacy.wrapper	MixinHelper31	EntityMovePacketBuilder	only S14PacketEntity builder: negates posX/Y/Z, yaw, pitch into S15PacketEntityRelMove / S17PacketEntityLookMove (rewind inverse); registered as BridgeIterator.field25; implements bridge EntityMovePacketBridge
com.moonsworth.lunar.legacy.wrapper	MixinHelper4	LegacyRenderPipelineBuilder	concrete bridge RenderPipelineBuilder (MixinHelper4_6); Legacy2.method80() returns it; method45() wraps ShaderBridgeImpl (BridgeHandler_5), method43() returns BridgeHandler$Data
com.moonsworth.lunar.legacy.wrapper	MixinHelper4_2	ContainerItemsComponentAdapter	wraps NonNullList<ItemStack> as ContainerItemsComponentBridge.bridge$items() (bridge MixinHelper4_4); built by Wrapper_6 for BlockEntityTag "Items"
com.moonsworth.lunar.legacy.wrapper	MixinHelper4_3	SpawnPaintingPacketFactory	rescued duplicate of SpawnPaintingPacketBuilder (classes-15): S10PacketSpawnPainting -> S13PacketDestroyEntities via entityID
com.moonsworth.lunar.legacy.wrapper	MixinHelper5	UnsupportedPacketFactory	rescued duplicate of UnsupportedPacketBuilder (classes-15): no-op super(null,...), method2() returns null (bridge NoOpLegacyPacketBridge)
com.moonsworth.lunar.legacy.wrapper	MixinHelper6	WorldBorderPacketBuilder	only S44PacketWorldBorder builder: Action.INITIALIZE from World.getWorldBorder, version-gated (throws "This packet is not available in 1.7"); implements bridge WorldBorderPacketBridge
com.moonsworth.lunar.legacy.wrapper	MixinHelper7	LegacyRenderTypeFactory	concrete bridge RenderTypeBuilder (MixinHelper7_4); Legacy2.method81(); method15 builds Bridge20Iterator from ShaderBridgeImpl + state shards; field9 = Wrapper_5 GlStateSnapshot
com.moonsworth.lunar.legacy.wrapper	MixinHelper7_2	TimeUpdatePacketFactory	rescued duplicate of TimeUpdatePacketBuilder (classes-15): S03PacketTimeUpdate from total/world time + doDaylightCycle (1.7 getGameRuleBooleanValue)
com.moonsworth.lunar.legacy.wrapper	MixinHelper8	SpawnExperienceOrbPacketFactory	rescued duplicate of SpawnExperienceOrbPacketBuilder (classes-15): S11PacketSpawnExperienceOrb -> S13PacketDestroyEntities via entityID
com.moonsworth.lunar.legacy.wrapper	MixinHelper9	SpawnPointPacketBuilder	only S05PacketSpawnPosition builder: 1.7 ChunkCoordinates vs 1.8 world.getSpawnPoint(); classes-bridge4 names it the sole impl of bridge SpawnPositionPacketBuilder
com.moonsworth.lunar.legacy.wrapper	MixinHelper_2	AbstractRewindPacketBuilder	rescued duplicate of RewindPacketBuilder (classes-15): abstract base storing target packet Class, id from EnumConnectionState.PLAY directionMaps (1.7/1.8/1.12)
com.moonsworth.lunar.legacy.wrapper	RendererLivingEntityImpl2	RendererLivingEntityBrightnessAdapter	rescued duplicate of RendererLivingEntityBrightnessImpl (classes-15): @VersionGate(min=1) setBrightness/unsetBrightness; installed by Legacy2.method3 via Bridge.method44
com.moonsworth.lunar.legacy.wrapper	Wrapper2	LegacyServerBorderState	rescued duplicate of LegacyServerBorder (classes-15): @VersionGate(max=0) extends Wrapper_7, per-world border getWorld/getColor/cancelEntry/Exit, static center + 4 AxisAlignedBB wall boxes; Legacy2.method540
com.moonsworth.lunar.legacy.wrapper	Wrapper2_2	ItemModelBaker	bakes CIT item models from ModelBlock via ItemModelGenerator.LAYERS with 3.0E-4F/4.5E-4F offsets; called by CustomItemPropertiesMixin (via ModelBakeryHolder.field1) and ModelBakeryMixin
com.moonsworth.lunar.legacy.wrapper	Wrapper2_3	LegacyGlStateManagerBridge	Bridge12.Extension impl installed by Legacy2.enable() via Bridge.method41; GlStateManagerMixin pushes/pops LegacyGlStateManagerBridge.field1 (Bridge_53 matrix stack)
com.moonsworth.lunar.legacy.wrapper	Wrapper2_4	RenderBackgroundToggle	rescued duplicate of RenderBackgroundExtension (classes-15): ext$setRenderBackgrounds(boolean), cast in GuiScreenImpl2, implemented by GuiSlot mixins
com.moonsworth.lunar.legacy.wrapper	Wrapper_10	TextMeshBuilder	builds glyph vertex runs (List<Wrapper$Data3> first/count/texture) from a Component; called by BridgeIterator_2.method5 (font renderer bridge)
com.moonsworth.lunar.legacy.wrapper	Wrapper_11	AdventureStyleConverter	Adventure <-> vanilla colour/click/hover conversion + GsonComponentSerializer with LegacyHoverEventSerializer; used by ChatStyleMixin/StyleImplMixin
com.moonsworth.lunar.legacy.wrapper	Wrapper_12	DummyNetworkManagerProvider	rescued duplicate of DummyNetworkManagerFactory (classes-15): per-version fake handlers Wrapper$Data4/5/6; used by NetHandlerPlayClientImpl
com.moonsworth.lunar.legacy.wrapper	Wrapper_2	GameSettingsAccess	rescued duplicate of GameSettingsBridge (classes-15): marker default int getter + void setter implemented by GameSettingsMixin
com.moonsworth.lunar.legacy.wrapper	Wrapper_3	AudioStreamLoader	rescued duplicate of AudioStreamCache (classes-15): static URL->AudioInputStream cache, PCM_SIGNED decode, logs "Could not load MP3 audio stream!"
com.moonsworth.lunar.legacy.wrapper	Wrapper_4	AncientDummyPlayerFactory	rescued duplicate of AncientDummyPlayer (classes-15): ServiceLoader factory, "No AncientDummyPlayer found for Minecraft version " + createDummyPlayer
com.moonsworth.lunar.legacy.wrapper	Wrapper_5	GlStateRecorder	rescued duplicate of GlStateSnapshot (classes-15): GL state mirror (shadeModel/alphaFunc/color+depth masks/lineWidth/capability flags) written by GL11/GL14 mixins; owned by LegacyRenderTypeFactory.field9
com.moonsworth.lunar.legacy.wrapper	Wrapper_6	ItemDataComponentAccessors	static init of bridge DataComponentTypes lambdas: ExtraAttributes, display Name/Lore, SkullOwner properties, BlockEntityTag Items; called by Legacy2.method3
com.moonsworth.lunar.legacy.wrapper	Wrapper_7	LegacyWorldBorderBase	rescued duplicate of LegacyWorldBorder (classes-15): 1.7 border geometry (6.0E7 diameter, 29999984 limit, damage/warning values, SHRINKING/GROWING); base of LegacyServerBorderState
com.moonsworth.lunar.legacy.wrapper	Wrapper_8	ModelBakeryReference	rescued duplicate of ModelBakeryHolder (classes-15): @VersionGate(min=1) static ModelBakery holder read by CustomItemPropertiesMixin
com.moonsworth.lunar.legacy.wrapper	Wrapper_9	ShaderStateLifecycle	rescued duplicate of ShaderRenderState (classes-15): lunar$setupState/lunar$clearState + static method1(sampler index -> texture unit) via GuiRenderState
