owner	file	n_lazy
RenderPlayerBridge	com/moonsworth/lunar/bridge/RenderPlayerBridge.java	1
RenderTypeBridge	com/moonsworth/lunar/bridge/RenderTypeBridge.java	1
RenderTypeProvider	com/moonsworth/lunar/bridge/RenderTypeProvider.java	1
RendererLivingEntityBridge	com/moonsworth/lunar/bridge/RendererLivingEntityBridge.java	5
RendererLivingEntityLayerBridge	com/moonsworth/lunar/bridge/RendererLivingEntityLayerBridge.java	9
ResourceBridge	com/moonsworth/lunar/bridge/ResourceBridge.java	1
ResourcePackBridge	com/moonsworth/lunar/bridge/ResourcePackBridge.java	1
ResourcePackFormat	com/moonsworth/lunar/bridge/ResourcePackFormat.java	1
ReturnEmitter	com/moonsworth/lunar/bridge/ReturnEmitter.java	3
SExtension	com/moonsworth/lunar/bridge/SExtension.java	13
ScaledEntityRenderStateBridge	com/moonsworth/lunar/bridge/ScaledEntityRenderStateBridge.java	1
ServerDataBridge	com/moonsworth/lunar/bridge/ServerDataBridge.java	5
ServerDifficultyPacketBridge	com/moonsworth/lunar/bridge/ServerDifficultyPacketBridge.java	1
ServerLinksScreenBridge	com/moonsworth/lunar/bridge/ServerLinksScreenBridge.java	1
ServerListBridge	com/moonsworth/lunar/bridge/ServerListBridge.java	3
ServerStatusResponseBridge	com/moonsworth/lunar/bridge/ServerStatusResponseBridge.java	1
SetExperiencePacketBridge	com/moonsworth/lunar/bridge/SetExperiencePacketBridge.java	1
ShadeModel	com/moonsworth/lunar/bridge/ShadeModel.java	2
ShaderDefinesBuilderBridge	com/moonsworth/lunar/bridge/ShaderDefinesBuilderBridge.java	3
ShaderManagerBridge	com/moonsworth/lunar/bridge/ShaderManagerBridge.java	2
ShaderStageType	com/moonsworth/lunar/bridge/ShaderStageType.java	3
ShaderUniformDeclaration	com/moonsworth/lunar/bridge/ShaderUniformDeclaration.java	4
SizeExtendableBridge	com/moonsworth/lunar/bridge/SizeExtendableBridge.java	1
SoundHandlerBridge	com/moonsworth/lunar/bridge/SoundHandlerBridge.java	20
SoundManagerBridge	com/moonsworth/lunar/bridge/SoundManagerBridge.java	2
