owner	file	n_lazy
Bridge_66	com/moonsworth/lunar/bridge/Bridge_66.java	3
Bridge_67	com/moonsworth/lunar/bridge/Bridge_67.java	25
Bridge_68	com/moonsworth/lunar/bridge/Bridge_68.java	9
Bridge_69	com/moonsworth/lunar/bridge/Bridge_69.java	7
Bridge_7	com/moonsworth/lunar/bridge/Bridge_7.java	3
Bridge_8	com/moonsworth/lunar/bridge/Bridge_8.java	27
Bridge_9	com/moonsworth/lunar/bridge/Bridge_9.java	2
BufferBuilderBridge	com/moonsworth/lunar/bridge/BufferBuilderBridge.java	61
BufferUsage	com/moonsworth/lunar/bridge/BufferUsage.java	3
BufferedImageBridge	com/moonsworth/lunar/bridge/BufferedImageBridge.java	8
CameraBridge	com/moonsworth/lunar/bridge/CameraBridge.java	1
CharacterCoercion	com/moonsworth/lunar/bridge/CharacterCoercion.java	2
ChatLineBridge	com/moonsworth/lunar/bridge/ChatLineBridge.java	2
ChunkDataPacketBridge	com/moonsworth/lunar/bridge/ChunkDataPacketBridge.java	1
ClickTypeBridge	com/moonsworth/lunar/bridge/ClickTypeBridge.java	1
ClothCloakState	com/moonsworth/lunar/bridge/ClothCloakState.java	11
CloudStatus	com/moonsworth/lunar/bridge/CloudStatus.java	1
ComponentAdapterBridge	com/moonsworth/lunar/bridge/ComponentAdapterBridge.java	1
CompositeEmitter	com/moonsworth/lunar/bridge/CompositeEmitter.java	5
CompoundTagBridge	com/moonsworth/lunar/bridge/CompoundTagBridge.java	17
ComputeProgramBridge	com/moonsworth/lunar/bridge/ComputeProgramBridge.java	11
ConnectionProtocol	com/moonsworth/lunar/bridge/ConnectionProtocol.java	0
ContainerRepairBridge	com/moonsworth/lunar/bridge/ContainerRepairBridge.java	2
DataComponentTypes	com/moonsworth/lunar/bridge/DataComponentTypes.java	57
DataWatcherBridge	com/moonsworth/lunar/bridge/DataWatcherBridge.java	2
