package	old	new	evidence
com.moonsworth.lunar.legacy.wrapper	BridgeHandler_2	ItemEntityRendererBridgeImpl	dropped-item renderer bridge: 1.7 flat sprite quads (POSITION_TEX_NORMAL) vs 1.8/1.12 model path, stack-count subdivisions + seed 187, Highlight2 item scale; implements Bridge_37 ~ ItemEntityRendererBridge (Bridge.method54), installed by Legacy2
com.moonsworth.lunar.legacy.wrapper	BridgeHandler_3	BlocksBridgeAdapter	rescued duplicate of BlocksBridgeImpl (classes-15): block registry bridge (Blocks.* + getBlock by id/name, Properties, layer); implements Bridge_56 ~ BlocksBridge
com.moonsworth.lunar.legacy.wrapper	BridgeHandler_4	TiersBridgeAdapter	rescued duplicate of ToolMaterialBridgeImpl (classes-15): Item.ToolMaterial tier bridge method1-6 + method7 list, AtomicReference cache; implements Bridge_50 ~ TiersBridge (twin name is the single-material bridge)
com.moonsworth.lunar.legacy.wrapper	BridgeHandler_5	RenderPipelineBridgeAdapter	rescued duplicate of ShaderBridgeImpl (classes-15): shader/render-pipeline bridge (location, samplers, uniforms, blend, depthTest, polygonMode, cull, writeColor/Alpha/Depth, depth bias); implements Bridge_45 ~ RenderPipelineBridge, built by MixinHelper4 (classes-50)
com.moonsworth.lunar.legacy.wrapper	BridgeHandler_6	ProtectionEnchantmentsBridgeImpl	enchantment bridge returning Protection/Efficiency/Sharpness/Power + Mending (@VersionGate(min=2), throws AbstractMethodErrorImpl below 1.12); implements Bridge_4 ~ ProtectionEnchantmentsBridge (Bridge.method33), installed by Legacy2
com.moonsworth.lunar.legacy.wrapper	BridgeIterator_2	NameTagRendererBridgeImpl	3D nametag/hologram text renderer: batches Wrapper$Data3 glyph runs through glVertexPointer/glDrawArrays, icon quads + clickable link ids, GlStateManager reset; implements Bridge_46 ~ NameTagRendererBridge (Bridge2.method85, Legacy2.method85), instanceof-checked by RendererLivingEntityMixin
com.moonsworth.lunar.legacy.wrapper	BridgeIterator_3	EntityListBridgeAdapter	rescued duplicate of EntityListBridgeImpl (classes-15): entity registry bridge (rabbit/creeper/chicken factories, EntityList.stringToClassMapping 1.7/1.8, ResourceLocation -> entity name); implements Bridge_69 ~ EntityListBridge (Bridge.method62)
com.moonsworth.lunar.legacy.wrapper	EntityLivingBase_2	RenderViewEntityProxy	rescued duplicate of RenderViewEntityAdapter (classes-15): @VersionGate(max=0) EntityLivingBase that copies every field of a wrapped Entity before rayTrace/getPosition/getLookVec/getDistance*; installed as renderViewEntity$v1_7 by MinecraftMixin
com.moonsworth.lunar.legacy.wrapper	FramebufferImpl2	ExternalTextureFramebufferAdapter	rescued duplicate of ExternalTextureFramebuffer (classes-15): Framebuffer reusing the external texture handle of a bridge framebuffer (Bridge_52, Bridge8Extension2.lunar$getHandle), method1() = background flag; FramebufferMixin instanceof checks
com.moonsworth.lunar.legacy.wrapper	FramebufferImpl3	NoopFramebufferAdapter	rescued duplicate of NoopFramebuffer (classes-15): 0x0 Framebuffer whose create/delete/bind are no-ops (framebuffer-disabled path)
com.moonsworth.lunar.legacy.wrapper	GuiScreenImpl2	ServerLinkScreen	Apollo server-links screen: Bridge5Extension_2 title "Server Links", scrollable GuiListExtended of link buttons, opens the URI via ThreadModuleDump61 or a chat-confirm screen, Esc/back button; created by Legacy2.method36
com.moonsworth.lunar.legacy.wrapper	ICodecImpl2	AudioStreamCodec	rescued duplicate of StaticMp3Codec (classes-15): paulscode ICodec that decodes the AudioInputStream loaded by Wrapper_3 AudioStreamLoader into a SoundBuffer (readAll/endOfStream, "StaticMp3Codec" log tag); registered as "staticmp3" codec by SoundManagerMixin2
com.moonsworth.lunar.legacy.wrapper	MixinHelper10	SpawnPlayerPacketFactory	rescued duplicate of SpawnPlayerPacketBuilder (classes-15): S0CPacketSpawnPlayer from EntityPlayer + despawn convert to S13PacketDestroyEntities via field_179775_c; registered BridgeIterator.field15
com.moonsworth.lunar.legacy.wrapper	MixinHelper11	UnsupportedWorldPacketFactory	rescued duplicate of UnsupportedWorldPacketBuilder (classes-15): no-op super(null,...), method1 returns null; registered BridgeIterator.field23
com.moonsworth.lunar.legacy.wrapper	MixinHelper12	JoinGamePacketFactory	rescued duplicate of JoinGamePacketBuilder (classes-15): S01PacketJoinGame for 1.7 (difficultySetting$v1_7) / 1.8 / 1.12 (currentGameType$v1_12, hasReducedDebug); registered BridgeIterator.field2
com.moonsworth.lunar.legacy.wrapper	MixinHelper13	TabListHeaderFooterPacketFactory	rescued duplicate of TabListHeaderFooterPacketBuilder (classes-15): S47PacketPlayerListHeaderFooter from GuiIngame tab list, null on 1.7 (@VersionGate); registered BridgeIterator.field24
com.moonsworth.lunar.legacy.wrapper	MixinHelper14	SpawnMobPacketFactory	rescued duplicate of SpawnMobPacketBuilder (classes-15): S0FPacketSpawnMob -> S13PacketDestroyEntities via entityID; registered BridgeIterator.field10
com.moonsworth.lunar.legacy.wrapper	MixinHelper15	BlockBreakAnimPacketFactory	rescued duplicate of BlockBreakAnimPacketBuilder (classes-15): S25PacketBlockBreakAnim 1.7 x/y/z ctor vs 1.8 BlockPos; registered BridgeIterator.field8
com.moonsworth.lunar.legacy.wrapper	MixinHelper16	ChunkUnloadPacketFactory	1.12-only unload-chunk builder: null packet class below MC_VERSION 2, no methods; implements MixinHelper13 ~ bridge.ChunkUnloadPacketBuilder (that simple name is taken by the interface); registered BridgeIterator.field26
com.moonsworth.lunar.legacy.wrapper	MixinHelper17	HeldItemChangePacketFactory	rescued duplicate of HeldItemChangePacketBuilder (classes-15): S09PacketHeldItemChange from EntityPlayerSP.inventory.currentItem; registered BridgeIterator.field12
com.moonsworth.lunar.legacy.wrapper	MixinHelper18	UnsupportedStatePacketFactory	rescued duplicate of UnsupportedStatePacketBuilder (classes-15): no-op super(null,...), method2 returns null; registered BridgeIterator.field22
com.moonsworth.lunar.legacy.wrapper	MixinHelper19	BossInfoPacketBuilder	1.12 boss-bar builder: SPacketUpdateBossInfo Operation.ADD for every BossInfoClient (only MC_VERSION 5); implements MixinHelper16 ~ bridge.BossInfoPacketBridge; registered BridgeIterator.field19
