owner	file	n_lazy
OutlineState	com/moonsworth/lunar/bridge/OutlineState.java	18
PacketBuilder	com/moonsworth/lunar/bridge/PacketBuilder.java	7
PacketFactory	com/moonsworth/lunar/bridge/PacketFactory.java	38
ParameterConversionEmitter	com/moonsworth/lunar/bridge/ParameterConversionEmitter.java	2
ParticleEngineBridge	com/moonsworth/lunar/bridge/ParticleEngineBridge.java	3
ParticleSpawner	com/moonsworth/lunar/bridge/ParticleSpawner.java	4
ParticleStatus	com/moonsworth/lunar/bridge/ParticleStatus.java	1
PathEmitter	com/moonsworth/lunar/bridge/PathEmitter.java	7
PlayerAbilitiesPacketBridge	com/moonsworth/lunar/bridge/PlayerAbilitiesPacketBridge.java	1
PlayerCapabilitiesBridge	com/moonsworth/lunar/bridge/PlayerCapabilitiesBridge.java	2
PlayerControllerBridge	com/moonsworth/lunar/bridge/PlayerControllerBridge.java	5
PlayerListHeaderFooterPacketBridge	com/moonsworth/lunar/bridge/PlayerListHeaderFooterPacketBridge.java	1
PlayerListItemPacketBridge	com/moonsworth/lunar/bridge/PlayerListItemPacketBridge.java	1
PlayerModelPartsBridge	com/moonsworth/lunar/bridge/PlayerModelPartsBridge.java	7
PolygonMode	com/moonsworth/lunar/bridge/PolygonMode.java	2
PoseStackBridge	com/moonsworth/lunar/bridge/PoseStackBridge.java	27
PoseStackDataBridge	com/moonsworth/lunar/bridge/PoseStackDataBridge.java	11
PrioritizeChunkUpdates	com/moonsworth/lunar/bridge/PrioritizeChunkUpdates.java	1
PropertyMapBridge	com/moonsworth/lunar/bridge/PropertyMapBridge.java	1
ProtectionEnchantmentsBridge	com/moonsworth/lunar/bridge/ProtectionEnchantmentsBridge.java	5
RemappedTypeCoercion	com/moonsworth/lunar/bridge/RemappedTypeCoercion.java	12
RenderBlocksBridge	com/moonsworth/lunar/bridge/RenderBlocksBridge.java	4
RenderHelperBridge	com/moonsworth/lunar/bridge/RenderHelperBridge.java	23
RenderItemBridge	com/moonsworth/lunar/bridge/RenderItemBridge.java	15
RenderPipelineBridge	com/moonsworth/lunar/bridge/RenderPipelineBridge.java	4
