package	old	new	evidence
com.moonsworth.lunar.client.markers.mixin.gui.mixin	Gui10	CosmeticsBridge	WebOSR "cosmetics" route provider (Markers4.method1/DriverBridge.method1 both ".put(\"cosmetics\", ...)"); @CallbackJS getCosmeticData/updateCosmeticOption/sync/updateContext/requestData/markAllAsSeen/markAsSeen/unequipAll/showCosmeticLocker/toggleCosmetic/previewCosmetics/setCosmeticFavorite drive CosmeticManager+OutfitManager (showClothCloaksForOthers/flipArm/showHatAboveHelmet/showOverChestplate/showOverLeggings/showOverBoots/cosmeticHeight options, FavoriteCosmeticRequest/UnfavoriteCosmeticRequest); PromotionBridge.method -> Gui10.method18 equips a claimed cosmetic
com.moonsworth.lunar.client.markers.mixin.gui.mixin	Gui12	SpraysBridge	WebOSR "sprays" route provider (".put(\"sprays\", ...)"); @CallbackJS spray/selectSpray/unequipAll/remove/showSprayLocker/add manage SprayManager equipped-spray slots (EquippedSpray protobuf builders, "Removed Spray"/"Added Spray" toasts) and open the SPRAYS locker (NameplateType.SPRAYS, Markers2Handler2.field13)
com.moonsworth.lunar.client.markers.mixin.gui.mixin	Gui13	EmotesBridge	WebOSR "emotes" route provider (".put(\"emotes\", ...)"); @CallbackJS emote/selectEmote/showEmoteLocker/unequipAll/remove/add drive EmoteManager slots (FovHandler/Gui2Handler emote metadata, "Removed Emote"/"Added Emote" toasts, 500ms throttle), NameplateType.EMOTES locker; Escape key handler gated on Markers2Handler2.field14
com.moonsworth.lunar.client.markers.mixin.gui.mixin	Gui20	BlogPostsBridge	WebOSR "blogPosts" route provider (".put(\"blogPosts\", ...)"); single @CallbackJS("open") builds a NetworkIterator CLICK entry (MixinHelper25) and opens the post URL through the WebOSR dispatcher (Markers4.method11 -> BrowserUtils.method7) with Initiator.INITIATOR_BLOG
com.moonsworth.lunar.client.markers.mixin.gui.mixin	GuiExtension2	BugReportBridge	bug-report form data provider (implements GuiExtension_2, calculator.Calculator2; not in either route map): provide() emits title "reportABug", shortDescription "shortDescriptionChars", description and categories from click.Bridge7Iterator$Type2 (MOD/GUI/COSMETIC/STORE/VOICE/LAUNCHER/OTHER); getLanguagePath() == "gui.bug"
com.moonsworth.lunar.client.markers.mixin.gui.mixin	Data2	PreviewCosmeticsPayload	nested Gui10$Data2: Gson payload of @CallbackJS("previewCosmetics") in Gui10.method19(Gui10.Data2,boolean) — @SerializedName("active") Holograms[] + @SerializedName("preview") Holograms; resolved through CosmeticManager.method48 preview/compatibility data
# SKIPPED (stale-jar twins of already-applied "GuiN -> *Bridge" rows -- delete/unify in the repair pass, do NOT rename; see notes-68.md):
# Gui2=driver.core.gui.mixin.StyngrBridge; Gui3=UiStateBridge; Gui4=SkyblockBridge; Gui5=OutfitBridge; Gui6=BadgeBridge
# Gui7=ColorBridge; Gui8=LunarPlusBridge; Gui9=SettingsBridge; Gui11=PromotionBridge; Gui14=HostedWorldBridge
# Gui15=LanguagePageBridge; Gui16=CosmeticPreviewBridge; Gui17=SavedSkinBridge; Gui18=AlertBridge; Gui19=AccountBridge
# Gui21=SocialMediaBridge; GuiExtension3=ProfileBridge; GuiExtension4=ServerDiscoveryBridge; GuiExtension5=MetadataBridge
# GuiExtension6=NotificationBridge; GuiExtension7=PlayerBridge; GuiExtension8=ServerPingBridge; GuiExtension9=HomeButtonBridge
# GuiExtension10=HomeRadioBridge; GuiExtension11=HomeThemeBridge; GuiExtension12=HomeNavigationBridge
