owner	file	n_lazy
HighlightBase2	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightBase2.java	5
HighlightBase3	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightBase3.java	5
HighlightBase4	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightBase4.java	5
HighlightImpl	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl.java	3
HighlightImpl10	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl10.java	5
HighlightImpl11	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl11.java	3
HighlightImpl13	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl13.java	21
HighlightImpl14	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl14.java	6
HighlightImpl15	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl15.java	11
HighlightImpl16	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl16.java	12
HighlightImpl17	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl17.java	14
HighlightImpl18	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl18.java	1
HighlightImpl19	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl19.java	10
HighlightImpl2	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl2.java	1
HighlightImpl20	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl20.java	4
HighlightImpl21	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl21.java	8
HighlightImpl22	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl22.java	6
HighlightImpl3	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl3.java	1
HighlightImpl5	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl5.java	8
HighlightImpl7	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl7.java	3
HighlightImpl8	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl8.java	8
HighlightImpl9	com/moonsworth/lunar/client/highlight/mixin/fishing/HighlightImpl9.java	9
HighlightImpl	com/moonsworth/lunar/client/highlight/mixin/fishing/mixin/HighlightImpl.java	18
HighlightImpl2	com/moonsworth/lunar/client/highlight/mixin/fishing/mixin/HighlightImpl2.java	3
HighlightImpl3	com/moonsworth/lunar/client/highlight/mixin/fishing/mixin/HighlightImpl3.java	5
