package	old	new	evidence
com.moonsworth.lunar.legacy.mixin	AbstractClientPlayerMixin2	AbstractClientPlayerFovMixin	@Mixin(AbstractClientPlayer); getFovModifier$v1_8 TAIL posts the float FOV-override event (highlight.mixin.highlight.HighlightImpl21) and applies value/1.0F when cancelled; onSkinAvailable$v1_7 posts the skin-loaded event; @Overwrite isSpectator (1.7 GameType vs 1.8 SPECTATOR)
com.moonsworth.lunar.legacy.mixin	BlockDoublePlantMixin2	BlockDoublePlantHideFoliageMixin	@Mixin({BlockDoublePlant, BlockTallGrass}); getRenderType() and getRenderType(IBlockState) return -1/INVISIBLE while Ref.method32() is true, which is OverlayMod.method22() = enabled && hideFoliage option (OverlayMod field19 "hideFoliage")
com.moonsworth.lunar.legacy.mixin	EntityMixin2	EntityHooksMixin	@Mixin(Entity) implements Click11 (per-entity Click4 cache); hooks: sneaking stops animation, isInRangeToRender3d (entity lookup, arrow-in-ground, rewind), Apollo GlowModule isGlowing, rewind onEntityUpdate water skip, nametag datawatcher update, Lighting/StaffXray brightness, rewind highlight
com.moonsworth.lunar.legacy.mixin	EntityRendererMixin2	EntityRendererFogMixin	@Mixin(EntityRenderer) with 28 injections dominated by the fog/atmosphere event family (blindness, thick, water, lava, render-distance fog start/end/density, fog+sky colour); also rewind render skips, freelook/zoom camera, rain/time changer, entity-outline framebuffer
com.moonsworth.lunar.legacy.mixin	FontRendererMixin3	FontRendererCacheMixin	@Mixin(FontRenderer); @Overwrite renderStringAtPos caches whole rendered strings (Object2ObjectOpenHashMapImpl cache, tick/clearCaches eviction, registered as Bridge13_3 reload listener); @Overwrite readFontTexture uses OptiFine FontUtils custom char widths; implements FontRenderer bridge
com.moonsworth.lunar.legacy.mixin	GameSettingsMixin3	GameSettingsOptifineMixin	@Mixin(GameSettings); OptiFine fields ofKeyBindZoom/ofKeyBindZoom$v1_7/ofRenderRegions; blocks isKeyDown for the zoom key while the Zoom mod is enabled, toggles shader reloading around setOptionValue/setOptionValueOF, skips updateWaterOpacity during rewind, syncs RENDER_REGIONS
com.moonsworth.lunar.legacy.mixin	GuiChatMixin2	GuiChatEventsMixin	@Mixin(GuiChat); fires chat submit/click/hover events (HighlightImpl3 wrapSendChatMessage, HighlightImpl2 mouseClicked/handleComponentClick, Chat-mod URL rules), chat alpha and max length, Apollo chat open/close packets, malicious-URL warning, file open, rewind click suppression
com.moonsworth.lunar.legacy.mixin	GuiContainerCreativeMixin2	GuiContainerCreativeSlotClickMixin	@Mixin(GuiContainerCreative); @WrapMethod handleMouseClick$v1_7 and $v1_12 fire the slot-click event (HighlightImpl5) and apply its cancelled flag or remapped slot id, button and click type before calling the original
com.moonsworth.lunar.legacy.mixin	GuiContainerMixin2	GuiContainerSlotEventsMixin	@Mixin(GuiContainer); slot-click/drawSlot pre+post/tooltip events, InventoryMod double-click evaluation (SlotLocking/SlotBinding), Apollo InventoryModule click+slot-highlight+tooltip suppression, markers pre-render, hotbar key cancel, OverlayMod container tint
com.moonsworth.lunar.legacy.mixin	GuiIngameMixin2	GuiIngameBridgeMixin	@Mixin(GuiIngame) implements Bridge5Extension9 (=GuiIngameBridge): Adventure Title display/clear/get/times plus title scale interpolation, overlay message, chat GUI, crosshair, tab list and player-info list (1.7 EntityClientPlayerMP vs 1.8 EntityPlayerSP)
com.moonsworth.lunar.legacy.mixin	GuiIngameMixin3	GuiIngameHudMixin	@Mixin(value = GuiIngame, priority = 100); HUD-wide: custom tab list (Tab mod, queueTabLogoUpdates), health/armor/hunger bar events, boss health, potion effects, hotbar tint and item events (OverlayMod), xp level colour, scoreboard alpha, pumpkin/vignette, rewind hide-GUI, 2D render events
com.moonsworth.lunar.legacy.mixin	GuiScreenMixin2	GuiScreenEventsMixin	@Mixin(GuiScreen); wraps handleMouseInput/handleKeyboardInput to fire mouse click/release/drag/scroll and key events, tints buttons, wraps sendChatMessage, MenuBlur, rewind tooltip/components, lunar brand draw, chinese-character fix, webosr input suppression, inventory scale
