owner	file	n_lazy
Holograms2Handler	com/moonsworth/lunar/client/fog/holograms/Holograms2Handler.java	5
Holograms2Handler2	com/moonsworth/lunar/client/fog/holograms/Holograms2Handler2.java	6
Holograms2Impl	com/moonsworth/lunar/client/fog/holograms/Holograms2Impl.java	30
Holograms2Updater	com/moonsworth/lunar/client/fog/holograms/Holograms2Updater.java	13
Holograms2_2	com/moonsworth/lunar/client/fog/holograms/Holograms2_2.java	2
Holograms2_3	com/moonsworth/lunar/client/fog/holograms/Holograms2_3.java	5
Holograms2_4	com/moonsworth/lunar/client/fog/holograms/Holograms2_4.java	140
Holograms3$Data	com/moonsworth/lunar/client/fog/holograms/Holograms3$Data.java	5
Holograms3$Data2	com/moonsworth/lunar/client/fog/holograms/Holograms3$Data2.java	5
Holograms3$Data3	com/moonsworth/lunar/client/fog/holograms/Holograms3$Data3.java	5
Holograms3	com/moonsworth/lunar/client/fog/holograms/Holograms3.java	11
Holograms3Handler	com/moonsworth/lunar/client/fog/holograms/Holograms3Handler.java	36
Holograms3Handler2	com/moonsworth/lunar/client/fog/holograms/Holograms3Handler2.java	18
Holograms3Handler3	com/moonsworth/lunar/client/fog/holograms/Holograms3Handler3.java	15
Holograms3_2	com/moonsworth/lunar/client/fog/holograms/Holograms3_2.java	6
Holograms3_3	com/moonsworth/lunar/client/fog/holograms/Holograms3_3.java	5
Holograms3_4	com/moonsworth/lunar/client/fog/holograms/Holograms3_4.java	11
Holograms4	com/moonsworth/lunar/client/fog/holograms/Holograms4.java	83
Holograms5	com/moonsworth/lunar/client/fog/holograms/Holograms5.java	151
Holograms6	com/moonsworth/lunar/client/fog/holograms/Holograms6.java	22
Holograms7	com/moonsworth/lunar/client/fog/holograms/Holograms7.java	30
Holograms8	com/moonsworth/lunar/client/fog/holograms/Holograms8.java	22
Holograms9	com/moonsworth/lunar/client/fog/holograms/Holograms9.java	5
HologramsHandler	com/moonsworth/lunar/client/fog/holograms/HologramsHandler.java	8
HologramsHandler2	com/moonsworth/lunar/client/fog/holograms/HologramsHandler2.java	12
