owner	file	n_lazy
Calculator2Iterator	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator.java	29
Calculator2Iterator2	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator2.java	109
Calculator2Iterator3	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator3.java	150
Calculator2Iterator4	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator4.java	62
Calculator2Iterator5	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator5.java	42
Calculator2Iterator6	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator6.java	71
Calculator2Iterator7	com/moonsworth/lunar/client/click/lotusfish/Calculator2Iterator7.java	18
Lotusfish	com/moonsworth/lunar/client/click/lotusfish/Lotusfish.java	54
Lotusfish2Handler	com/moonsworth/lunar/client/click/lotusfish/Lotusfish2Handler.java	32
Lotusfish4Iterator	com/moonsworth/lunar/client/click/lotusfish/Lotusfish4Iterator.java	16
Lotusfish5Iterator	com/moonsworth/lunar/client/click/lotusfish/Lotusfish5Iterator.java	14
Bridge7Iterator	com/moonsworth/lunar/client/click/lotusfish/mixin/Bridge7Iterator.java	36
Calculator2Extension	com/moonsworth/lunar/client/click/lotusfish/mixin/Calculator2Extension.java	5
Lotusfish	com/moonsworth/lunar/client/click/lotusfish/mixin/Lotusfish.java	376
Lotusfish2	com/moonsworth/lunar/client/click/lotusfish/mixin/Lotusfish2.java	22
Lotusfish3	com/moonsworth/lunar/client/click/lotusfish/mixin/Lotusfish3.java	17
Lotusfish4	com/moonsworth/lunar/client/click/lotusfish/mixin/Lotusfish4.java	8
Lotusfish5	com/moonsworth/lunar/client/click/lotusfish/mixin/Lotusfish5.java	3
Bridge7Iterator	com/moonsworth/lunar/client/click/mixin/Bridge7Iterator.java	2
Object2ObjectOpenHashMapImpl	com/moonsworth/lunar/client/click/rewindhandlers/Object2ObjectOpenHashMapImpl.java	12
Rewindhandlers	com/moonsworth/lunar/client/click/rewindhandlers/Rewindhandlers.java	12
Rewindhandlers2	com/moonsworth/lunar/client/click/rewindhandlers/Rewindhandlers2.java	6
FeatureFlag	com/moonsworth/lunar/client/config/FeatureFlag.java	6
AutoTextActionsMigration	com/moonsworth/lunar/client/config/migration/AutoTextActionsMigration.java	3
BedWarsHeightLimitMigration	com/moonsworth/lunar/client/config/migration/BedWarsHeightLimitMigration.java	10
