package	old	new	evidence	file
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl2	EventClientTick	public static int field1 global tick counter, no other members; fired at HEAD of Minecraft.runTick (legacy/mixin/MinecraftEventMixin.lunar$preRunTick) which also fires EventSecond(every time field1%20==0) then field1++, and twice per playback tick in framework/feature/rewind/rewindhandlers/Rewindhandlers whose renamed twin ReplayClock fires EventTick::new at the same spot; Fpsdebugmod4 prints field1 in the F3 overlay and Waila handles it every tick. Tree copy of event.mixin.fishing.EventTick (renamed users carry param highlightimpl21); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl3	EventTickEnd	empty; fired at RETURN of Minecraft.runTick (MinecraftEventMixin.lunar$postRunTick) and by GuiRewindhandlersHandler25.onEnable; consumers Waila.method3 (rebuilds the "No target" overlay), OneSevenItemsModern.method13 (1.7 item animation), fog/click/GuiRewindhandlersHandler2 (chunk reload). Tree copy of event.mixin.fishing.EventRewindTick (renamed twin WailaHud.method3 takes EventRewindTick highlightimpl31 and RewindHandlers.method9 consumes it); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl4	EventEverySecond	empty; fired from MinecraftEventMixin.lunar$preRunTick only when HighlightImpl2.field1%20==0 (once per second); consumers GuiRewindhandlersHandler211/213/27, GuiRewindhandlersHandler22, Nameplate2Impl17, Fishing2Loader, EntityRenderer4, Rewind. Tree copy of event.mixin.fishing.EventSecond (renamed users carry param highlightimpl41); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl5	EventBlockBreakingProgress	int entityId + Horsestats20Extension2 pos + int progress with getProgress(); fired at HEAD of RenderGlobal.destroyBlockPartially$v1_7 and sendBlockBreakProgress$v1_8 in legacy/mixin/RenderGlobalMixin2; consumed by RewindHandlers5/RewindhandlersNameplateCoreImpl8 and the nameplate break overlay. Tree copy of event.mixin.fishing.EventBlockBreakProgress (renamed users carry param highlightimpl51); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl6	EventRewindRefresh	empty; fired by MinecraftEventMixin and handled by OptimizationDebugMod/ProfilerDebugMod counters (event counts in the debug HUD) plus RewindHandlers.method6. Tree copy of event.mixin.fishing.EventRewindUpdate (renamed users carry param highlightimpl61); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl7	EventEntityPos	@Annotation2(min=8) (= event.mixin.fishing @VersionGate(min=8)); single Horsestats20Extension field1 exposed as method1(); the only live reference in this rescued half is the handler in fog/holograms/rewindhandlers/Highlight3Iterator23 (no firer left). Tree copy of event.mixin.fishing.EventEntityPosition; variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl8	EventBlockPlacement	Bridge3_23 block (getBlock) + BlockStateBridge method1 + Vec3iBridge pos method2; nameplate/hologram logic checks the placed crop block (GuiRewindhandlersHandler2) and RouteTracker.method5 uses the pos. Tree copy of event.mixin.fishing.EventBlockPlace (renamed users carry param highlightimpl81); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl9	EventBlockModified	Vec3iBridge pos + new/old BlockStateBridge (method1/method2/method3); fired by the chunk lighting mixin on setBlockIDWithMetadata$v1_7/setBlockState$v1_8 (renamed twin ChunkLightingMixin fires EventBlockChange at the same injects); consumers DungeonSecretListener, SkyblockCollectedSecret, Minimap, rewind updaters. Tree copy of event.mixin.fishing.EventBlockChange (renamed users carry param highlightimpl91); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl10	EventWorldTimeUpdate	two longs: getWorldTime() (field1) + method1() (field2); the raw half's handler is GuiRewindhandlersHandler22.method1; the renamed twin EventWorldTime is stored by WorldTimeListener (abs(method1())) and cancelled by TimeChanger.method7. Tree copy of event.mixin.fishing.EventWorldTime (renamed users carry param highlightimpl101); variant keeps simple names unique
com.moonsworth.lunar.client.highlight.mixin.fishing	HighlightImpl11	EventReplayFrame	single float elapsed value; handled by rewindhandlersCore/RewindHandlers3Updater.method3 and the rewind nameplate handlers (Rewindhandlers/RewindhandlersImpl.method4); its renamed twin EventRewindFrame is fired from RewindHandlers.method10/method11 as (now-field37)/50.0F. Tree copy of event.mixin.fishing.EventRewindFrame (renamed users carry param highlightimpl111); variant keeps simple names unique
