owner	file	n_lazy
Fov5$Data2	com/moonsworth/lunar/client/fov/Fov5$Data2.java	9
Fov5$Data3	com/moonsworth/lunar/client/fov/Fov5$Data3.java	9
Fov5$Data4	com/moonsworth/lunar/client/fov/Fov5$Data4.java	9
Fov5$Data5	com/moonsworth/lunar/client/fov/Fov5$Data5.java	9
Fov5	com/moonsworth/lunar/client/fov/Fov5.java	44
Fov5_2	com/moonsworth/lunar/client/fov/Fov5_2.java	18
Fov5_3	com/moonsworth/lunar/client/fov/Fov5_3.java	11
Fov6	com/moonsworth/lunar/client/fov/Fov6.java	53
Fov6Impl	com/moonsworth/lunar/client/fov/Fov6Impl.java	41
Fov6_2	com/moonsworth/lunar/client/fov/Fov6_2.java	104
Fov6_3	com/moonsworth/lunar/client/fov/Fov6_3.java	84
Fov7	com/moonsworth/lunar/client/fov/Fov7.java	108
Fov7_2	com/moonsworth/lunar/client/fov/Fov7_2.java	10
Fov8	com/moonsworth/lunar/client/fov/Fov8.java	93
Fov9	com/moonsworth/lunar/client/fov/Fov9.java	109
FovHandler	com/moonsworth/lunar/client/fov/FovHandler.java	36
FovImpl	com/moonsworth/lunar/client/fov/FovImpl.java	19
FovIterator	com/moonsworth/lunar/client/fov/FovIterator.java	14
FovIterator2	com/moonsworth/lunar/client/fov/FovIterator2.java	103
FovIterator_2	com/moonsworth/lunar/client/fov/FovIterator_2.java	39
FovType	com/moonsworth/lunar/client/fov/FovType.java	2
Fov_2	com/moonsworth/lunar/client/fov/Fov_2.java	40
Fov_3	com/moonsworth/lunar/client/fov/Fov_3.java	30
Fov_4	com/moonsworth/lunar/client/fov/Fov_4.java	3
Fov_5	com/moonsworth/lunar/client/fov/Fov_5.java	4
