owner	file	n_lazy
Chest	com/moonsworth/lunar/client/framework/feature/mod/fishing/chest/Chest.java	4
ImportantNpcLocationsDeserializer	com/moonsworth/lunar/client/framework/feature/mod/fishing/chest/ImportantNpcLocationsDeserializer.java	8
JsonDeserializerIterator	com/moonsworth/lunar/client/framework/feature/mod/fishing/chest/JsonDeserializerIterator.java	14
NpcLocations	com/moonsworth/lunar/client/framework/feature/mod/fishing/chest/NpcLocations.java	3
AnimatedValue	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/AnimatedValue.java	21
AverageInterval	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/AverageInterval.java	5
CalculatorParser	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/CalculatorParser.java	86
CircleFitter	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/CircleFitter.java	56
Click	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click.java	545
Click10	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click10.java	63
Click11	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click11.java	22
Click12	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click12.java	62
Click13	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click13.java	91
Click14	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click14.java	32
Click15	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click15.java	8
Click16	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click16.java	277
Click17	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click17.java	31
Click2	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click2.java	104
Click3	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click3.java	16
Click4	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click4.java	21
Click5	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click5.java	73
Click6	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click6.java	32
Click7	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click7.java	38
Click8	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click8.java	5
Click9	com/moonsworth/lunar/client/framework/feature/mod/fishing/click/Click9.java	9
