owner	file	n_lazy
F3display3	com/moonsworth/lunar/client/framework/feature/f3display/F3display3.java	8
F3display_2	com/moonsworth/lunar/client/framework/feature/f3display/F3display_2.java	12
F3display_3	com/moonsworth/lunar/client/framework/feature/f3display/F3display_3.java	25
Gui2Extension	com/moonsworth/lunar/client/framework/feature/f3display/Gui2Extension.java	9
TargetInfoProvider	com/moonsworth/lunar/client/framework/feature/f3display/TargetInfoProvider.java	16
TargetInfoRegistry	com/moonsworth/lunar/client/framework/feature/f3display/TargetInfoRegistry.java	4
BandwidthChart	com/moonsworth/lunar/client/framework/feature/f3display/chart/BandwidthChart.java	24
F3Chart	com/moonsworth/lunar/client/framework/feature/f3display/chart/F3Chart.java	60
FpsChart	com/moonsworth/lunar/client/framework/feature/f3display/chart/FpsChart.java	12
GpuChart	com/moonsworth/lunar/client/framework/feature/f3display/chart/GpuChart.java	8
PingChart	com/moonsworth/lunar/client/framework/feature/f3display/chart/PingChart.java	5
RamChart	com/moonsworth/lunar/client/framework/feature/f3display/chart/RamChart.java	22
F3display	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3display.java	71
F3displayImpl	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3displayImpl.java	25
F3displayImpl2	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3displayImpl2.java	12
F3displayImpl3	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3displayImpl3.java	8
F3displayImpl4	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3displayImpl4.java	23
F3displayImpl5	com/moonsworth/lunar/client/framework/feature/f3display/mixin/F3displayImpl5.java	5
FreelookMode	com/moonsworth/lunar/client/framework/feature/freelook/FreelookMode.java	2
Gui2Extension	com/moonsworth/lunar/client/framework/feature/freelook/Gui2Extension.java	2
Gui	com/moonsworth/lunar/client/framework/feature/gui/Gui.java	23
Gui2	com/moonsworth/lunar/client/framework/feature/gui/Gui2.java	55
GuiUpdater	com/moonsworth/lunar/client/framework/feature/gui/GuiUpdater.java	137
GuiUpdater2	com/moonsworth/lunar/client/framework/feature/gui/GuiUpdater2.java	36
GuiUpdater3	com/moonsworth/lunar/client/framework/feature/gui/GuiUpdater3.java	39
