owner	file	n_lazy
RenderBackgroundExtension	com/moonsworth/lunar/legacy/wrapper/RenderBackgroundExtension.java	1
RenderViewEntityAdapter	com/moonsworth/lunar/legacy/wrapper/RenderViewEntityAdapter.java	11
RendererLivingEntityBrightnessImpl	com/moonsworth/lunar/legacy/wrapper/RendererLivingEntityBrightnessImpl.java	9
RendererLivingEntityImpl	com/moonsworth/lunar/legacy/wrapper/RendererLivingEntityImpl.java	14
RendererLivingEntityImpl2	com/moonsworth/lunar/legacy/wrapper/RendererLivingEntityImpl2.java	16
ResourcePackListEntryImpl	com/moonsworth/lunar/legacy/wrapper/ResourcePackListEntryImpl.java	9
ResourcePackListEntryIterator	com/moonsworth/lunar/legacy/wrapper/ResourcePackListEntryIterator.java	18
RewindPacketBuilder	com/moonsworth/lunar/legacy/wrapper/RewindPacketBuilder.java	13
RunnableRenderStateShard	com/moonsworth/lunar/legacy/wrapper/RunnableRenderStateShard.java	7
ServerDifficultyPacketBuilder	com/moonsworth/lunar/legacy/wrapper/ServerDifficultyPacketBuilder.java	1
SetExperiencePacketBuilder	com/moonsworth/lunar/legacy/wrapper/SetExperiencePacketBuilder.java	1
ShaderBridgeImpl	com/moonsworth/lunar/legacy/wrapper/ShaderBridgeImpl.java	21
ShaderRenderState	com/moonsworth/lunar/legacy/wrapper/ShaderRenderState.java	3
ShaderRenderStateShard	com/moonsworth/lunar/legacy/wrapper/ShaderRenderStateShard.java	8
SkinManager	com/moonsworth/lunar/legacy/wrapper/SkinManager.java	3
SpawnExperienceOrbPacketBuilder	com/moonsworth/lunar/legacy/wrapper/SpawnExperienceOrbPacketBuilder.java	1
SpawnMobPacketBuilder	com/moonsworth/lunar/legacy/wrapper/SpawnMobPacketBuilder.java	1
SpawnObjectPacketBuilder	com/moonsworth/lunar/legacy/wrapper/SpawnObjectPacketBuilder.java	1
SpawnPaintingPacketBuilder	com/moonsworth/lunar/legacy/wrapper/SpawnPaintingPacketBuilder.java	1
SpawnPlayerPacketBuilder	com/moonsworth/lunar/legacy/wrapper/SpawnPlayerPacketBuilder.java	2
StaticMp3Codec	com/moonsworth/lunar/legacy/wrapper/StaticMp3Codec.java	5
TabListHeaderFooterPacketBuilder	com/moonsworth/lunar/legacy/wrapper/TabListHeaderFooterPacketBuilder.java	1
TessellatorImpl	com/moonsworth/lunar/legacy/wrapper/TessellatorImpl.java	90
TextureBatch	com/moonsworth/lunar/legacy/wrapper/TextureBatch.java	6
TextureDataBridgeImpl	com/moonsworth/lunar/legacy/wrapper/TextureDataBridgeImpl.java	6
