owner	file	n_lazy
LayerCapeBridge	com/moonsworth/lunar/bridge/LayerCapeBridge.java	12
LayerRendererBridge	com/moonsworth/lunar/bridge/LayerRendererBridge.java	14
LegacyFormattingSerializer	com/moonsworth/lunar/bridge/LegacyFormattingSerializer.java	7
LegacyLayerRendererBridge	com/moonsworth/lunar/bridge/LegacyLayerRendererBridge.java	9
LegacyRenderSystemBridge	com/moonsworth/lunar/bridge/LegacyRenderSystemBridge.java	7
LegacyVertexFormat	com/moonsworth/lunar/bridge/LegacyVertexFormat.java	7
LevelRendererVisibilityBridge	com/moonsworth/lunar/bridge/LevelRendererVisibilityBridge.java	3
LightOverlayTrackerBridge	com/moonsworth/lunar/bridge/LightOverlayTrackerBridge.java	12
LightTextureBridge	com/moonsworth/lunar/bridge/LightTextureBridge.java	7
LineBufferBuilder	com/moonsworth/lunar/bridge/LineBufferBuilder.java	71
LineSink	com/moonsworth/lunar/bridge/LineSink.java	4
LineState	com/moonsworth/lunar/bridge/LineState.java	6
LunarItemMaterial	com/moonsworth/lunar/bridge/LunarItemMaterial.java	4
LunarItemType	com/moonsworth/lunar/bridge/LunarItemType.java	1
MExtension	com/moonsworth/lunar/bridge/MExtension.java	26
MapItemRendererBridge	com/moonsworth/lunar/bridge/MapItemRendererBridge.java	2
MarkerPositionBridge	com/moonsworth/lunar/bridge/MarkerPositionBridge.java	5
MatrixStackBridge	com/moonsworth/lunar/bridge/MatrixStackBridge.java	31
MatrixTransformProvider	com/moonsworth/lunar/bridge/MatrixTransformProvider.java	10
MinecraftBridge	com/moonsworth/lunar/bridge/MinecraftBridge.java	22
MixinHelper$Extension	com/moonsworth/lunar/bridge/MixinHelper$Extension.java	3
MixinHelper$Extension2	com/moonsworth/lunar/bridge/MixinHelper$Extension2.java	1
MixinHelper	com/moonsworth/lunar/bridge/MixinHelper.java	12
MixinHelper10	com/moonsworth/lunar/bridge/MixinHelper10.java	2
MixinHelper12	com/moonsworth/lunar/bridge/MixinHelper12.java	4
