owner	file	n_lazy
Annotation	com/moonsworth/lunar/annotations/Annotation.java	1
Annotation2	com/moonsworth/lunar/annotations/Annotation2.java	1
Annotation4	com/moonsworth/lunar/annotations/Annotation4.java	4
ThreadRestrictions	com/moonsworth/lunar/annotations/ThreadRestrictions.java	1
AbstractMethodErrorImpl	com/moonsworth/lunar/bridge/AbstractMethodErrorImpl.java	1
AbstractTextureMultiTexBridge	com/moonsworth/lunar/bridge/AbstractTextureMultiTexBridge.java	1
AdventureComponentCoercion	com/moonsworth/lunar/bridge/AdventureComponentCoercion.java	12
AlcBridge	com/moonsworth/lunar/bridge/AlcBridge.java	40
AnimationMetadataSectionBridge	com/moonsworth/lunar/bridge/AnimationMetadataSectionBridge.java	3
Annotation	com/moonsworth/lunar/bridge/Annotation.java	1
Annotation2	com/moonsworth/lunar/bridge/Annotation2.java	1
Annotation3	com/moonsworth/lunar/bridge/Annotation3.java	1
ArmorMaterialBridge	com/moonsworth/lunar/bridge/ArmorMaterialBridge.java	2
ArmorRenderState	com/moonsworth/lunar/bridge/ArmorRenderState.java	8
AsyncTextureBridge	com/moonsworth/lunar/bridge/AsyncTextureBridge.java	4
AutoCloseableExtension	com/moonsworth/lunar/bridge/AutoCloseableExtension.java	16
AutoCloseableExtension2	com/moonsworth/lunar/bridge/AutoCloseableExtension2.java	9
AutoCloseableExtension3	com/moonsworth/lunar/bridge/AutoCloseableExtension3.java	20
AutoCloseableImpl	com/moonsworth/lunar/bridge/AutoCloseableImpl.java	10
BlendFactor	com/moonsworth/lunar/bridge/BlendFactor.java	2
BlendFunctionBridge	com/moonsworth/lunar/bridge/BlendFunctionBridge.java	17
BlockBreakAnimationPacketBridge	com/moonsworth/lunar/bridge/BlockBreakAnimationPacketBridge.java	3
BlockEntityRenderDispatcherBridge	com/moonsworth/lunar/bridge/BlockEntityRenderDispatcherBridge.java	1
BlockStateBridge	com/moonsworth/lunar/bridge/BlockStateBridge.java	3
BlocksBridge	com/moonsworth/lunar/bridge/BlocksBridge.java	115
