owner	file	n_lazy
AbstractComponentMixin	com/moonsworth/lunar/legacy/mixin/AbstractComponentMixin.java	15
AbstractHorseMixin	com/moonsworth/lunar/legacy/mixin/AbstractHorseMixin.java	1
AbstractResourcePackMixin	com/moonsworth/lunar/legacy/mixin/AbstractResourcePackMixin.java	7
AbstractTextureMixin	com/moonsworth/lunar/legacy/mixin/AbstractTextureMixin.java	40
AbstractTextureMixin3	com/moonsworth/lunar/legacy/mixin/AbstractTextureMixin3.java	3
AbstractTextureMultiTexMixin	com/moonsworth/lunar/legacy/mixin/AbstractTextureMultiTexMixin.java	1
ActiveRenderInfoMixin	com/moonsworth/lunar/legacy/mixin/ActiveRenderInfoMixin.java	1
AdvancementListMixin	com/moonsworth/lunar/legacy/mixin/AdvancementListMixin.java	9
AnimationMetadataSectionMixin	com/moonsworth/lunar/legacy/mixin/AnimationMetadataSectionMixin.java	7
AxisAlignedBBBoundsMixin	com/moonsworth/lunar/legacy/mixin/AxisAlignedBBBoundsMixin.java	2
AxisAlignedBBMixin	com/moonsworth/lunar/legacy/mixin/AxisAlignedBBMixin.java	39
AxisAlignedBBMixin2	com/moonsworth/lunar/legacy/mixin/AxisAlignedBBMixin2.java	2
BiomeGenBaseMixin	com/moonsworth/lunar/legacy/mixin/BiomeGenBaseMixin.java	3
BlockBarrierMixin	com/moonsworth/lunar/legacy/mixin/BlockBarrierMixin.java	1
BlockDoublePlantMixin2	com/moonsworth/lunar/legacy/mixin/BlockDoublePlantMixin2.java	1
BlockMixin	com/moonsworth/lunar/legacy/mixin/BlockMixin.java	145
BlockMixin2	com/moonsworth/lunar/legacy/mixin/BlockMixin2.java	4
BlockModelRendererMixin	com/moonsworth/lunar/legacy/mixin/BlockModelRendererMixin.java	1
BlockModelRendererMixin2	com/moonsworth/lunar/legacy/mixin/BlockModelRendererMixin2.java	4
BlockPosMixin	com/moonsworth/lunar/legacy/mixin/BlockPosMixin.java	2
BlockShulkerBoxMixin	com/moonsworth/lunar/legacy/mixin/BlockShulkerBoxMixin.java	1
BlockStateBaseMixin	com/moonsworth/lunar/legacy/mixin/BlockStateBaseMixin.java	59
BossStatusMixin	com/moonsworth/lunar/legacy/mixin/BossStatusMixin.java	1
BridgeHandler	com/moonsworth/lunar/legacy/mixin/BridgeHandler.java	10
BuilderMixin	com/moonsworth/lunar/legacy/mixin/BuilderMixin.java	13
