package	old	new	evidence
com.moonsworth.lunar.legacy.mixin	ItemRendererMixin2	ItemRendererFirstPersonMixin	first-person item/arm layer: Freelook yaw redirects (renderItemInFirstPerson/rotateWithPlayerRotations), OneSeven eat-drink-swing-re-equip cancels (OneSevenVisuals), fires EventRenderItemColor/EventRenderEntityOffset/EventRenderPlayer/EventRenderGlintTransform, GeckoLib item cancel, rewind fire/water overlay cancels
com.moonsworth.lunar.legacy.mixin	ItemStackMixin2	ItemStackUseItemMixin	@Inject HEAD on useItemRightClick$v1_7/$v1_12 fires EventItemUse (player+item; fishing.HighlightImpl18 holds (Bridge6_10,BridgeExtension_4)) while world.isRemote
com.moonsworth.lunar.legacy.mixin	LayerHeldItemMixin2	LayerHeldItemLimbMixin	Apollo LimbModule: apollo$hideHeldItem cancels doRenderLayer / renderHeldItem$v1_12 when the player's BodyPart (RIGHT_ARM/LEFT_ARM) is hidden via apollo$shouldHideItem
com.moonsworth.lunar.legacy.mixin	LayerHeldItemMixin3	LayerHeldItemGeckoLibMixin	cancels held-item rendering for GeckoLib entities (BridgeExtension222 + Fov11.method39) in doRenderLayer and renderHeldItem$v1_12
com.moonsworth.lunar.legacy.mixin	MinecraftMixin2	MinecraftEventMixin	game-loop/input event dispatch: runTick mouse/key/scroll + screen + drop/use-item events, startGame/loadWorld/shutdown lifecycle, framerate, rewind framebuffer/system-time, webosr fullscreen/input
com.moonsworth.lunar.legacy.mixin	ModelRendererMixin3	ModelRendererOptifineAttachMixin	OptiFine twin of ModelRendererAttachMixin (which is @MixinCondition(absent=optifine)): same lunar$attach/render callList hook, plus textureLocation rebind and modelUpdater via net.optifine.Config
com.moonsworth.lunar.legacy.mixin	NetHandlerPlayClientMixin2	NetHandlerPlayClientEventMixin	incoming-packet event dispatch: chat/title/scoreboard/tab-list/teleport/set-slot/item-pickup/map/disconnect, NetworkPlayerInfo sync, null world/player guards (handleWindowItems/handleSetSlot)
com.moonsworth.lunar.legacy.mixin	NetworkManagerMixin2	NetworkManagerRewindMixin	registers "lunar_handler" netty handler feeding packets to Rewind (HighlightImpl13), tracks START/STOP_SPRINTING for GuiRewindhandlers6, keeps handler on compression change, fires login close event
com.moonsworth.lunar.legacy.mixin	PlayerControllerMPMixin2	PlayerControllerMPInteractionMixin	block-break/right-click(-entity)/attack events + Apollo CombatModule ALLOW_DIG_AND_USE and PacketEnrichment bucket raytrace; block-break stat counting; rewind Session substitute
com.moonsworth.lunar.legacy.mixin	RenderItemMixin2	RenderItemEventMixin	item render events: EventRenderDroppedItem/Rotation/Clump (ItemPhysics), EventRenderItemGlint (ShinyPots), EventRenderItemStackSize overlay, EventGroundItemTransform + item transforms, 2D-item quads/alpha
com.moonsworth.lunar.legacy.mixin	RenderManagerMixin2	RenderManagerFreelookMixin	cacheActiveRenderInfo yaw/pitch redirects from Freelook; entity render pre event (Highlight.Data8), bridge$setRenderOutlines, per-entity Render-object cache (getEntityRenderObject$v1_8)
com.moonsworth.lunar.legacy.mixin	RendererLivingEntityMixin22	RendererLivingEntityGlowV1_7Mixin	1.7-only (max=0) sibling of RendererLivingEntityGlowMixin: ReachDisplay/HitColor doRender overrides, EventRenderScale, rewind nametag hook, records glRotatef/Scalef/Translatef into MixinCore2
com.moonsworth.lunar.legacy.mixin	ServerPingerMixin3	GuiConnectingConnectMixin	@Mixin(targets="GuiConnecting$1").run(): resolves entered IP via Pkg6/Pkg3, fires server-join event (HighlightImpl5) with host+port, opens next screen on render thread, unlocks join
com.moonsworth.lunar.legacy.mixin	SoundManagerMixin2	SoundManagerRewindMixin	rewind audio: cancels reload while replaying, setListener pos/rotation taken from render view entity, drops stale replayed sounds, registers mp3/staticmp3 codecs, pauses/resumes hologram audio
