owner	file	n_lazy
Holograms3Impl3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3Impl3.java	8
Holograms3Impl4	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3Impl4.java	6
Holograms3Impl5	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3Impl5.java	6
Holograms3Impl6	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3Impl6.java	7
Holograms3Impl7	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3Impl7.java	6
Holograms3_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3_2.java	215
Holograms3_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3_3.java	115
Holograms3_4	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3_4.java	27
Holograms3_5	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3_5.java	5
Holograms3_6	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms3_6.java	21
Holograms4	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms4.java	12
Holograms4_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms4_2.java	1
Holograms4_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms4_3.java	8
Holograms4_4	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms4_4.java	54
Holograms5	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms5.java	28
Holograms5_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms5_2.java	92
Holograms5_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms5_3.java	34
Holograms6$Extension	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6$Extension.java	3
Holograms6	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6.java	52
Holograms6Impl	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6Impl.java	24
Holograms6Iterator	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6Iterator.java	49
Holograms6Iterator_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6Iterator_2.java	52
Holograms6_2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6_2.java	20
Holograms6_3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms6_3.java	60
Holograms7	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/Holograms7.java	42
