owner	file	n_lazy
Files_2	com/moonsworth/lunar/files/Files_2.java	99
Files_3	com/moonsworth/lunar/files/Files_3.java	10
Files_4	com/moonsworth/lunar/files/Files_4.java	90
Files_5	com/moonsworth/lunar/files/Files_5.java	26
InheritanceProvider	com/moonsworth/lunar/files/InheritanceProvider.java	41
KinMappingFormat	com/moonsworth/lunar/files/KinMappingFormat.java	2
MappingArtifacts	com/moonsworth/lunar/files/MappingArtifacts.java	18
MappingBundle	com/moonsworth/lunar/files/MappingBundle.java	5
MappingDownloader	com/moonsworth/lunar/files/MappingDownloader.java	23
MappingException	com/moonsworth/lunar/files/MappingException.java	1
MappingFormats	com/moonsworth/lunar/files/MappingFormats.java	1
MappingNormalizer	com/moonsworth/lunar/files/MappingNormalizer.java	26
MappingResolution	com/moonsworth/lunar/files/MappingResolution.java	5
MappingsGson	com/moonsworth/lunar/files/MappingsGson.java	1
NameDescription	com/moonsworth/lunar/files/NameDescription.java	5
PlaceholderResolver	com/moonsworth/lunar/files/PlaceholderResolver.java	8
PredefinedMappingBundle	com/moonsworth/lunar/files/PredefinedMappingBundle.java	1
RegistryMappingProvider	com/moonsworth/lunar/files/RegistryMappingProvider.java	4
RemoteMappingProvider	com/moonsworth/lunar/files/RemoteMappingProvider.java	14
ValuePair	com/moonsworth/lunar/files/ValuePair.java	7
VersionPlaceholder	com/moonsworth/lunar/files/VersionPlaceholder.java	11
AssetIndex	com/moonsworth/lunar/files/mixin/AssetIndex.java	22
Files	com/moonsworth/lunar/files/mixin/Files.java	79
Files2	com/moonsworth/lunar/files/mixin/Files2.java	22
Files3	com/moonsworth/lunar/files/mixin/Files3.java	44
