package	old	new	evidence
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl	SlotUpdateEvent	rescued pre-rename copy of event.mixin.gui.EventSlotUpdate (classes-highlightmixgui row 1): slot content change (slotId, before/after ItemStackBridge); fired after S2FPacketSetSlot applies in NetHandlerPlayClientEventMixin; consumers SkyblockVisitorProfit/CommissionListener/SkillXpListener/SkyblockFarmingHud; same fields/methods/strings as the twin (only renamed types + base class differ)
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl2	ScoreboardUpdateEvent	rescued pre-rename copy of event.mixin.gui.EventScoreboardUpdate (classes-highlightmixgui row 2): sidebar scoreboard payload (Lighting4->ScoreboardBridge); fired at TAIL of NetHandlerPlayClient.handleTeams (action==2) and re-posted by @TriggeredBy(ScoreboardListener); DungeonMap/DungeonScore/SkyblockLocation parse the lines
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl3	TabListUpdateEvent	rescued pre-rename copy of event.mixin.gui.EventTabListUpdate (classes-highlightmixgui row 3): empty tab-list event fired at RETURN of handlePlayerListItem and re-posted by @TriggeredBy(TabListListener); SkyblockScoreboardParser/CommissionListener parse the tab list
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl4	TitleEvent	rescued pre-rename copy of event.mixin.gui.EventTitle (classes-highlightmixgui row 4): title/subtitle payload (Component, Type SERVER/APOLLO, isSubtitle), cancellable; fired from handleTitle and the Apollo title handler (Highlight3Iterator14); KillSounds/SkyblockTerminalStatus read it; nested enum Type is the twin's TitleSource
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl5	ServerPingEvent	rescued pre-rename copy of event.mixin.gui.EventServerPing (classes-highlightmixgui row 5): (host, port) + current ServerData (Bridge3_19->ServerDataBridge, nullable, setter method3); fired from GuiConnectingConnectMixin on connection open; Rewind/WaypointManager/Coordinates/FogHandler2 react
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl6	DisconnectReasonEvent	rescued pre-rename copy of event.mixin.gui.EventDisconnectReason (classes-highlightmixgui row 6): kick reason String fired at HEAD of handleDisconnect (S40PacketDisconnect reason.getUnformattedText()); EntityRenderer4 broadcasts it over the websocket (BroadcastServerKickRequest.setKickReason)
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl7	ServerResourcePackRemoveEvent	rescued pre-rename copy of event.mixin.gui.EventServerResourcePackRemove (classes-highlightmixgui row 7): empty server-resource-pack-removed event fired from ResourcePackRepository.clearResourcePack; rewind ResourcePackRecorder clears the pack list
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl8	PluginMessageEvent	rescued pre-rename copy of event.mixin.gui.EventPluginMessage (classes-highlightmixgui row 8): (channel String, byte[] data) cancellable; static method1(ClientboundCustomPayloadPacketBridge) extracts path/domain and reads the buffer; fired at HEAD of handleCustomPayload; PluginMessageHandler/WorldeditCui/HypixelBedwarsTimersChildHud handle it
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl9	ServerTickEvent	rescued pre-rename copy of event.mixin.gui.EventServerTick (classes-highlightmixgui row 9): empty server-tick event fired at RETURN of handleConfirmTransaction (S32PacketConfirmTransaction, not-accepted guard); TpsTracker counts ticks, HudTimerTicker/SkyblockTickTimerHud advance timers
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl10	ServerChangeEvent	rescued pre-rename copy of event.mixin.gui.EventServerChange (classes-highlightmixgui row 10): connection-state event with boolean method1() (true = disconnect); fired on server ping (false) and on disconnect (true); NametagOverrideStore/AnalyticsCounters/TeamMemberManager/BorderManager/LiveExperienceManager clear state
