owner	file	n_lazy
NetworkSystem	net/minecraft/network/NetworkSystem.java	2
PingResponseHandler	net/minecraft/network/PingResponseHandler.java	8
PotionEffect	net/minecraft/potion/PotionEffect.java	2
PotionHelper	net/minecraft/potion/PotionHelper.java	42
PlayerUsageSnooper	net/minecraft/profiler/PlayerUsageSnooper.java	1
IntegratedServer	net/minecraft/server/integrated/IntegratedServer.java	2
BanEntry	net/minecraft/server/management/BanEntry.java	2
ItemInWorldManager	net/minecraft/server/management/ItemInWorldManager.java	2
PlayerProfileCache	net/minecraft/server/management/PlayerProfileCache.java	6
UserListBansEntry	net/minecraft/server/management/UserListBansEntry.java	1
UserListOpsEntry	net/minecraft/server/management/UserListOpsEntry.java	1
UserListWhitelistEntry	net/minecraft/server/management/UserListWhitelistEntry.java	1
NetHandlerLoginServer	net/minecraft/server/network/NetHandlerLoginServer.java	1
TileEntity	net/minecraft/tileentity/TileEntity.java	1
TileEntityBeacon	net/minecraft/tileentity/TileEntityBeacon.java	2
TileEntityFurnace	net/minecraft/tileentity/TileEntityFurnace.java	4
TileEntitySign	net/minecraft/tileentity/TileEntitySign.java	2
ChatComponentTranslation	net/minecraft/util/ChatComponentTranslation.java	1
CryptManager	net/minecraft/util/CryptManager.java	2
EnumChatFormatting	net/minecraft/util/EnumChatFormatting.java	0
HttpUtil	net/minecraft/util/HttpUtil.java	1
IntHashMap	net/minecraft/util/IntHashMap.java	9
LongHashMap	net/minecraft/util/LongHashMap.java	9
MathHelper	net/minecraft/util/MathHelper.java	4
Session	net/minecraft/util/Session.java	1
