owner	file	n_lazy
MixinHelper25	com/moonsworth/lunar/client/util/MixinHelper25.java	24
MousePosition	com/moonsworth/lunar/client/util/MousePosition.java	4
MutableValue	com/moonsworth/lunar/client/util/MutableValue.java	1
NamedValue	com/moonsworth/lunar/client/util/NamedValue.java	11
NotNullSerialized	com/moonsworth/lunar/client/util/NotNullSerialized.java	2
NpcUtils	com/moonsworth/lunar/client/util/NpcUtils.java	11
NumberUtils	com/moonsworth/lunar/client/util/NumberUtils.java	35
OpaqueTextureFix	com/moonsworth/lunar/client/util/OpaqueTextureFix.java	10
OperatingSystem	com/moonsworth/lunar/client/util/OperatingSystem.java	2
PacketUtil	com/moonsworth/lunar/client/util/PacketUtil.java	4
ParameterPosition	com/moonsworth/lunar/client/util/ParameterPosition.java	1
PortUtils	com/moonsworth/lunar/client/util/PortUtils.java	4
PotionUtils	com/moonsworth/lunar/client/util/PotionUtils.java	15
PredicateEntitySelector	com/moonsworth/lunar/client/util/PredicateEntitySelector.java	2
ProtoConverter	com/moonsworth/lunar/client/util/ProtoConverter.java	26
RandomImpl	com/moonsworth/lunar/client/util/RandomImpl.java	33
RectangleQuadtree	com/moonsworth/lunar/client/util/RectangleQuadtree.java	23
Ref	com/moonsworth/lunar/client/util/Ref.java	107
ReflectionUtils	com/moonsworth/lunar/client/util/ReflectionUtils.java	10
RegexPatterns	com/moonsworth/lunar/client/util/RegexPatterns.java	3
ResourcePackUtils	com/moonsworth/lunar/client/util/ResourcePackUtils.java	20
ResourceUsageCounter	com/moonsworth/lunar/client/util/ResourceUsageCounter.java	7
ResourceUsageTracker	com/moonsworth/lunar/client/util/ResourceUsageTracker.java	16
RewindableInputStream	com/moonsworth/lunar/client/util/RewindableInputStream.java	14
RingBuffer	com/moonsworth/lunar/client/util/RingBuffer.java	11
