owner	file	n_lazy
Sin	com/moonsworth/lunar/client/render/particle/Sin.java	2
Sqrt	com/moonsworth/lunar/client/render/particle/Sqrt.java	2
Ternary	com/moonsworth/lunar/client/render/particle/Ternary.java	8
Tint	com/moonsworth/lunar/client/render/particle/Tint.java	12
TintGradient	com/moonsworth/lunar/client/render/particle/TintGradient.java	19
TintSolid	com/moonsworth/lunar/client/render/particle/TintSolid.java	18
TruePredicate	com/moonsworth/lunar/client/render/particle/TruePredicate.java	1
Trunc	com/moonsworth/lunar/client/render/particle/Trunc.java	3
ValueWrapper	com/moonsworth/lunar/client/render/particle/ValueWrapper.java	7
Variable	com/moonsworth/lunar/client/render/particle/Variable.java	4
BedrockComponentShapeBase	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapeBase.java	6
BedrockComponentShapeBox	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapeBox.java	11
BedrockComponentShapeDisc	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapeDisc.java	7
BedrockComponentShapeEntityAABB	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapeEntityAABB.java	9
BedrockComponentShapePoint	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapePoint.java	1
BedrockComponentShapeSphere	com/moonsworth/lunar/client/render/particle/highlight/BedrockComponentShapeSphere.java	9
ParticleDirection	com/moonsworth/lunar/client/render/particle/highlight/ParticleDirection.java	21
BedrockComponentRate	com/moonsworth/lunar/client/render/particle/holograms/BedrockComponentRate.java	1
BedrockComponentRateInstant	com/moonsworth/lunar/client/render/particle/holograms/BedrockComponentRateInstant.java	5
BedrockComponentRateSteady	com/moonsworth/lunar/client/render/particle/holograms/BedrockComponentRateSteady.java	12
CosDegrees	com/moonsworth/lunar/client/render/particle/mixin/CosDegrees.java	2
MolangException	com/moonsworth/lunar/client/render/particle/mixin/MolangException.java	1
MolangParser	com/moonsworth/lunar/client/render/particle/mixin/MolangParser.java	24
SinDegrees	com/moonsworth/lunar/client/render/particle/mixin/SinDegrees.java	2
BedrockComponentInitialization	com/moonsworth/lunar/client/render/particle/nameplate/BedrockComponentInitialization.java	6
