owner	file	n_lazy
EventTotemPop	com/moonsworth/lunar/client/event/fishing/EventTotemPop.java	2
HighlightImpl8_2	com/moonsworth/lunar/client/event/fishing/HighlightImpl8_2.java	2
EventChatMessage	com/moonsworth/lunar/client/event/mixin/EventChatMessage.java	25
EventChatSend	com/moonsworth/lunar/client/event/mixin/EventChatSend.java	2
EventCommand	com/moonsworth/lunar/client/event/mixin/EventCommand.java	15
EventCommandRegister	com/moonsworth/lunar/client/event/mixin/EventCommandRegister.java	2
EventComponentMessage	com/moonsworth/lunar/client/event/mixin/EventComponentMessage.java	5
EventNameplateExtension	com/moonsworth/lunar/client/event/mixin/EventNameplateExtension.java	2
EventTabComplete	com/moonsworth/lunar/client/event/mixin/EventTabComplete.java	9
EventBlockBreakProgress	com/moonsworth/lunar/client/event/mixin/fishing/EventBlockBreakProgress.java	7
EventBlockChange	com/moonsworth/lunar/client/event/mixin/fishing/EventBlockChange.java	6
EventBlockPlace	com/moonsworth/lunar/client/event/mixin/fishing/EventBlockPlace.java	5
EventBlockUpdate	com/moonsworth/lunar/client/event/mixin/fishing/EventBlockUpdate.java	3
EventChunk	com/moonsworth/lunar/client/event/mixin/fishing/EventChunk.java	2
EventDropItem	com/moonsworth/lunar/client/event/mixin/fishing/EventDropItem.java	3
EventEntityItem	com/moonsworth/lunar/client/event/mixin/fishing/EventEntityItem.java	2
EventEntityPosition	com/moonsworth/lunar/client/event/mixin/fishing/EventEntityPosition.java	2
EventExplosion	com/moonsworth/lunar/client/event/mixin/fishing/EventExplosion.java	11
EventGameDirectory	com/moonsworth/lunar/client/event/mixin/fishing/EventGameDirectory.java	5
EventGetHorizon	com/moonsworth/lunar/client/event/mixin/fishing/EventGetHorizon.java	1
EventPlaySound	com/moonsworth/lunar/client/event/mixin/fishing/EventPlaySound.java	20
EventPlayerBlockInteractBase	com/moonsworth/lunar/client/event/mixin/fishing/EventPlayerBlockInteractBase.java	6
EventRenderBlockOutline	com/moonsworth/lunar/client/event/mixin/fishing/EventRenderBlockOutline.java	8
EventRenderTick	com/moonsworth/lunar/client/event/mixin/fishing/EventRenderTick.java	5
EventRenderWorld	com/moonsworth/lunar/client/event/mixin/fishing/EventRenderWorld.java	5
