owner	file	n_lazy
EmoteGiftProvider	com/moonsworth/lunar/client/cosmetics/holograms/EmoteGiftProvider.java	13
EmoteMorphAnimator	com/moonsworth/lunar/client/cosmetics/holograms/EmoteMorphAnimator.java	7
IBoneRenderer	com/moonsworth/lunar/client/cosmetics/holograms/IBoneRenderer.java	1
MorphRenderer	com/moonsworth/lunar/client/cosmetics/holograms/MorphRenderer.java	20
MorphTimeline	com/moonsworth/lunar/client/cosmetics/holograms/MorphTimeline.java	9
MorphTracker	com/moonsworth/lunar/client/cosmetics/holograms/MorphTracker.java	12
MorphTransform	com/moonsworth/lunar/client/cosmetics/holograms/MorphTransform.java	4
AnimationTicker	com/moonsworth/lunar/client/cosmetics/inactive/AnimationTicker.java	2
ArmorSlot	com/moonsworth/lunar/client/cosmetics/inactive/ArmorSlot.java	1
AttachedBone	com/moonsworth/lunar/client/cosmetics/inactive/AttachedBone.java	1
WanderPositionResolver	com/moonsworth/lunar/client/cosmetics/inactive/WanderPositionResolver.java	21
AnimationSelector	com/moonsworth/lunar/client/cosmetics/inactive/gui/AnimationSelector.java	1
GuiHandler	com/moonsworth/lunar/client/cosmetics/inactive/gui/GuiHandler.java	4
InactiveException	com/moonsworth/lunar/client/cosmetics/inactive/mixin/InactiveException.java	2
ModelMatrixStack	com/moonsworth/lunar/client/cosmetics/inactive/mixin/colorsaturation/ModelMatrixStack.java	20
TickConverter	com/moonsworth/lunar/client/cosmetics/inactive/mixin/colorsaturation/TickConverter.java	4
VectorConverter	com/moonsworth/lunar/client/cosmetics/inactive/mixin/colorsaturation/VectorConverter.java	3
AnimationJsonParser	com/moonsworth/lunar/client/cosmetics/inactive/mixin/colorsaturation/mixin/AnimationJsonParser.java	33
AnimationKeyframeParser	com/moonsworth/lunar/client/cosmetics/inactive/mixin/colorsaturation/mixin/AnimationKeyframeParser.java	29
AbstractTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/AbstractTask.java	4
AbstractTimedTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/AbstractTimedTask.java	3
AttachToOwnerTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/AttachToOwnerTask.java	5
FishingHandler	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/FishingHandler.java	8
FishingType	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/FishingType.java	1
InactiveTask	com/moonsworth/lunar/client/cosmetics/inactive/mixin/fishing/InactiveTask.java	5
