owner	file	n_lazy
EntityRendererReachMixin	com/moonsworth/lunar/client/mixin/EntityRendererReachMixin.java	14
EntityRendererType	com/moonsworth/lunar/client/mixin/EntityRendererType.java	4
EntityRendererType2	com/moonsworth/lunar/client/mixin/EntityRendererType2.java	1
GuiButtonRecipeMixin	com/moonsworth/lunar/client/mixin/GuiButtonRecipeMixin.java	6
GuiCraftingMixin	com/moonsworth/lunar/client/mixin/GuiCraftingMixin.java	17
GuiInventoryMixin	com/moonsworth/lunar/client/mixin/GuiInventoryMixin.java	18
GuiRecipeBookMixin	com/moonsworth/lunar/client/mixin/GuiRecipeBookMixin.java	12
GuiSubtitleOverlayMixin	com/moonsworth/lunar/client/mixin/GuiSubtitleOverlayMixin.java	1
KeyBindingMixin	com/moonsworth/lunar/client/mixin/KeyBindingMixin.java	4
MapCoordMixin	com/moonsworth/lunar/client/mixin/MapCoordMixin.java	3
OldServerPingerMixin	com/moonsworth/lunar/client/mixin/OldServerPingerMixin.java	2
RegionRenderCacheMixin	com/moonsworth/lunar/client/mixin/RegionRenderCacheMixin.java	1
RenderBlocksMixin	com/moonsworth/lunar/client/mixin/RenderBlocksMixin.java	8
RenderGlobalMixin	com/moonsworth/lunar/client/mixin/RenderGlobalMixin.java	15
RpcChannelImpl	com/moonsworth/lunar/client/mixin/RpcChannelImpl.java	22
TextureMapAtlasLoadMixin	com/moonsworth/lunar/client/mixin/TextureMapAtlasLoadMixin.java	1
TextureMapMixin2	com/moonsworth/lunar/client/mixin/TextureMapMixin2.java	6
TextureMapMixin3	com/moonsworth/lunar/client/mixin/TextureMapMixin3.java	5
TextureMapOpaqueFixMixin	com/moonsworth/lunar/client/mixin/TextureMapOpaqueFixMixin.java	1
WebSocketClientHandler	com/moonsworth/lunar/client/mixin/WebSocketClientHandler.java	43
TessellatorRenderer	com/moonsworth/lunar/client/mobsize/mixin/TessellatorRenderer.java	1
WorldRenderer	com/moonsworth/lunar/client/mobsize/mixin/WorldRenderer.java	29
AttackIndicator	com/moonsworth/lunar/client/mod/combat/AttackIndicator.java	62
Combo	com/moonsworth/lunar/client/mod/combat/Combo.java	9
Cooldowns	com/moonsworth/lunar/client/mod/combat/Cooldowns.java	52
